part,task,id,value,lo,hi,role,twin_value,twin_file,twin_loc,ci_twinned,ci_how,keyed,twin_key,ctx_overlap,score,twin_text,twin_lo,twin_hi,dis_value,dis_file,dis_loc,dis_pair,dis_overlap,dis_text
17,T2,T2_kcl_single_mac_q2a_probe2_kcl,1.110e-16,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[10],no interval in row,,True,mine,6,28,"{""id"": ""T2_kcl_single_mac_q2a_probe2_kcl"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie min 0.717; layers re-derived True; sk_eq True""}",,,,,,,,
17,T2,T2_kcl_single_mac_egemaps_kcl,1.110e-16,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[11],no interval in row,,True,mine,5,27,"{""id"": ""T2_kcl_single_mac_egemaps_kcl"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie 0.554""}",,,,,,,,
17,T2,T2_edaic_single_mac_q2a_probe2_edaic,1.110e-16,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[12],no interval in row,,True,mine,6,28,"{""id"": ""T2_edaic_single_mac_q2a_probe2_edaic"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie min 0.960; layers re-derived True; sk_eq True""}",,,,,,,,
17,T2,T2_edaic_single_mac_egemaps_edaic,1.110e-16,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[13],no interval in row,,True,mine,5,27,"{""id"": ""T2_edaic_single_mac_egemaps_edaic"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie 0.724""}",,,,,,,,
17,T2,T2_pitt_single_pod_omni_final_pitt,6.126e-02,,,RELEASED ONLY,0.06126,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[14],no interval in row,,True,mine,10,30,"{""id"": ""T2_pitt_single_pod_omni_final_pitt"", ""orig"": ""6.126e-02"", ""mine"": ""6.126e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.977; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': True, 'ans': True}""}",,,,,,,,
17,T2,T2_pitt_single_pod_q2a_podA_curves_pitt_curve,1.337e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_single_pod_omni_podA_curves_pitt_curve,8.718e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_single_pod_kimi_curves_pitt_curve,1.317e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adresso_single_pod_q3o_new_adresso,3.059e-02,,,RELEASED ONLY,0.03059,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[17],no interval in row,,True,mine,10,30,"{""id"": ""T2_adresso_single_pod_q3o_new_adresso"", ""orig"": ""3.059e-02"", ""mine"": ""3.059e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.863; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': True, 'ans': True}""}",,,,,,,,
17,T2,T2_adresso_single_pod_q2a_podA_curves_adresso_curve,1.283e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adress2020_single_pod_q3o_new_adress2020,1.397e-02,,,RELEASED ONLY,0.01397,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[18],no interval in row,,True,mine,10,30,"{""id"": ""T2_adress2020_single_pod_q3o_new_adress2020"", ""orig"": ""1.397e-02"", ""mine"": ""1.397e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.752; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': False, 'ans': True}""}",,,,,,,,
17,T2,T2_adress2020_single_pod_q2a_podA_curves_adress2020_curve,1.644e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pcgita_single_pod_q3o_new_pcgita,4.612e-02,,,RELEASED ONLY,0.04612,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[19],no interval in row,,True,mine,11,30,"{""id"": ""T2_pcgita_single_pod_q3o_new_pcgita"", ""orig"": ""4.612e-02"", ""mine"": ""4.612e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.943; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': True, 'ans': False}""}",,,,,,,,
17,T2,T2_pcgita_single_pod_q2a_podA_curves_pcgita_curve,6.198e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pcgita_single_pod_kimi_curves_pcgita_curve,9.289e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_neurovoz_single_pod_q2a_probe2_podruns_neurovoz,2.489e-01,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_neurovoz_single_pod_q3o_new_neurovoz,4.473e-02,,,RELEASED ONLY,0.04473,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[20],no interval in row,,True,mine,10,30,"{""id"": ""T2_neurovoz_single_pod_q3o_new_neurovoz"", ""orig"": ""4.473e-02"", ""mine"": ""4.473e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.958; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': True, 'ans': True}""}",,,,,,,,
17,T2,T2_neurovoz_single_pod_q2a_podA_curves_neurovoz_curve,5.682e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_kcl_single_pod_q2a_probe2_kcl_local,2.664e-03,,,RELEASED ONLY,0.002664,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[16],no interval in row,,True,mine,9,30,"{""id"": ""T2_kcl_single_pod_q2a_probe2_kcl_local"", ""orig"": ""2.664e-03"", ""mine"": ""2.664e-03"", ""agree_4dp"": true, ""note"": ""other-tie min 0.859; stable-rule eq True; layers {'enc': True, 'llm': False}""}",,,,,,,,
17,T2,T2_kcl_single_pod_q3o_new_kcl,2.764e-03,,,RELEASED ONLY,0.002764,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[21],no interval in row,,True,mine,10,30,"{""id"": ""T2_kcl_single_pod_q3o_new_kcl"", ""orig"": ""2.764e-03"", ""mine"": ""2.764e-03"", ""agree_4dp"": true, ""note"": ""other-tie min 0.666; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': False, 'ans': True}""}",,,,,,,,
17,T2,T2_kcl_single_pod_q2a_podA_curves_kcl_curve,5.952e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_single_pod_q2a_probe2_podruns_edaic,2.455e-01,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_single_pod_omni_final_edaic,3.364e-02,,,RELEASED ONLY,0.03364,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[15],no interval in row,,True,mine,10,30,"{""id"": ""T2_edaic_single_pod_omni_final_edaic"", ""orig"": ""3.364e-02"", ""mine"": ""3.364e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.933; stable-rule eq True; layers {'enc': True, 'proj': None, 'llm': True, 'ans': True}""}",,,,,,,,
17,T2,T2_edaic_single_pod_q2a_podA_curves_edaic_curve,2.320e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_single_pod_omni_podA_curves_edaic_curve,1.885e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_single_pod_kimi_curves_edaic_curve,1.957e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_seed_pod_q2a_podA_repeats_pitt_auc,8.013e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_seed_pod_omni_podA_repeats_pitt_auc,2.696e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_seed_pod_kimi_repeats_pitt_auc,6.096e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adresso_seed_pod_q2a_podA_repeats_adresso_auc,5.828e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adresso_seed_pod_q3o_podD2_repeats_adresso_auc,1.073e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adresso_seed_pod_kimi_repeats_adresso_auc,9.359e-05,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adress2020_seed_pod_q2a_podA_repeats_adress2020_auc,3.661e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adress2020_seed_pod_q3o_podD2_repeats_adress2020_auc,3.011e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_adress2020_seed_pod_kimi_repeats_adress2020_auc,2.103e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pcgita_seed_pod_q3o_POD3_pcgita,8.311e-02,,,RELEASED ONLY,0.08311,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[22],no interval in row,,True,mine,11,30,"{""id"": ""T2_pcgita_seed_pod_q3o_POD3_pcgita"", ""orig"": ""8.311e-02"", ""mine"": ""8.311e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.912; layers {'0': {'enc': True, 'proj': None, 'llm': False, 'ans': True}, '1': {'enc': True, 'llm': True, 'ans': True}, '2': {'enc': True, 'llm': True, 'ans': True}, '3': {'enc': True, 'llm': True, 'ans': True}, '4': {'enc': True, 'llm': False, 'ans': False}}""}",,,,,,,,
17,T2,T2_pcgita_seed_pod_q2a_podA_repeats_pcgita_auc,3.123e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pcgita_seed_pod_q3o_podD2_repeats_pcgita_auc,1.203e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pcgita_seed_pod_kimi_repeats_pcgita_auc,2.507e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_neurovoz_seed_pod_q2a_podA_repeats_neurovoz_auc,1.692e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_neurovoz_seed_pod_q3o_podD2_repeats_neurovoz_auc,6.644e-05,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_neurovoz_seed_pod_kimi_repeats_neurovoz_auc,5.236e-03,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_kcl_seed_pod_q2a_podA_repeats_kcl_auc,4.762e-05,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[10],no interval in row,,False,mine,3,13,"{""id"": ""T2_kcl_single_mac_q2a_probe2_kcl"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie min 0.717; layers re-derived True; sk_eq True""}",,,,,,,,
17,T2,T2_kcl_seed_pod_q3o_podD2_repeats_kcl_auc,4.762e-05,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[10],no interval in row,,False,mine,2,12,"{""id"": ""T2_kcl_single_mac_q2a_probe2_kcl"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie min 0.717; layers re-derived True; sk_eq True""}",,,,,,,,
17,T2,T2_kcl_seed_pod_kimi_repeats_kcl_auc,4.762e-05,,,RELEASED ONLY,1.11e-16,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[10],no interval in row,,False,mine,2,12,"{""id"": ""T2_kcl_single_mac_q2a_probe2_kcl"", ""orig"": ""1.110e-16"", ""mine"": ""1.110e-16"", ""agree_4dp"": true, ""note"": ""other-tie min 0.717; layers re-derived True; sk_eq True""}",,,,,,,,
17,T2,T2_edaic_seed_pod_q2a_podA_repeats_edaic_auc,7.741e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_seed_pod_omni_podA_repeats_edaic_auc,2.896e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_edaic_seed_pod_kimi_repeats_edaic_auc,8.371e-04,,,RELEASED ONLY,,,,,,,,,,,,,,,,,,
17,T2,T2_pitt_seed_mac_omni_part10_pitt_nested5,0.000e+00,,,RELEASED ONLY,0.0,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[24],no interval in row,,True,mine,7,29,"{""id"": ""T2_pitt_seed_mac_omni_part10_pitt_nested5"", ""orig"": ""0.000e+00"", ""mine"": ""0.000e+00"", ""agree_4dp"": true, ""note"": ""other-tie min 0.961""}",,,,,,,,
17,T2,T2_pitt_seed_pod_pod3_q3o_POD3_pitt,5.363e-02,,,RELEASED ONLY,0.05363,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[23],no interval in row,,True,mine,10,30,"{""id"": ""T2_pitt_seed_pod_pod3_q3o_POD3_pitt"", ""orig"": ""5.363e-02"", ""mine"": ""5.363e-02"", ""agree_4dp"": true, ""note"": ""other-tie min 0.906; layers {'0': {'enc': True, 'proj': None, 'llm': True, 'ans': True}, '1': {'enc': True, 'llm': True, 'ans': True}, '2': {'enc': True, 'llm': True, 'ans': True}, '3': {'enc': True, 'llm': True, 'ans': True}, '4': {'enc': True, 'llm': True, 'ans': True}}""}",,,,,,,,
17,T2,T2_edaic_full_shuffle_part16_EDAICFULL,2.401e-02,,,RELEASED ONLY,0.02401,<local data dir>/release/edaic_rerun/part17/verify/T2_verify_compiled.json,[25],no interval in row,,True,mine,6,28,"{""id"": ""T2_edaic_full_shuffle_part16_EDAICFULL"", ""orig"": ""2.401e-02"", ""mine"": ""2.401e-02"", ""agree_4dp"": true, ""note"": ""unshuffled contrast min 0.617; files eq sklearn shuffle True""}",,,,,,,,
17,T3,T3_all_cos,0.0145,,,PAPER VALUE,0.014519,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 29,no interval in row,,False,log,3,13,"cos(mean-of-folds probe dir, d) = 0.014519; per fold [0.0216, 0.0204, 0.0103, 0.011, 0.0006]; mean of per-fold cos 0.012806",,,,,,,,
17,T3,T3_all_cos_bootCI,0.0129,-0.0020,0.0277,SUPPORT,0.0129,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,lines 103-106 (window),yes,,False,log,9,26,"conflict perp: median 0.6073 [0.5689, 0.6527]; paired: median -0.2725 [-0.3126, -0.2274] || [cos bootstrap, refit per draw] fresh rng(0) speaker draws, full-data fit per draw, cos(coef/scale, d) || mean 0.0129 [-0.0020, 0.0277] usable 2000",-0.0020,0.0277,,,,,,
17,T3,T3_floor_vs_d,0.0123,0.0005,0.0321,PAPER VALUE,0.0122855099,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 44,yes,,False,log,6,26,"[floor] fresh rng(0), 2000 dirs, 4096 dims: vs d 0.0122855099 [0.0005, 0.0321]; vs d_12way 0.0122855099; vs probe dir 0.0124 [0.0005, 0.0343]; analytic sqrt(2/(pi*4096))=0.0125",0.0005,0.0321,,,,,,
17,T3,T3_floor_vs_probe,0.0124,0.0005,0.0343,SUPPORT,0.0124,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 44,yes,,False,log,7,27,"[floor] fresh rng(0), 2000 dirs, 4096 dims: vs d 0.0122855099 [0.0005, 0.0321]; vs d_12way 0.0122855099; vs probe dir 0.0124 [0.0005, 0.0343]; analytic sqrt(2/(pi*4096))=0.0125",0.0005,0.0343,,,,,,
17,T3,T3_all_probe,0.8223,0.7742,0.8671,PAPER VALUE,0.8223,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,lines 45-48 (window),yes,,False,log,7,25,"[rng] rng.choice(u, replace=True) == u[rng.integers(0,n,n)] for fresh rng(0): True || [decided] full fit (468 OOF) restricted to arm; within-held-out-fold z || ALL       probe        0.8223 [0.7742, 0.8671] draws 2000  n=468 n_spk=228",0.7742,0.8671,,,,,,
17,T3,T3_all_proj_d,0.6174,0.5539,0.6800,PAPER VALUE,0.6174,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 49,yes,,False,log,3,23,"ALL       along        0.6174 [0.5539, 0.6800] draws 2000  n=468 n_spk=228",0.5539,0.6800,,,,,,
17,T3,T3_all_perp_z,0.8114,0.7646,0.8577,PAPER VALUE,0.8114,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 50,yes,,False,log,3,23,"ALL       perp         0.8114 [0.7646, 0.8577] draws 2000  n=468 n_spk=228",0.7646,0.8577,,,,,,
17,T3,T3_all_keep_z,0.8119,0.7649,0.8577,SUPPORT,0.8119,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 51,yes,,False,log,3,23,"ALL       keep         0.8119 [0.7649, 0.8577] draws 2000  n=468 n_spk=228",0.7649,0.8577,,,,,,
17,T3,T3_conflict_probe,0.6178,0.5123,0.7222,PAPER VALUE,0.6178,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 53,yes,,False,log,3,23,"CONFLICT  probe        0.6178 [0.5123, 0.7222] draws 2000  n=146 n_spk=100",0.5123,0.7222,,,,,,
17,T3,T3_conflict_proj_d,0.4136,0.3010,0.5424,PAPER VALUE,0.4136,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 54,yes,,False,log,3,23,"CONFLICT  along        0.4136 [0.3010, 0.5424] draws 2000  n=146 n_spk=100",0.3010,0.5424,,,,,,
17,T3,T3_conflict_perp_z,0.6013,0.4929,0.7114,PAPER VALUE,0.6013,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 55,yes,,False,log,3,23,"CONFLICT  perp         0.6013 [0.4929, 0.7114] draws 2000  n=146 n_spk=100",0.4929,0.7114,,,,,,
17,T3,T3_conflict_keep_z,0.6029,0.4961,0.7123,SUPPORT,0.6029,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 56,yes,,False,log,3,23,"CONFLICT  keep         0.6029 [0.4961, 0.7123] draws 2000  n=146 n_spk=100",0.4961,0.7123,,,,,,
17,T3,T3_agreement_probe,0.8988,0.8598,0.9328,PAPER VALUE,0.8988,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 58,yes,,False,log,3,23,"AGREEMENT probe        0.8988 [0.8598, 0.9328] draws 2000  n=322 n_spk=175",0.8598,0.9328,,,,,,
17,T3,T3_agreement_proj_d,0.6984,0.6373,0.7592,PAPER VALUE,0.6984,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 59,yes,,False,log,3,23,"AGREEMENT along        0.6984 [0.6373, 0.7592] draws 2000  n=322 n_spk=175",0.6373,0.7592,,,,,,
17,T3,T3_agreement_perp_z,0.8897,0.8486,0.9261,PAPER VALUE,0.8897,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 60,yes,,False,log,3,23,"AGREEMENT perp         0.8897 [0.8486, 0.9261] draws 2000  n=322 n_spk=175",0.8486,0.9261,,,,,,
17,T3,T3_agreement_keep_z,0.8899,0.8491,0.9264,SUPPORT,0.8899,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 61,yes,,False,log,3,23,"AGREEMENT keep         0.8899 [0.8491, 0.9264] draws 2000  n=322 n_spk=175",0.8491,0.9264,,,,,,
17,T3,T3_paired_perp_z,-0.2884,-0.3884,-0.1815,PAPER VALUE,-0.288404178763741,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/PAIRED_perp,yes,,False,value,4,24,"{""value"": -0.288404178763741, ""lo"": -0.38835395042049353, ""hi"": -0.18152881009230373, ""draws"": 2000, ""n"": 468, ""n_speakers"": 228}",-0.3884,-0.1815,,,,,,
17,T3,T3_paired_probe,-0.2810,-0.3799,-0.1762,SUPPORT,-0.2809728233833051,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/PAIRED_probe,yes,,False,value,4,24,"{""value"": -0.2809728233833051, ""lo"": -0.37989522102903156, ""hi"": -0.17621252265107026, ""draws"": 2000, ""n"": 468, ""n_speakers"": 228}",-0.3799,-0.1762,,,,,,
17,T3,T3_paired_proj_d,-0.2847,-0.3947,-0.1475,SUPPORT,-0.2847315522816156,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/PAIRED_along,yes,,False,value,3,23,"{""value"": -0.2847315522816156, ""lo"": -0.3946531976172145, ""hi"": -0.14752193943340808, ""draws"": 2000, ""n"": 468, ""n_speakers"": 228}",-0.3947,-0.1475,,,,,,
17,T3,T3_conflict_refit_cos,0.0054,,,SUPERSEDED / NOT USED,0.0054,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 70,no interval in row,,False,log,4,14,"CONFLICT: cos(d_arm, d_all)=1.0000000000; cos(probe,d_arm)=0.0054; floor vs d_arm 0.0122855100 [0.0005, 0.0321]",,,,,,,,
17,T3,T3_conflict_refit_probe,0.6757,0.5685,0.7761,SUPERSEDED / NOT USED,0.6756875687568756,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/CONFLICT_refit_probe,yes,,False,value,4,24,"{""value"": 0.6756875687568756, ""lo"": 0.5684735042735043, ""hi"": 0.776130764682696, ""draws"": 2000, ""n"": 146, ""n_speakers"": 100}",0.5685,0.7761,,,,,,
17,T3,T3_conflict_refit_proj_d,0.4136,0.3010,0.5424,SUPERSEDED / NOT USED,0.4136413641364136,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/CONFLICT_refit_along,yes,,False,value,4,24,"{""value"": 0.4136413641364136, ""lo"": 0.3010102507286302, ""hi"": 0.5424246308449545, ""draws"": 2000, ""n"": 146, ""n_speakers"": 100}",0.3010,0.5424,,,,,,
17,T3,T3_conflict_refit_perp_z,0.6744,0.5730,0.7703,SUPERSEDED / NOT USED,0.6743674367436744,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/CONFLICT_refit_perp,yes,,False,value,4,24,"{""value"": 0.6743674367436744, ""lo"": 0.5729530451610929, ""hi"": 0.7702626847585052, ""draws"": 2000, ""n"": 146, ""n_speakers"": 100}",0.5730,0.7703,,,,,,
17,T3,T3_agreement_refit_cos,0.0147,,,SUPERSEDED / NOT USED,0.0147,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 74,no interval in row,,False,log,4,14,"AGREEMENT: cos(d_arm, d_all)=1.0000000000; cos(probe,d_arm)=0.0147; floor vs d_arm 0.0122855099 [0.0005, 0.0321]",,,,,,,,
17,T3,T3_agreement_refit_probe,0.9317,0.9020,0.9578,SUPERSEDED / NOT USED,0.9316943151529617,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/AGREEMENT_refit_probe,yes,,False,value,4,24,"{""value"": 0.9316943151529617, ""lo"": 0.902037362942538, ""hi"": 0.9578185085728651, ""draws"": 2000, ""n"": 322, ""n_speakers"": 175}",0.9020,0.9578,,,,,,
17,T3,T3_agreement_refit_proj_d,0.6984,0.6373,0.7592,SUPERSEDED / NOT USED,0.6983729164180292,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/AGREEMENT_refit_along,yes,,False,value,4,24,"{""value"": 0.6983729164180292, ""lo"": 0.6373243156628273, ""hi"": 0.7592350435845333, ""draws"": 2000, ""n"": 322, ""n_speakers"": 175}",0.6373,0.7592,,,,,,
17,T3,T3_agreement_refit_perp_z,0.9242,0.8932,0.9510,SUPERSEDED / NOT USED,0.9242153001551497,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/AGREEMENT_refit_perp,yes,,False,value,4,24,"{""value"": 0.9242153001551497, ""lo"": 0.8931647605135828, ""hi"": 0.951046558383477, ""draws"": 2000, ""n"": 322, ""n_speakers"": 175}",0.8932,0.9510,,,,,,
17,T3,T3_nested_cos,0.0256,,,RELEASED ONLY,0.0256,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 86,no interval in row,,False,log,3,13,"cos(mean of fold dirs, d)=0.0256; mean of per-fold cos=0.0230; cos(mean of unit fold dirs, d)=0.0310; floor vs nested dir 0.0121 [0.0005, 0.0344]",,,,,,,,
17,T3,T3_nested_floor_vs_probe,0.0121,0.0005,0.0344,RELEASED ONLY,0.0121,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 86,yes,,False,log,6,26,"cos(mean of fold dirs, d)=0.0256; mean of per-fold cos=0.0230; cos(mean of unit fold dirs, d)=0.0310; floor vs nested dir 0.0121 [0.0005, 0.0344]",0.0005,0.0344,,,,,,
17,T3,T3_nested_all_probe,0.8295,0.7816,0.8774,RELEASED ONLY,0.829504,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,lines 85-87 (window),yes,,False,log,6,24,"chosen [23, 22, 23, 16, 23] vs pitt_nested.json [23, 22, 23, 16, 23]: True; max|oof - pitt_ans_nested_oof.csv|=0.00e+00; AUC nested oof 0.829504 vs json 0.829504 || cos(mean of fold dirs, d)=0.0256; mean of per-fold cos=0.0230; cos(mean of unit fold dirs, d)=0.0310; floor vs nested dir 0.0121 [0.0005, 0.0344] || NESTED ALL       probe  0.8295 [0.7816, 0.8774] draws 2000",0.7816,0.8774,,,,,,
17,T3,T3_nested_all_perp_z,0.8169,0.7678,0.8652,RELEASED ONLY,0.8168539325842696,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/NESTED_ALL_perp,yes,,False,value,4,24,"{""value"": 0.8168539325842696, ""lo"": 0.7677585995439709, ""hi"": 0.8651835418892727, ""draws"": 2000, ""n"": 468, ""n_speakers"": 228}",0.7678,0.8652,,,,,,
17,T3,T3_nested_all_keep_z,0.8199,0.7709,0.8680,RELEASED ONLY,0.819876017047656,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.json,/results/NESTED_ALL_keep,yes,,False,value,4,24,"{""value"": 0.819876017047656, ""lo"": 0.77087058969792, ""hi"": 0.8679590082675802, ""draws"": 2000, ""n"": 468, ""n_speakers"": 228}",0.7709,0.8680,,,,,,
17,T3,T3_nested_conflict_probe,0.6554,0.5549,0.7543,RELEASED ONLY,0.6554,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 90,yes,,False,log,4,24,"NESTED CONFLICT  probe  0.6554 [0.5549, 0.7543] draws 2000",0.5549,0.7543,,,,,,
17,T3,T3_nested_conflict_perp_z,0.6398,0.5413,0.7403,RELEASED ONLY,0.6398,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 91,yes,,False,log,4,24,"NESTED CONFLICT  perp   0.6398 [0.5413, 0.7403] draws 2000",0.5413,0.7403,,,,,,
17,T3,T3_nested_conflict_keep_z,0.6374,0.5391,0.7365,RELEASED ONLY,0.6374,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 92,yes,,False,log,4,24,"NESTED CONFLICT  keep   0.6374 [0.5391, 0.7365] draws 2000",0.5391,0.7365,,,,,,
17,T3,T3_nested_agreement_probe,0.8975,0.8531,0.9349,RELEASED ONLY,0.8975,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 93,yes,,False,log,4,24,"NESTED AGREEMENT probe  0.8975 [0.8531, 0.9349] draws 2000",0.8531,0.9349,,,,,,
17,T3,T3_nested_agreement_perp_z,0.8842,0.8377,0.9249,RELEASED ONLY,0.8842,<local data dir>/release/edaic_rerun/part17/verify/T3_verify.log,line 94,yes,,False,log,4,24,"NESTED AGREEMENT perp   0.8842 [0.8377, 0.9249] draws 2000",0.8377,0.9249,,,,,,
