stream_key,model,stream,seg_uid,clip_id,speaker_id,n_repeats_in_agreement_arm,p_yes
o25t,Qwen2.5-Omni,transcript,a000977,agreement_346_a000977,346,3,0.5622111973557619
o25t,Qwen2.5-Omni,transcript,a000969,agreement_346_a000969,346,3,0.9867819972092914
o25t,Qwen2.5-Omni,transcript,a000962,agreement_346_a000962,346,1,0.8080926618482757
o25t,Qwen2.5-Omni,transcript,a000979,agreement_346_a000979,346,1,0.20184487699778375
o25t,Qwen2.5-Omni,transcript,a000973,agreement_346_a000973,346,2,0.9959291770269852
o25t,Qwen2.5-Omni,transcript,a000980,agreement_346_a000980,346,1,0.34868768226475877
o25t,Qwen2.5-Omni,transcript,a000994,agreement_347_a000994,347,4,0.6654630867169351
o25t,Qwen2.5-Omni,transcript,a001012,agreement_348_a001012,348,2,0.9669132455340307
o25t,Qwen2.5-Omni,transcript,a001010,agreement_348_a001010,348,1,0.9820204110210196
o25t,Qwen2.5-Omni,transcript,a001011,agreement_348_a001011,348,4,0.9908743172234601
o25t,Qwen2.5-Omni,transcript,a001133,agreement_354_a001133,354,3,0.5775509059018297
o25t,Qwen2.5-Omni,transcript,a001267,agreement_362_a001267,362,4,0.14035510941685686
o25t,Qwen2.5-Omni,transcript,a001270,agreement_362_a001270,362,2,0.9914212535598614
o25t,Qwen2.5-Omni,transcript,a001277,agreement_363_a001277,363,5,0.01798929527627766
o25t,Qwen2.5-Omni,transcript,a001280,agreement_363_a001280,363,2,0.014959884281271207
o25t,Qwen2.5-Omni,transcript,a001342,agreement_364_a001342,364,1,0.016918689748020032
o25t,Qwen2.5-Omni,transcript,a001307,agreement_364_a001307,364,1,0.01798796456589958
o25t,Qwen2.5-Omni,transcript,a001349,agreement_364_a001349,364,1,0.07587346809332646
o25t,Qwen2.5-Omni,transcript,a001315,agreement_364_a001315,364,1,0.025964003101580067
o25t,Qwen2.5-Omni,transcript,a001434,agreement_366_a001434,366,1,0.1919542811203496
o25t,Qwen2.5-Omni,transcript,a001403,agreement_366_a001403,366,1,0.033092003863992206
o25t,Qwen2.5-Omni,transcript,a001432,agreement_366_a001432,366,1,0.037333623451593335
o25t,Qwen2.5-Omni,transcript,a001410,agreement_366_a001410,366,1,0.025962601054505364
o25t,Qwen2.5-Omni,transcript,a001402,agreement_366_a001402,366,1,0.029322521062586225
o25t,Qwen2.5-Omni,transcript,a001465,agreement_367_a001465,367,3,0.6927114918176225
o25t,Qwen2.5-Omni,transcript,a001453,agreement_367_a001453,367,1,0.9808797302133199
o25t,Qwen2.5-Omni,transcript,a001463,agreement_367_a001463,367,1,0.766334091674722
o25t,Qwen2.5-Omni,transcript,a001468,agreement_367_a001468,367,1,0.9724194598804168
o25t,Qwen2.5-Omni,transcript,a001513,agreement_369_a001513,369,1,0.019129545687200888
o25t,Qwen2.5-Omni,transcript,a001529,agreement_369_a001529,369,1,0.012433925110735147
o25t,Qwen2.5-Omni,transcript,a001564,agreement_370_a001564,370,1,0.01691830881655294
o25t,Qwen2.5-Omni,transcript,a001544,agreement_370_a001544,370,1,0.13299267470715478
o25t,Qwen2.5-Omni,transcript,a001542,agreement_370_a001542,370,1,0.07160694067151063
o25t,Qwen2.5-Omni,transcript,a001662,agreement_374_a001662,374,4,0.024427823221647323
o25t,Qwen2.5-Omni,transcript,a001656,agreement_374_a001656,374,2,0.2814530353592159
o25t,Qwen2.5-Omni,transcript,a001664,agreement_374_a001664,374,1,0.1329951249482909
o25t,Qwen2.5-Omni,transcript,a001749,agreement_377_a001749,377,4,0.10090040262287535
o25t,Qwen2.5-Omni,transcript,a001759,agreement_377_a001759,377,3,0.7879782084211777
o25t,Qwen2.5-Omni,transcript,a001761,agreement_377_a001761,377,1,0.033092759934398544
o25t,Qwen2.5-Omni,transcript,a001758,agreement_377_a001758,377,1,0.9850429786747876
o25t,Qwen2.5-Omni,transcript,a001773,agreement_378_a001773,378,1,0.02931642039166441
o25t,Qwen2.5-Omni,transcript,a001810,agreement_379_a001810,379,1,0.245120950747843
o25t,Qwen2.5-Omni,transcript,a001818,agreement_379_a001818,379,1,0.0534128082731954
o25t,Qwen2.5-Omni,transcript,a001816,agreement_379_a001816,379,1,0.013226301367317323
o25t,Qwen2.5-Omni,transcript,a001879,agreement_381_a001879,381,6,0.33464858597368075
o25t,Qwen2.5-Omni,transcript,a001892,agreement_381_a001892,381,1,0.33462154929397986
o25t,Qwen2.5-Omni,transcript,a001882,agreement_381_a001882,381,1,0.5775608061604819
o25t,Qwen2.5-Omni,transcript,a001887,agreement_381_a001887,381,1,0.7981995456307467
o25t,Qwen2.5-Omni,transcript,a001916,agreement_382_a001916,382,1,0.033094738079187024
o25t,Qwen2.5-Omni,transcript,a001974,agreement_384_a001974,384,3,0.3775761767496681
o25t,Qwen2.5-Omni,transcript,a001978,agreement_384_a001978,384,2,0.4378834243271016
o25t,Qwen2.5-Omni,transcript,a002035,agreement_387_a002035,387,1,0.36304024835446735
o25t,Qwen2.5-Omni,transcript,a002117,agreement_392_a002117,392,3,0.03964704163378573
o25t,Qwen2.5-Omni,transcript,a002307,agreement_403_a002307,403,1,0.01798987916485879
o25t,Qwen2.5-Omni,transcript,a002318,agreement_403_a002318,403,1,0.037334683488767714
o25t,Qwen2.5-Omni,transcript,a002325,agreement_404_a002325,404,2,0.22275586460071473
o25t,Qwen2.5-Omni,transcript,a002361,agreement_405_a002361,405,5,0.48444303204995814
o25t,Qwen2.5-Omni,transcript,a002365,agreement_405_a002365,405,2,0.5467765457963871
o25t,Qwen2.5-Omni,transcript,a002369,agreement_405_a002369,405,1,0.546781131061575
o25t,Qwen2.5-Omni,transcript,a002370,agreement_405_a002370,405,4,0.6792057479336826
o25t,Qwen2.5-Omni,transcript,a002376,agreement_405_a002376,405,1,0.928423120181773
o25t,Qwen2.5-Omni,transcript,a002403,agreement_406_a002403,406,1,0.035151461995988634
o25t,Qwen2.5-Omni,transcript,a002396,agreement_406_a002396,406,1,0.013225176587270774
o25t,Qwen2.5-Omni,transcript,a002414,agreement_407_a002414,407,1,0.11281495518657374
o25t,Qwen2.5-Omni,transcript,a002449,agreement_408_a002449,408,1,0.01322475235927641
o25t,Qwen2.5-Omni,transcript,a002524,agreement_411_a002524,411,1,0.027590726525923447
o25t,Qwen2.5-Omni,transcript,a002530,agreement_411_a002530,411,1,0.04209862273296305
o25t,Qwen2.5-Omni,transcript,a002503,agreement_411_a002503,411,1,0.022983081080660304
o25t,Qwen2.5-Omni,transcript,a002591,agreement_414_a002591,414,3,0.59270837841638
o25t,Qwen2.5-Omni,transcript,a002596,agreement_414_a002596,414,5,0.6792210699376051
o25t,Qwen2.5-Omni,transcript,a002593,agreement_414_a002593,414,1,0.9940893421198892
o25t,Qwen2.5-Omni,transcript,a002590,agreement_414_a002590,414,1,0.9603671921554147
o25t,Qwen2.5-Omni,transcript,a002588,agreement_414_a002588,414,1,0.5622315797463393
o25t,Qwen2.5-Omni,transcript,a002605,agreement_415_a002605,415,2,0.03733624216689387
o25t,Qwen2.5-Omni,transcript,a002627,agreement_416_a002627,416,1,0.056666660014757744
o25t,Qwen2.5-Omni,transcript,a002638,agreement_416_a002638,416,1,0.03115190495255128
o25t,Qwen2.5-Omni,transcript,a002698,agreement_419_a002698,419,1,0.010329773973316088
o25t,Qwen2.5-Omni,transcript,a002697,agreement_419_a002697,419,1,0.029316429485247618
o25t,Qwen2.5-Omni,transcript,a002701,agreement_419_a002701,419,2,0.042094674901430644
o25t,Qwen2.5-Omni,transcript,a002712,agreement_419_a002712,419,1,0.0043323966801724
o25t,Qwen2.5-Omni,transcript,a002738,agreement_420_a002738,420,2,0.02759132430289173
o25t,Qwen2.5-Omni,transcript,a002740,agreement_420_a002740,420,1,0.06009831349523596
o25t,Qwen2.5-Omni,transcript,a002821,agreement_423_a002821,423,3,0.23375183966366156
o25t,Qwen2.5-Omni,transcript,a002846,agreement_424_a002846,424,1,0.02758917254715613
o25t,Qwen2.5-Omni,transcript,a002826,agreement_424_a002826,424,1,0.04469384848293113
o25t,Qwen2.5-Omni,transcript,a002827,agreement_424_a002827,424,1,0.029318842528989714
o25t,Qwen2.5-Omni,transcript,a002894,agreement_426_a002894,426,1,0.3073989205820294
o25t,Qwen2.5-Omni,transcript,a002895,agreement_426_a002895,426,3,0.975580472969791
o25t,Qwen2.5-Omni,transcript,a002951,agreement_429_a002951,429,2,0.22274599273984166
o25t,Qwen2.5-Omni,transcript,a002960,agreement_430_a002960,430,1,0.016918404049606893
o25t,Qwen2.5-Omni,transcript,a002978,agreement_430_a002978,430,2,0.03309197425129252
o25t,Qwen2.5-Omni,transcript,a002968,agreement_430_a002968,430,2,0.1824591474635223
o25t,Qwen2.5-Omni,transcript,a002994,agreement_431_a002994,431,2,0.1480710118112974
o25t,Qwen2.5-Omni,transcript,a003009,agreement_432_a003009,432,1,0.02298251457064304
o25t,Qwen2.5-Omni,transcript,a003064,agreement_434_a003064,434,1,0.027588242095456968
o25t,Qwen2.5-Omni,transcript,a003036,agreement_434_a003036,434,1,0.0275901667921789
o25t,Qwen2.5-Omni,transcript,a003058,agreement_434_a003058,434,2,0.5312679422469294
o25t,Qwen2.5-Omni,transcript,a003091,agreement_436_a003091,436,1,0.0637358675903097
o25t,Qwen2.5-Omni,transcript,a003112,agreement_437_a003112,437,1,0.03515478726411607
o25t,Qwen2.5-Omni,transcript,a003120,agreement_437_a003120,437,1,0.017993426558342435
o25t,Qwen2.5-Omni,transcript,a003142,agreement_438_a003142,438,1,0.11922735764068174
o25t,Qwen2.5-Omni,transcript,a003133,agreement_438_a003133,438,1,0.04209665723798491
o25t,Qwen2.5-Omni,transcript,a003161,agreement_439_a003161,439,1,0.016917744040214202
o25t,Qwen2.5-Omni,transcript,a003181,agreement_439_a003181,439,1,0.05666056029601033
o25t,Qwen2.5-Omni,transcript,a003202,agreement_440_a003202,440,1,0.6513999539394992
o25t,Qwen2.5-Omni,transcript,a003196,agreement_440_a003196,440,2,0.1919585120133945
o25t,Qwen2.5-Omni,transcript,a003206,agreement_440_a003206,440,1,0.985043186898474
o25t,Qwen2.5-Omni,transcript,a003205,agreement_440_a003205,440,1,0.5312454274190032
o25t,Qwen2.5-Omni,transcript,a003229,agreement_441_a003229,441,1,0.9362924188914912
o25t,Qwen2.5-Omni,transcript,a003225,agreement_441_a003225,441,1,0.8080807181973967
o25t,Qwen2.5-Omni,transcript,a003223,agreement_441_a003223,441,1,0.027588259539079715
o25t,Qwen2.5-Omni,transcript,a003259,agreement_443_a003259,443,1,0.06372889619604669
o25t,Qwen2.5-Omni,transcript,a003309,agreement_445_a003309,445,2,0.06756009061112703
o25t,Qwen2.5-Omni,transcript,a003302,agreement_445_a003302,445,1,0.019128580957943925
o25t,Qwen2.5-Omni,transcript,a003323,agreement_446_a003323,446,1,0.007122748788126218
o25t,Qwen2.5-Omni,transcript,a003344,agreement_447_a003344,447,1,0.014068681280658758
o25t,Qwen2.5-Omni,transcript,a003346,agreement_447_a003346,447,1,0.004906295840204766
o25t,Qwen2.5-Omni,transcript,a003353,agreement_447_a003353,447,3,0.033091250807276
o25t,Qwen2.5-Omni,transcript,a003392,agreement_448_a003392,448,5,0.7186500444491185
o25t,Qwen2.5-Omni,transcript,a003370,agreement_448_a003370,448,2,0.10089496022655887
o25t,Qwen2.5-Omni,transcript,a003385,agreement_448_a003385,448,1,0.9944451568392225
o25t,Qwen2.5-Omni,transcript,a003417,agreement_449_a003417,449,1,0.03964516406602408
o25t,Qwen2.5-Omni,transcript,a003483,agreement_451_a003483,451,2,0.1192253554373458
o25t,Qwen2.5-Omni,transcript,a003462,agreement_451_a003462,451,3,0.01691757186739336
o25t,Qwen2.5-Omni,transcript,a003461,agreement_451_a003461,451,1,0.0191275813147177
o25t,Qwen2.5-Omni,transcript,a003493,agreement_452_a003493,452,4,0.037336139762524985
o25t,Qwen2.5-Omni,transcript,a003525,agreement_454_a003525,454,2,0.01691881532346708
o25t,Qwen2.5-Omni,transcript,a003534,agreement_454_a003534,454,1,0.14036079891365863
o25t,Qwen2.5-Omni,transcript,a003596,agreement_457_a003596,457,1,0.05666587706076843
o25t,Qwen2.5-Omni,transcript,a003598,agreement_457_a003598,457,1,0.1259458714856966
o25t,Qwen2.5-Omni,transcript,a003595,agreement_457_a003595,457,1,0.3208699686407688
o25t,Qwen2.5-Omni,transcript,a003602,agreement_457_a003602,457,1,0.02162121048877756
o25t,Qwen2.5-Omni,transcript,a003662,agreement_461_a003662,461,2,0.7058115866226006
o25t,Qwen2.5-Omni,transcript,a003672,agreement_461_a003672,461,1,0.4844337992845925
o25t,Qwen2.5-Omni,transcript,a003660,agreement_461_a003660,461,1,0.8670503388519769
o25t,Qwen2.5-Omni,transcript,a003717,agreement_463_a003717,463,2,0.11922820838970286
o25t,Qwen2.5-Omni,transcript,a003727,agreement_464_a003727,464,2,0.0675596342988791
o25t,Qwen2.5-Omni,transcript,a003724,agreement_464_a003724,464,1,0.1561374650374362
o25t,Qwen2.5-Omni,transcript,a003762,agreement_465_a003762,465,1,0.016918953747285446
o25t,Qwen2.5-Omni,transcript,a003774,agreement_465_a003774,465,2,0.020336236166944743
o25t,Qwen2.5-Omni,transcript,a003773,agreement_465_a003773,465,1,0.025962088488413925
o25t,Qwen2.5-Omni,transcript,a003758,agreement_465_a003758,465,1,0.4688539027819676
o25t,Qwen2.5-Omni,transcript,a003748,agreement_465_a003748,465,1,0.02162100570409559
o25t,Qwen2.5-Omni,transcript,a003810,agreement_467_a003810,467,1,0.029319471678573707
o25t,Qwen2.5-Omni,transcript,a003811,agreement_467_a003811,467,1,0.02596366433289523
o25t,Qwen2.5-Omni,transcript,a003837,agreement_468_a003837,468,1,0.01590930972755202
o25t,Qwen2.5-Omni,transcript,a003858,agreement_468_a003858,468,1,0.05341446090492527
o25t,Qwen2.5-Omni,transcript,a003847,agreement_468_a003847,468,1,0.11922990271029228
o25t,Qwen2.5-Omni,transcript,a003864,agreement_469_a003864,469,1,0.044688775988313514
o25t,Qwen2.5-Omni,transcript,a003884,agreement_469_a003884,469,2,0.6077193048297296
o25t,Qwen2.5-Omni,transcript,a003892,agreement_469_a003892,469,2,0.029319062938352587
o25t,Qwen2.5-Omni,transcript,a003889,agreement_469_a003889,469,1,0.04469039846734875
o25t,Qwen2.5-Omni,transcript,a003904,agreement_470_a003904,470,1,0.06372777211007394
o25t,Qwen2.5-Omni,transcript,a003909,agreement_470_a003909,470,2,0.7982109412201893
o25t,Qwen2.5-Omni,transcript,a003905,agreement_470_a003905,470,1,0.10670973888846863
o25t,Qwen2.5-Omni,transcript,a003916,agreement_470_a003916,470,1,0.09010614769951406
o25t,Qwen2.5-Omni,transcript,a003928,agreement_471_a003928,471,1,0.03309307540329693
o25t,Qwen2.5-Omni,transcript,a003934,agreement_471_a003934,471,1,0.13298888950485482
o25t,Qwen2.5-Omni,transcript,a003919,agreement_471_a003919,471,1,0.009127312877074504
o25t,Qwen2.5-Omni,transcript,a003938,agreement_472_a003938,472,1,0.06009730513239111
o25t,Qwen2.5-Omni,transcript,a003948,agreement_472_a003948,472,1,0.015910604605993795
o25t,Qwen2.5-Omni,transcript,a003950,agreement_472_a003950,472,1,0.029317695631163012
o25t,Qwen2.5-Omni,transcript,a003975,agreement_474_a003975,474,2,0.05341217370727677
o25t,Qwen2.5-Omni,transcript,a003964,agreement_474_a003964,474,1,0.021621066596144545
o25t,Qwen2.5-Omni,transcript,a003965,agreement_474_a003965,474,2,0.04469044332125121
o25t,Qwen2.5-Omni,transcript,a004001,agreement_476_a004001,476,2,0.4533150606764654
o25t,Qwen2.5-Omni,transcript,a004003,agreement_476_a004003,476,1,0.14035641832641668
o25t,Qwen2.5-Omni,transcript,a004036,agreement_477_a004036,477,2,0.039644894752646924
o25t,Qwen2.5-Omni,transcript,a004011,agreement_477_a004011,477,1,0.007123000978160134
o25t,Qwen2.5-Omni,transcript,a004024,agreement_477_a004024,477,1,0.03964503527622882
o25t,Qwen2.5-Omni,transcript,a004037,agreement_477_a004037,477,1,0.09010722345726488
o25t,Qwen2.5-Omni,transcript,a004059,agreement_478_a004059,478,1,0.031149429688113447
o25t,Qwen2.5-Omni,transcript,a004057,agreement_478_a004057,478,1,0.08037000260157538
o25t,Qwen2.5-Omni,transcript,a004040,agreement_478_a004040,478,1,0.06373320427754592
o25t,Qwen2.5-Omni,transcript,a004079,agreement_480_a004079,480,1,0.013225576507426652
o25t,Qwen2.5-Omni,transcript,a004082,agreement_480_a004082,480,1,0.14807255364516075
o25t,Qwen2.5-Omni,transcript,a004140,agreement_482_a004140,482,1,0.01912680622531913
o25t,Qwen2.5-Omni,transcript,a004229,agreement_485_a004229,485,1,0.9830844837589379
o25t,Qwen2.5-Omni,transcript,a004239,agreement_486_a004239,486,1,0.13298964743350652
o25t,Qwen2.5-Omni,transcript,a004270,agreement_487_a004270,487,1,0.05666218820097647
o25t,Qwen2.5-Omni,transcript,a004279,agreement_488_a004279,488,1,0.03515123021887326
o25t,Qwen2.5-Omni,transcript,a004291,agreement_488_a004291,488,4,0.037335106230228336
o25t,Qwen2.5-Omni,transcript,a004290,agreement_488_a004290,488,2,0.02162040172324436
o25t,Qwen2.5-Omni,transcript,a004310,agreement_489_a004310,489,1,0.011689496053065145
o25t,Qwen2.5-Omni,transcript,a004360,agreement_492_a004360,492,1,0.047433765021068414
o25t,Qwen2.5-Omni,transcript,a004419,agreement_603_a004419,603,3,0.10089805517314136
o25t,Qwen2.5-Omni,transcript,a004412,agreement_603_a004412,603,1,0.015909847697565194
o25t,Qwen2.5-Omni,transcript,a004415,agreement_603_a004415,603,1,0.025961750675636417
o25t,Qwen2.5-Omni,transcript,a004458,agreement_605_a004458,605,1,0.01691817901365989
o25t,Qwen2.5-Omni,transcript,a004494,agreement_608_a004494,608,1,0.5622470067703907
o25t,Qwen2.5-Omni,transcript,a004514,agreement_608_a004514,608,4,0.03964451712580344
o25t,Qwen2.5-Omni,transcript,a004505,agreement_608_a004505,608,2,0.21209844627679808
o25t,Qwen2.5-Omni,transcript,a004547,agreement_609_a004547,609,1,0.04468801407843528
o25t,Qwen2.5-Omni,transcript,a004521,agreement_609_a004521,609,1,0.024428890429977302
o25t,Qwen2.5-Omni,transcript,a004524,agreement_609_a004524,609,1,0.011689337976519732
o25t,Qwen2.5-Omni,transcript,a004543,agreement_609_a004543,609,1,0.02442676507417543
o25t,Qwen2.5-Omni,transcript,a004563,agreement_612_a004563,612,1,0.294247535045543
o25t,Qwen2.5-Omni,transcript,a004570,agreement_612_a004570,612,1,0.12595677650229123
o25t,Qwen2.5-Omni,transcript,a004600,agreement_615_a004600,615,1,0.02596295147928641
o25t,Qwen2.5-Omni,transcript,a004580,agreement_615_a004580,615,1,0.012434167294390284
o25t,Qwen2.5-Omni,transcript,a004604,agreement_615_a004604,615,1,0.02931971646135508
o25t,Qwen2.5-Omni,transcript,a004603,agreement_615_a004603,615,1,0.02161864301740137
o25t,Qwen2.5-Omni,transcript,a004684,agreement_620_a004684,620,1,0.07160579903334709
o25t,Qwen2.5-Omni,transcript,a004702,agreement_622_a004702,622,1,0.05341588975292359
o25t,Qwen2.5-Omni,transcript,a004759,agreement_624_a004759,624,2,0.9648572830549189
o25t,Qwen2.5-Omni,transcript,a004752,agreement_624_a004752,624,1,0.8808122442561166
o25t,Qwen2.5-Omni,transcript,a004772,agreement_625_a004772,625,2,0.1919609517224814
o25t,Qwen2.5-Omni,transcript,a004791,agreement_625_a004791,625,1,0.019127503747387576
o25t,Qwen2.5-Omni,transcript,a004818,agreement_627_a004818,627,1,0.0566661425876701
o25t,Qwen2.5-Omni,transcript,a004832,agreement_627_a004832,627,1,0.025963478548856878
o25t,Qwen2.5-Omni,transcript,a004827,agreement_627_a004827,627,1,0.03733540189198258
o25t,Qwen2.5-Omni,transcript,a004803,agreement_627_a004803,627,1,0.020338186772719334
o25t,Qwen2.5-Omni,transcript,a004838,agreement_628_a004838,628,1,0.014960177024843646
o25t,Qwen2.5-Omni,transcript,a004860,agreement_628_a004860,628,1,0.10089473635035796
o25t,Qwen2.5-Omni,transcript,a004870,agreement_629_a004870,629,1,0.008579041284020117
o25t,Qwen2.5-Omni,transcript,a004929,agreement_632_a004929,632,1,0.053413911685570685
o25t,Qwen2.5-Omni,transcript,a004931,agreement_632_a004931,632,2,0.03733108441116948
o25t,Qwen2.5-Omni,transcript,a004911,agreement_632_a004911,632,1,0.1733302291085858
o25t,Qwen2.5-Omni,transcript,a004972,agreement_634_a004972,634,1,0.07161173973191148
o25t,Qwen2.5-Omni,transcript,a004982,agreement_634_a004982,634,1,0.016917667977422047
o25t,Qwen2.5-Omni,transcript,a005013,agreement_636_a005013,636,2,0.8267457345520449
o25t,Qwen2.5-Omni,transcript,a005017,agreement_636_a005017,636,2,0.5312635811299619
o25t,Qwen2.5-Omni,transcript,a005024,agreement_636_a005024,636,1,0.8740986220943894
o25t,Qwen2.5-Omni,transcript,a005047,agreement_637_a005047,637,2,0.928416287681031
o25t,Qwen2.5-Omni,transcript,a005053,agreement_637_a005053,637,1,0.9626797039102647
o25t,Qwen2.5-Omni,transcript,a005041,agreement_637_a005041,637,2,0.9688580712692649
o25t,Qwen2.5-Omni,transcript,a005062,agreement_638_a005062,638,1,0.9796675803715656
o25t,Qwen2.5-Omni,transcript,a005078,agreement_640_a005078,640,6,0.9241549223825244
o25t,Qwen2.5-Omni,transcript,a005077,agreement_640_a005077,640,2,0.82673637654868
o25t,Qwen2.5-Omni,transcript,a005092,agreement_641_a005092,641,2,0.985040669834108
o25t,Qwen2.5-Omni,transcript,a005089,agreement_641_a005089,641,2,0.4378480767460919
o25t,Qwen2.5-Omni,transcript,a005100,agreement_649_a005100,649,2,0.5622341165954581
o25t,Qwen2.5-Omni,transcript,a005110,agreement_649_a005110,649,1,0.30739477259735926
o25t,Qwen2.5-Omni,transcript,a005139,agreement_650_a005139,650,3,0.10089810376851842
o25t,Qwen2.5-Omni,transcript,a005276,agreement_659_a005276,659,2,0.9149117707885757
o25t,Qwen2.5-Omni,transcript,a005289,agreement_659_a005289,659,3,0.9241562486691346
o25t,Qwen2.5-Omni,transcript,a005288,agreement_659_a005288,659,1,0.893335133136226
o25t,Qwen2.5-Omni,transcript,a005275,agreement_659_a005275,659,2,0.8741019314189598
o25t,Qwen2.5-Omni,transcript,a005306,agreement_660_a005306,660,3,0.02161987073340214
o25t,Qwen2.5-Omni,transcript,a005326,agreement_660_a005326,660,1,0.09011700936311037
o25t,Qwen2.5-Omni,transcript,a005352,agreement_661_a005352,661,1,0.9875672873376861
o25t,Qwen2.5-Omni,transcript,a005351,agreement_661_a005351,661,1,0.9937101079699817
o25t,Qwen2.5-Omni,transcript,a005340,agreement_661_a005340,661,1,0.29425763698761154
o25t,Qwen2.5-Omni,transcript,a005354,agreement_661_a005354,661,1,0.3486638200190009
o25t,Qwen2.5-Omni,transcript,a005373,agreement_662_a005373,662,1,0.01590950552834499
o25t,Qwen2.5-Omni,transcript,a005473,agreement_667_a005473,667,2,0.08037924282498347
o25t,Qwen2.5-Omni,transcript,a005466,agreement_667_a005466,667,2,0.053418615179641096
o25t,Qwen2.5-Omni,transcript,a005529,agreement_670_a005529,670,2,0.1824643970286056
o25t,Qwen2.5-Omni,transcript,a005622,agreement_680_a005622,680,1,0.8670572885414362
o25t,Qwen2.5-Omni,transcript,a005631,agreement_680_a005631,680,2,0.9284169990050203
o25t,Qwen2.5-Omni,transcript,a005602,agreement_680_a005602,680,1,0.21209844160947985
o25t,Qwen2.5-Omni,transcript,a005687,agreement_684_a005687,684,1,0.1259474676641414
o25t,Qwen2.5-Omni,transcript,a005741,agreement_688_a005741,688,1,0.8355079762781309
o25t,Qwen2.5-Omni,transcript,a005732,agreement_688_a005732,688,3,0.8991387976127357
o25t,Qwen2.5-Omni,transcript,a005907,agreement_698_a005907,698,2,0.8596819176657344
o25t,Qwen2.5-Omni,transcript,a005919,agreement_698_a005919,698,1,0.5622201921748756
o25t,Qwen2.5-Omni,transcript,a005914,agreement_698_a005914,698,2,0.9937104285010713
o25t,Qwen2.5-Omni,transcript,a005917,agreement_698_a005917,698,2,0.7982042244057058
o25t,Qwen2.5-Omni,transcript,a005921,agreement_698_a005921,698,2,0.9783844884059658
o25t,Qwen2.5-Omni,transcript,a005896,agreement_698_a005896,698,1,0.7432089617697006
o25t,Qwen2.5-Omni,transcript,a005928,agreement_698_a005928,698,1,0.5927381571811913
o25t,Qwen2.5-Omni,transcript,a005969,agreement_705_a005969,705,1,0.9859389463625927
o25t,Qwen2.5-Omni,transcript,a005988,agreement_707_a005988,707,1,0.037334716232993136
o25t,Qwen2.5-Omni,transcript,a006009,agreement_708_a006009,708,1,0.013225262642012136
o25t,Qwen2.5-Omni,transcript,a006073,agreement_712_a006073,712,2,0.3630335563789732
o25t,Qwen2.5-Omni,transcript,a006066,agreement_712_a006066,712,2,0.016918164437322268
o25t,Qwen2.5-Omni,transcript,a006094,agreement_713_a006094,713,3,0.042097896229065415
o25t,Qwen2.5-Omni,transcript,a006150,agreement_716_a006150,716,2,0.9840949178132631
o25t,Qwen2.5-Omni,transcript,a006145,agreement_716_a006145,716,1,0.5000801069377812
o25t,Qwen2.5-Omni,transcript,a006167,agreement_717_a006167,717,2,0.04209492041943912
o25t,Qwen2.5-Omni,transcript,a006210,agreement_718_a006210,718,1,0.34871695791673246
q2at,Qwen2-Audio,transcript,a000030,agreement_301_a000030,301,1,0.0014328623137570132
q2at,Qwen2-Audio,transcript,a000018,agreement_301_a000018,301,1,0.012821996989134525
q2at,Qwen2-Audio,transcript,a000045,agreement_302_a000045,302,1,0.7401542196991354
q2at,Qwen2-Audio,transcript,a000033,agreement_302_a000033,302,1,0.016153871229221108
q2at,Qwen2-Audio,transcript,a000049,agreement_303_a000049,303,1,0.22270839100706366
q2at,Qwen2-Audio,transcript,a000143,agreement_306_a000143,306,1,0.7090128804900188
q2at,Qwen2-Audio,transcript,a000141,agreement_306_a000141,306,1,0.6893094262621626
q2at,Qwen2-Audio,transcript,a000152,agreement_306_a000152,306,1,0.41870214048422794
q2at,Qwen2-Audio,transcript,a000160,agreement_307_a000160,307,3,0.9507768091884147
q2at,Qwen2-Audio,transcript,a000167,agreement_307_a000167,307,1,0.9329345228938289
q2at,Qwen2-Audio,transcript,a000193,agreement_308_a000193,308,4,0.9998232320852307
q2at,Qwen2-Audio,transcript,a000189,agreement_308_a000189,308,1,0.9999426013863363
q2at,Qwen2-Audio,transcript,a000243,agreement_311_a000243,311,1,0.9924224254429799
q2at,Qwen2-Audio,transcript,a000262,agreement_312_a000262,312,1,0.9906589141137402
q2at,Qwen2-Audio,transcript,a000301,agreement_314_a000301,314,1,0.013638158805505379
q2at,Qwen2-Audio,transcript,a000310,agreement_314_a000310,314,1,0.9818750890417409
q2at,Qwen2-Audio,transcript,a000319,agreement_314_a000319,314,1,0.782668585150198
q2at,Qwen2-Audio,transcript,a000305,agreement_314_a000305,314,2,0.611394211343746
q2at,Qwen2-Audio,transcript,a000349,agreement_315_a000349,315,1,0.16237973165970962
q2at,Qwen2-Audio,transcript,a000351,agreement_315_a000351,315,2,0.06279023352649542
q2at,Qwen2-Audio,transcript,a000342,agreement_315_a000342,315,2,0.04501872525539578
q2at,Qwen2-Audio,transcript,a000394,agreement_318_a000394,318,1,0.003511059794804338
q2at,Qwen2-Audio,transcript,a000435,agreement_321_a000435,321,1,0.9999812143325354
q2at,Qwen2-Audio,transcript,a000439,agreement_321_a000439,321,1,0.9979005939034226
q2at,Qwen2-Audio,transcript,a000436,agreement_321_a000436,321,1,0.9998756004422129
q2at,Qwen2-Audio,transcript,a000472,agreement_323_a000472,323,1,0.22269977968963367
q2at,Qwen2-Audio,transcript,a000484,agreement_323_a000484,323,1,0.20946331766131057
