seg_uid,set,pair_id,speaker_id,label,start,end,span,speech_s,nw,n_turns,p_pos,p_neg,p_neu,clearly_positive,clearly_negative,val,npos,nneg,oof
a000550,agreement,35,327,0,369.1,391.5,22.399999999999977,17.999999999999943,55,2,0.7893276,0.030223845,0.18044852,1,0,6.0,4,2,0.560725484455552
a000566,agreement,36,328,0,312.6,342.8,30.19999999999999,30.19999999999999,97,1,0.9705964,0.0082233725,0.021180302,1,0,26.6,10,1,0.3850815867410003
a000576,agreement,37,328,0,728.2,762.0,33.799999999999955,21.100000000000023,56,2,0.96377224,0.005914615,0.030313136,1,0,20.5,7,1,0.3197172011218345
a000572,agreement,38,328,0,552.1,596.9,44.799999999999955,44.799999999999955,133,1,0.92589533,0.004338404,0.06976623,1,0,35.15,11,0,0.5037882901162355
a000594,agreement,39,329,0,411.6,440.2,28.59999999999997,17.099999999999966,44,3,0.9726863,0.0029550572,0.024358708,1,0,9.0,2,0,0.4351052598785858
a000647,agreement,40,332,1,504.5,549.4,44.89999999999998,16.19999999999999,42,8,0.010460352,0.90641695,0.083122715,0,1,-7.0,1,3,0.6550770062686573
a000650,agreement,41,332,1,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,0,1,-1.5,1,2,0.5367444974084624
a000650,agreement,42,332,1,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,0,1,-1.5,1,2,0.5367444974084624
a000650,agreement,43,332,1,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,0,1,-1.5,1,2,0.5367444974084624
a000650,agreement,44,332,1,623.3,649.4,26.100000000000023,17.399999999999977,43,5,0.015612174,0.8453531,0.13903469,0,1,-1.5,1,2,0.5367444974084624
a000814,agreement,45,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000814,agreement,46,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000814,agreement,47,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000814,agreement,48,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000814,agreement,49,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000814,agreement,50,338,1,201.2,221.4,20.200000000000017,14.200000000000015,47,3,0.08398636,0.763253,0.15276073,0,1,-1.0,2,3,0.5136026636464168
a000855,agreement,51,340,0,448.8,479.3,30.5,15.399999999999975,41,5,0.9558297,0.0035014432,0.040668882,1,0,5.0,2,0,0.4386463677457561
a000951,agreement,52,345,1,672.1,698.8,26.699999999999932,20.699999999999932,46,2,0.010123266,0.9157632,0.07411343,0,1,-3.0,2,4,0.2598989032290073
a000943,agreement,53,345,1,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,0,1,-2.0,2,2,0.5166883783627739
a000937,agreement,54,345,1,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,0,1,-13.9,2,7,0.4268780181252796
a000951,agreement,55,345,1,672.1,698.8,26.699999999999932,20.699999999999932,46,2,0.010123266,0.9157632,0.07411343,0,1,-3.0,2,4,0.2598989032290073
a000937,agreement,56,345,1,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,0,1,-13.9,2,7,0.4268780181252796
a000938,agreement,57,345,1,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,0,1,-3.0,4,5,0.3131097824255476
a000938,agreement,58,345,1,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,0,1,-3.0,4,5,0.3131097824255476
a000937,agreement,59,345,1,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,0,1,-13.9,2,7,0.4268780181252796
a000938,agreement,60,345,1,245.7,264.2,18.5,18.5,60,1,0.011327823,0.84799737,0.14067477,0,1,-3.0,4,5,0.3131097824255476
a000943,agreement,61,345,1,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,0,1,-2.0,2,2,0.5166883783627739
a000943,agreement,62,345,1,364.7,399.4,34.69999999999999,19.500000000000057,42,3,0.011694016,0.81677926,0.17152667,0,1,-2.0,2,2,0.5166883783627739
a000937,agreement,63,345,1,218.0,240.8,22.80000000000001,19.200000000000017,60,2,0.00990839,0.9062614,0.08383022,0,1,-13.9,2,7,0.4268780181252796
a000977,agreement,64,346,1,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,0,1,-7.9,1,4,0.3202049297780335
a000969,agreement,65,346,1,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,0,1,-2.6,2,3,0.7131167088075321
a000977,agreement,66,346,1,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,0,1,-7.9,1,4,0.3202049297780335
a000962,agreement,67,346,1,358.8,380.7,21.899999999999977,20.19999999999999,65,2,0.010054319,0.80106604,0.18887964,0,1,-4.0,2,3,0.4238090837488858
a000969,agreement,68,346,1,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,0,1,-2.6,2,3,0.7131167088075321
a000979,agreement,69,346,1,928.5,945.0,16.5,16.5,59,1,0.01517639,0.7496419,0.23518172,0,1,-3.9,0,1,0.5855550357494376
a000977,agreement,70,346,1,830.6,884.6,54.0,26.5,76,3,0.010280363,0.8999959,0.08972372,0,1,-7.9,1,4,0.3202049297780335
a000973,agreement,71,346,1,709.5,724.1,14.600000000000025,14.600000000000025,43,1,0.036003973,0.74763125,0.21636479,0,1,-4.0,1,2,0.6564609278244973
a000969,agreement,72,346,1,558.2,602.4,44.19999999999993,38.799999999999955,93,3,0.008158076,0.86295736,0.12888457,0,1,-2.6,2,3,0.7131167088075321
a000973,agreement,73,346,1,709.5,724.1,14.600000000000025,14.600000000000025,43,1,0.036003973,0.74763125,0.21636479,0,1,-4.0,1,2,0.6564609278244973
a000980,agreement,74,346,1,952.3,979.1,26.800000000000068,24.100000000000023,67,2,0.008097425,0.8708812,0.12102142,0,1,-8.0,0,4,0.5333541805746221
a000994,agreement,75,347,1,370.8,397.7,26.899999999999977,8.999999999999943,28,5,0.017703399,0.74624103,0.23605557,0,1,-2.0,0,1,0.6335081529920332
a000994,agreement,76,347,1,370.8,397.7,26.899999999999977,8.999999999999943,28,5,0.017703399,0.74624103,0.23605557,0,1,-2.0,0,1,0.6335081529920332
a000994,agreement,77,347,1,370.8,397.7,26.899999999999977,8.999999999999943,28,5,0.017703399,0.74624103,0.23605557,0,1,-2.0,0,1,0.6335081529920332
a000994,agreement,78,347,1,370.8,397.7,26.899999999999977,8.999999999999943,28,5,0.017703399,0.74624103,0.23605557,0,1,-2.0,0,1,0.6335081529920332
a001012,agreement,79,348,1,460.2,499.7,39.5,15.599999999999795,40,8,0.0679869,0.75694895,0.17506419,0,1,-6.0,3,6,0.4910043685002516
a001010,agreement,80,348,1,390.6,423.3,32.69999999999999,16.399999999999977,52,5,0.051607326,0.71689063,0.23150206,0,1,5.5,4,3,0.5683632846018252
a001011,agreement,81,348,1,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,0,1,-15.0,0,6,0.49355831241654
a001011,agreement,82,348,1,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,0,1,-15.0,0,6,0.49355831241654
a001011,agreement,83,348,1,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,0,1,-15.0,0,6,0.49355831241654
a001011,agreement,84,348,1,424.7,457.1,32.400000000000034,15.099999999999966,44,4,0.007216106,0.91728026,0.07550364,0,1,-15.0,0,6,0.49355831241654
a001012,agreement,85,348,1,460.2,499.7,39.5,15.599999999999795,40,8,0.0679869,0.75694895,0.17506419,0,1,-6.0,3,6,0.4910043685002516
a001133,agreement,86,354,1,291.7,337.4,45.69999999999999,18.09999999999997,50,8,0.017069051,0.70044,0.282491,0,1,-2.0,3,3,0.4448311846502319
a001133,agreement,87,354,1,291.7,337.4,45.69999999999999,18.09999999999997,50,8,0.017069051,0.70044,0.282491,0,1,-2.0,3,3,0.4448311846502319
a001133,agreement,88,354,1,291.7,337.4,45.69999999999999,18.09999999999997,50,8,0.017069051,0.70044,0.282491,0,1,-2.0,3,3,0.4448311846502319
a001267,agreement,89,362,1,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,0,1,-11.0,0,5,0.5344846923688885
a001267,agreement,90,362,1,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,0,1,-11.0,0,5,0.5344846923688885
a001270,agreement,91,362,1,391.4,420.2,28.80000000000001,21.19999999999999,58,3,0.0145068,0.7537105,0.23178269,0,1,-8.0,1,6,0.6973837680554392
a001270,agreement,92,362,1,391.4,420.2,28.80000000000001,21.19999999999999,58,3,0.0145068,0.7537105,0.23178269,0,1,-8.0,1,6,0.6973837680554392
a001267,agreement,93,362,1,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,0,1,-11.0,0,5,0.5344846923688885
a001267,agreement,94,362,1,294.5,323.9,29.399999999999977,16.199999999999932,45,5,0.010461023,0.863804,0.12573488,0,1,-11.0,0,5,0.5344846923688885
a001277,agreement,95,363,0,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,1,0,5.0,2,0,0.4048745104633872
a001280,agreement,96,363,0,266.4,334.9,68.5,58.5,161,4,0.9752746,0.004273046,0.020452382,1,0,14.5,7,2,0.331905004522337
a001280,agreement,97,363,0,266.4,334.9,68.5,58.5,161,4,0.9752746,0.004273046,0.020452382,1,0,14.5,7,2,0.331905004522337
a001277,agreement,98,363,0,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,1,0,5.0,2,0,0.4048745104633872
a001277,agreement,99,363,0,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,1,0,5.0,2,0,0.4048745104633872
a001277,agreement,100,363,0,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,1,0,5.0,2,0,0.4048745104633872
a001277,agreement,101,363,0,148.6,177.8,29.200000000000017,16.30000000000001,40,4,0.94452596,0.0043520867,0.051121943,1,0,5.0,2,0,0.4048745104633872
a001342,agreement,102,364,0,1319.2,1339.6,20.399999999999864,17.09999999999968,55,2,0.8965041,0.013325394,0.09017046,1,0,12.8,7,0,0.3588762186662813
a001307,agreement,103,364,0,184.4,218.5,34.099999999999994,34.099999999999994,95,1,0.8117993,0.041640613,0.14656004,1,0,18.0,8,0,0.471423083944934
a001349,agreement,104,364,0,1485.8,1509.5,23.700000000000045,19.5,56,2,0.84017444,0.024295816,0.13552979,1,0,8.0,3,0,0.3477502960180186
a001315,agreement,105,364,0,480.9,493.7,12.800000000000011,12.800000000000011,48,1,0.8709073,0.004049015,0.12504366,1,0,2.0,1,0,0.5326026717601214
a001434,agreement,106,366,0,1109.4,1129.9,20.5,18.5,60,2,0.7747532,0.052470338,0.17277648,1,0,21.0,9,0,0.5116929931770141
a001403,agreement,107,366,0,93.3,119.2,25.90000000000001,19.299999999999997,47,2,0.83753055,0.025558503,0.13691097,1,0,-1.0,2,3,0.2912207418303666
a001432,agreement,108,366,0,1054.2,1068.3,14.099999999999907,9.899999999999864,40,3,0.89590067,0.017806757,0.08629257,1,0,8.0,3,0,0.434382062678637
a001410,agreement,109,366,0,330.7,360.3,29.600000000000023,17.0,46,5,0.9503995,0.00517381,0.044426654,1,0,6.0,3,0,0.5292232365728168
a001402,agreement,110,366,0,33.6,86.7,53.1,11.300000000000011,41,10,0.8753999,0.010528653,0.114071414,1,0,8.0,4,0,0.5143768403454702
a001465,agreement,111,367,1,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,0,1,-1.0,1,1,0.2987904853900575
a001453,agreement,112,367,1,533.0,602.3,69.29999999999995,43.0,105,4,0.015531512,0.8518017,0.13266675,0,1,-5.5,2,4,0.4252790158383655
a001465,agreement,113,367,1,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,0,1,-1.0,1,1,0.2987904853900575
a001465,agreement,114,367,1,1001.1,1025.6,24.499999999999886,14.899999999999864,44,2,0.006631784,0.8453618,0.14800642,0,1,-1.0,1,1,0.2987904853900575
a001463,agreement,115,367,1,915.6,946.9,31.299999999999955,15.79999999999984,48,3,0.0099551985,0.88661844,0.10342634,0,1,3.0,4,3,0.4465628993379673
a001468,agreement,116,367,1,1086.6,1122.8,36.200000000000045,34.00000000000023,108,2,0.012577495,0.81183845,0.17558408,0,1,-2.0,1,2,0.423399083947844
a001513,agreement,117,369,0,26.4,86.1,59.7,16.199999999999992,43,5,0.9801057,0.0032575468,0.01663678,1,0,19.2,8,0,0.2469222006922379
a001529,agreement,118,369,0,651.5,672.8,21.299999999999955,15.799999999999956,47,3,0.97889334,0.0061810724,0.014925607,1,0,13.5,4,1,0.4723762457652943
a001564,agreement,119,370,0,1002.4,1012.7,10.300000000000068,10.300000000000068,41,1,0.9708646,0.0052389475,0.02389644,1,0,6.0,2,0,0.3685233020455565
a001544,agreement,120,370,0,220.9,241.2,20.299999999999983,12.599999999999966,41,3,0.95556086,0.006320577,0.038118605,1,0,9.0,4,0,0.3119931934096607
a001542,agreement,121,370,0,152.2,176.2,24.0,21.0,62,2,0.8611455,0.021303667,0.117550775,1,0,7.0,5,0,0.3410429024688204
a001662,agreement,122,374,0,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,1,0,10.0,4,0,0.3505244756520164
a001662,agreement,123,374,0,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,1,0,10.0,4,0,0.3505244756520164
a001656,agreement,124,374,0,61.3,113.8,52.5,30.300000000000004,72,7,0.91993505,0.010309948,0.06975505,1,0,12.6,7,2,0.2153370796333256
a001664,agreement,125,374,0,399.0,420.6,21.600000000000023,10.800000000000011,40,3,0.88838035,0.0144666815,0.09715301,1,0,7.0,3,0,0.3270249233254842
a001662,agreement,126,374,0,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,1,0,10.0,4,0,0.3505244756520164
a001656,agreement,127,374,0,61.3,113.8,52.5,30.300000000000004,72,7,0.91993505,0.010309948,0.06975505,1,0,12.6,7,2,0.2153370796333256
a001662,agreement,128,374,0,310.1,335.5,25.399999999999977,25.399999999999977,59,1,0.83888984,0.018768543,0.1423416,1,0,10.0,4,0,0.3505244756520164
a001749,agreement,129,377,1,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,0,1,-3.7,3,4,0.4947405558052354
a001759,agreement,130,377,1,981.8,1016.6,34.80000000000007,12.100000000000136,41,6,0.014405476,0.8813411,0.104253456,0,1,-4.6,1,3,0.3042469524651493
a001759,agreement,131,377,1,981.8,1016.6,34.80000000000007,12.100000000000136,41,6,0.014405476,0.8813411,0.104253456,0,1,-4.6,1,3,0.3042469524651493
a001749,agreement,132,377,1,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,0,1,-3.7,3,4,0.4947405558052354
a001759,agreement,133,377,1,981.8,1016.6,34.80000000000007,12.100000000000136,41,6,0.014405476,0.8813411,0.104253456,0,1,-4.6,1,3,0.3042469524651493
a001761,agreement,134,377,1,1053.1,1074.2,21.100000000000136,20.000000000000227,70,2,0.020667601,0.7278834,0.251449,0,1,-2.0,1,3,0.4441008639528067
a001749,agreement,135,377,1,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,0,1,-3.7,3,4,0.4947405558052354
a001749,agreement,136,377,1,584.1,636.1,52.0,50.799999999999955,145,2,0.0129161915,0.82726717,0.1598167,0,1,-3.7,3,4,0.4947405558052354
a001758,agreement,137,377,1,960.6,980.6,20.0,18.299999999999955,53,2,0.005545701,0.9451728,0.049281474,0,1,5.0,3,1,0.5532491016590461
a001773,agreement,138,378,0,229.9,272.8,42.900000000000006,38.80000000000001,109,3,0.9486207,0.006070344,0.045308996,1,0,10.5,6,2,0.3364957113997805
a001810,agreement,139,379,0,661.5,679.2,17.700000000000045,17.700000000000045,65,1,0.92877537,0.02016781,0.05105682,1,0,8.0,5,3,0.2363990854557623
a001818,agreement,140,379,0,923.3,957.5,34.200000000000045,27.500000000000114,85,2,0.8233372,0.0046311324,0.17203169,1,0,9.0,4,0,0.2790402059723207
a001816,agreement,141,379,0,861.5,885.7,24.200000000000045,18.0,47,3,0.9715029,0.004839712,0.02365738,1,0,19.0,8,0,0.2911337391202674
a001879,agreement,142,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001879,agreement,143,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001892,agreement,144,381,1,637.8,660.0,22.200000000000045,14.399999999999975,43,4,0.022587413,0.7394501,0.23796253,0,1,1.0,2,2,0.7668603488701986
a001879,agreement,145,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001882,agreement,146,381,1,392.4,408.4,16.0,12.699999999999989,45,3,0.019934563,0.7024737,0.2775917,0,1,0.0,1,1,0.5644006687361336
a001887,agreement,147,381,1,493.3,530.4,37.099999999999966,21.19999999999999,73,4,0.02807519,0.701284,0.2706409,0,1,2.5,3,1,0.5722611359920254
a001879,agreement,148,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001879,agreement,149,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001879,agreement,150,381,1,282.8,306.5,23.69999999999999,22.80000000000001,75,2,0.009496677,0.8205548,0.16994861,0,1,-4.9,2,3,0.444772690812308
a001916,agreement,151,382,0,305.7,331.6,25.90000000000003,17.300000000000068,46,3,0.8318037,0.049129203,0.11906706,1,0,6.8,5,2,0.5516233564676273
a001974,agreement,152,384,1,541.9,576.3,34.39999999999998,14.299999999999956,47,4,0.0114965,0.8238768,0.16462667,0,1,0.0,3,3,0.5047108603079815
a001974,agreement,153,384,1,541.9,576.3,34.39999999999998,14.299999999999956,47,4,0.0114965,0.8238768,0.16462667,0,1,0.0,3,3,0.5047108603079815
a001974,agreement,154,384,1,541.9,576.3,34.39999999999998,14.299999999999956,47,4,0.0114965,0.8238768,0.16462667,0,1,0.0,3,3,0.5047108603079815
a001978,agreement,155,384,1,707.8,728.9,21.100000000000023,19.399999999999977,48,2,0.008476546,0.8233034,0.16822001,0,1,3.0,3,1,0.6083908207698895
a001978,agreement,156,384,1,707.8,728.9,21.100000000000023,19.399999999999977,48,2,0.008476546,0.8233034,0.16822001,0,1,3.0,3,1,0.6083908207698895
a002035,agreement,157,387,0,416.2,455.1,38.900000000000034,12.900000000000093,40,7,0.74226993,0.03493762,0.22279237,1,0,1.0,1,1,0.475625509377981
a002117,agreement,158,392,0,326.3,354.9,28.59999999999997,16.099999999999966,40,3,0.8582362,0.030684186,0.11107969,1,0,4.0,2,1,0.5032817667833435
a002117,agreement,159,392,0,326.3,354.9,28.59999999999997,16.099999999999966,40,3,0.8582362,0.030684186,0.11107969,1,0,4.0,2,1,0.5032817667833435
a002117,agreement,160,392,0,326.3,354.9,28.59999999999997,16.099999999999966,40,3,0.8582362,0.030684186,0.11107969,1,0,4.0,2,1,0.5032817667833435
a002307,agreement,161,403,0,237.1,263.5,26.40000000000001,26.40000000000001,80,1,0.7538415,0.027787449,0.21837102,1,0,17.5,7,0,0.2710821996096084
a002318,agreement,162,403,0,622.8,670.0,47.200000000000045,30.600000000000023,100,4,0.81738085,0.008667457,0.17395175,1,0,22.5,8,0,0.302369203332221
a002325,agreement,163,404,0,101.9,133.2,31.299999999999983,19.89999999999999,51,3,0.8770973,0.028359506,0.09454316,1,0,6.0,2,0,0.4404954179984905
a002325,agreement,164,404,0,101.9,133.2,31.299999999999983,19.89999999999999,51,3,0.8770973,0.028359506,0.09454316,1,0,6.0,2,0,0.4404954179984905
a002361,agreement,165,405,1,497.2,527.1,29.90000000000003,20.59999999999997,47,4,0.012370204,0.80628216,0.18134771,0,1,2.0,3,2,0.3053806610904419
a002365,agreement,166,405,1,639.5,663.9,24.399999999999977,20.59999999999991,40,2,0.0202382,0.7306045,0.24915732,0,1,0.0,1,1,0.246257627296385
a002369,agreement,167,405,1,774.6,810.2,35.60000000000002,18.899999999999864,47,6,0.009331296,0.8495112,0.14115751,0,1,-4.0,0,2,0.5074369461316628
a002361,agreement,168,405,1,497.2,527.1,29.90000000000003,20.59999999999997,47,4,0.012370204,0.80628216,0.18134771,0,1,2.0,3,2,0.3053806610904419
a002365,agreement,169,405,1,639.5,663.9,24.399999999999977,20.59999999999991,40,2,0.0202382,0.7306045,0.24915732,0,1,0.0,1,1,0.246257627296385
a002370,agreement,170,405,1,811.8,848.4,36.60000000000002,26.200000000000045,68,4,0.02339535,0.7087812,0.2678235,0,1,-3.0,0,3,0.3611410878093208
a002376,agreement,171,405,1,1014.9,1038.7,23.800000000000068,20.300000000000185,50,3,0.013722574,0.79573053,0.19054684,0,1,-1.6,1,2,0.5505517408503227
a002370,agreement,172,405,1,811.8,848.4,36.60000000000002,26.200000000000045,68,4,0.02339535,0.7087812,0.2678235,0,1,-3.0,0,3,0.3611410878093208
a002370,agreement,173,405,1,811.8,848.4,36.60000000000002,26.200000000000045,68,4,0.02339535,0.7087812,0.2678235,0,1,-3.0,0,3,0.3611410878093208
a002361,agreement,174,405,1,497.2,527.1,29.90000000000003,20.59999999999997,47,4,0.012370204,0.80628216,0.18134771,0,1,2.0,3,2,0.3053806610904419
a002361,agreement,175,405,1,497.2,527.1,29.90000000000003,20.59999999999997,47,4,0.012370204,0.80628216,0.18134771,0,1,2.0,3,2,0.3053806610904419
a002370,agreement,176,405,1,811.8,848.4,36.60000000000002,26.200000000000045,68,4,0.02339535,0.7087812,0.2678235,0,1,-3.0,0,3,0.3611410878093208
a002361,agreement,177,405,1,497.2,527.1,29.90000000000003,20.59999999999997,47,4,0.012370204,0.80628216,0.18134771,0,1,2.0,3,2,0.3053806610904419
a002403,agreement,178,406,0,535.1,564.6,29.5,17.399999999999977,43,3,0.88393384,0.009341136,0.10672501,1,0,22.0,4,0,0.5263517216931926
a002396,agreement,179,406,0,251.2,269.2,18.0,12.599999999999966,32,2,0.84698766,0.0101383515,0.14287396,1,0,11.6,5,0,0.3372926642895244
a002414,agreement,180,407,0,258.4,282.7,24.30000000000001,24.30000000000001,86,1,0.8961311,0.0067633004,0.09710563,1,0,4.3,3,1,0.4490629497531261
a002449,agreement,181,408,0,634.3,678.5,44.200000000000045,39.10000000000002,105,3,0.9646806,0.002860969,0.032458454,1,0,12.9,5,0,0.4181441152291693
a002524,agreement,182,411,0,1053.9,1085.2,31.299999999999955,16.5,45,3,0.9226318,0.007997462,0.069370784,1,0,11.0,4,0,0.3719698023191577
a002530,agreement,183,411,0,1281.3,1322.2,40.90000000000009,31.5,102,3,0.915479,0.011313651,0.07320735,1,0,16.9,7,1,0.2928029187905034
a002503,agreement,184,411,0,215.1,233.0,17.900000000000006,17.900000000000006,40,1,0.96439683,0.0051140804,0.030489061,1,0,4.0,1,0,0.3442316802748041
a002591,agreement,185,414,1,506.4,553.5,47.10000000000002,42.39999999999998,102,3,0.0056573483,0.9109533,0.08338942,0,1,-5.9,4,7,0.5979071884169416
a002596,agreement,186,414,1,692.8,722.9,30.100000000000023,19.000000000000114,48,4,0.008205633,0.86615014,0.12564418,0,1,-4.0,2,3,0.5392020824563116
a002591,agreement,187,414,1,506.4,553.5,47.10000000000002,42.39999999999998,102,3,0.0056573483,0.9109533,0.08338942,0,1,-5.9,4,7,0.5979071884169416
a002596,agreement,188,414,1,692.8,722.9,30.100000000000023,19.000000000000114,48,4,0.008205633,0.86615014,0.12564418,0,1,-4.0,2,3,0.5392020824563116
a002593,agreement,189,414,1,586.7,625.1,38.39999999999998,26.799999999999955,70,3,0.008639827,0.9005737,0.0907864,0,1,-13.5,2,7,0.6912214070817895
a002596,agreement,190,414,1,692.8,722.9,30.100000000000023,19.000000000000114,48,4,0.008205633,0.86615014,0.12564418,0,1,-4.0,2,3,0.5392020824563116
a002596,agreement,191,414,1,692.8,722.9,30.100000000000023,19.000000000000114,48,4,0.008205633,0.86615014,0.12564418,0,1,-4.0,2,3,0.5392020824563116
a002591,agreement,192,414,1,506.4,553.5,47.10000000000002,42.39999999999998,102,3,0.0056573483,0.9109533,0.08338942,0,1,-5.9,4,7,0.5979071884169416
a002590,agreement,193,414,1,484.8,501.2,16.399999999999977,14.699999999999932,50,2,0.0063079163,0.8968671,0.096825026,0,1,1.0,2,1,0.56210272110659
a002596,agreement,194,414,1,692.8,722.9,30.100000000000023,19.000000000000114,48,4,0.008205633,0.86615014,0.12564418,0,1,-4.0,2,3,0.5392020824563116
a002588,agreement,195,414,1,415.0,436.8,21.80000000000001,16.0,45,2,0.0052806963,0.8913726,0.10334664,0,1,-6.0,0,2,0.3377167166796058
a002605,agreement,196,415,0,107.5,140.1,32.599999999999994,20.700000000000003,68,4,0.8691154,0.0084806625,0.122403994,1,0,8.0,3,0,0.2670051973794271
a002605,agreement,197,415,0,107.5,140.1,32.599999999999994,20.700000000000003,68,4,0.8691154,0.0084806625,0.122403994,1,0,8.0,3,0,0.2670051973794271
a002627,agreement,198,416,0,125.9,163.4,37.5,17.499999999999986,46,5,0.7441363,0.025485672,0.23037802,1,0,7.5,2,0,0.4109980340974095
a002638,agreement,199,416,0,468.4,489.2,20.80000000000001,16.899999999999977,44,2,0.92455685,0.013433626,0.062009506,1,0,12.9,6,2,0.3453839093221413
a002698,agreement,200,419,0,173.7,194.6,20.90000000000001,20.90000000000001,53,1,0.94257843,0.009006137,0.048415408,1,0,7.0,2,0,0.541657113878185
a002697,agreement,201,419,0,136.2,170.1,33.900000000000006,30.59999999999999,60,2,0.94211227,0.0081186965,0.04976903,1,0,12.0,4,0,0.4410454765998572
a002701,agreement,202,419,0,295.6,315.8,20.19999999999999,20.19999999999999,48,1,0.9543581,0.0037265571,0.041915387,1,0,8.0,4,1,0.3968640049627912
a002701,agreement,203,419,0,295.6,315.8,20.19999999999999,20.19999999999999,48,1,0.9543581,0.0037265571,0.041915387,1,0,8.0,4,1,0.3968640049627912
a002712,agreement,204,419,0,705.9,731.8,25.899999999999977,19.699999999999932,49,3,0.9583917,0.0043345094,0.037273828,1,0,9.0,2,0,0.4050797773794761
a002738,agreement,205,420,0,864.5,878.7,14.200000000000044,14.200000000000044,25,1,0.93231565,0.0050641377,0.06262019,1,0,4.0,1,0,0.4916566563169954
a002740,agreement,206,420,0,943.1,993.3,50.19999999999993,27.399999999999864,46,6,0.7491529,0.017341072,0.23350604,1,0,6.5,2,0,0.3856931843825176
