clip,noise_floor,snr,centroid,rolloff,tilt
PD_BURRO_0031.wav,-55.169379,19.538670,534.568166,926.250000,-4.067955
PD_BARBAS_0031.wav,-61.807839,26.469420,933.561198,1339.176829,-3.624806
PD_ABLANDADA_0031.wav,-57.234718,18.653780,1168.474070,2018.973214,-0.551097
PD_PERRO_0031.wav,-58.234872,23.341073,383.462614,458.806818,-2.087150
PD_TOMAS_0032.wav,-64.819671,33.644215,726.849626,1283.653846,-4.115069
PD_CARMEN_0032.wav,-48.951002,19.368426,585.072949,738.281250,-4.134792
PD_BURRO_0032.wav,-52.733347,22.389379,520.519271,900.000000,-4.799466
PD_BARBAS_0032.wav,-62.777164,32.611873,1057.514647,1760.416667,-3.799427
PD_GANGA_0032.wav,-65.069207,33.724670,1014.936804,1966.911765,-2.355544
PD_MANGA_0032.wav,-55.321211,27.247568,773.249308,1085.069444,-2.916243
PD_PERRO_0032.wav,-55.458320,24.027619,445.831574,680.555556,-4.758315
PD_SOMBRA_0032.wav,-61.863668,29.661097,1066.157615,1948.437500,-2.067695
PD_PIDIO_0032.wav,-56.582184,24.395611,1304.734844,2164.062500,-1.930006
PD_CALLE_0032.wav,-55.711420,27.071676,1009.844428,1813.701923,-3.536889
PD_ABLANDADA_0032.wav,-58.885640,26.591479,1602.028981,2811.197917,-1.093676
PD_DIABLO_0032.wav,-57.354400,28.160863,1889.283947,2895.833333,-1.808924
PD_MANGA_0033.wav,-62.773557,33.747901,515.425773,599.609375,-3.973563
PD_CALLE_0033.wav,-61.946489,32.700861,794.968008,1221.982759,-3.801232
PD_BARBAS_0033.wav,-64.863563,30.342751,646.250761,781.250000,-2.575007
PD_PERRO_0033.wav,-64.384263,40.715619,547.248076,717.633929,-3.268138
PD_DIABLO_0033.wav,-60.881584,32.031117,893.703109,1476.851852,-2.308694
PD_BURRO_0033.wav,-60.521425,29.772943,1162.281909,1897.321429,-3.426669
PD_PIDIO_0033.wav,-64.641826,39.369853,502.763289,594.572368,-2.839536
PD_ABLANDADA_0033.wav,-56.781061,23.723180,931.448271,1315.104167,-2.005770
PD_GANGA_0033.wav,-62.481202,30.586299,863.620159,1256.944444,-2.513084
PD_TOMAS_0033.wav,-63.038075,34.363522,685.599031,901.785714,-3.965909
PD_SOMBRA_0033.wav,-55.391170,29.398145,911.315258,1558.035714,-3.533951
PD_CARMEN_0033.wav,-57.501232,26.571508,837.250154,1147.058824,-3.730933
PD_SOMBRA_0035.wav,-58.299691,26.077255,683.265939,1155.133929,-4.082529
PD_TOMAS_0035.wav,-59.142848,25.973614,1779.546895,3258.928571,-0.056750
PD_DIABLO_0035.wav,-61.765008,28.959687,1915.797214,3225.585938,0.490318
PD_GANGA_0035.wav,-63.571950,29.166146,908.519949,1671.296296,-2.303321
PD_BURRO_0035.wav,-62.591631,30.532437,1141.873243,2335.685484,-2.534161
PD_BARBAS_0035.wav,-61.917937,30.395929,1198.835962,2347.383721,-2.761730
PD_PIDIO_0035.wav,-62.564646,31.714675,1258.291257,2693.125000,-2.158102
PD_CALLE_0035.wav,-61.438392,31.316923,656.862025,1155.172414,-2.747987
PD_ABLANDADA_0035.wav,-62.378949,29.184507,1038.269743,1557.065217,-2.357794
PD_PERRO_0035.wav,-63.497209,30.706903,939.506852,1675.781250,-2.335874
PD_MANGA_0035.wav,-63.704457,31.593300,966.852907,1816.105769,-2.612895
PD_CARMEN_0035.wav,-56.399329,24.233951,622.750286,928.308824,-4.057841
PD_DIABLO_0037.wav,-65.697438,32.772529,1879.737403,3482.521186,-1.897914
PD_ABLANDADA_0037.wav,-57.887476,23.062507,1582.479576,2567.500000,-2.469086
PD_BARBAS_0037.wav,-65.786578,32.794908,1691.646406,3043.269231,-2.165487
PD_PIDIO_0037.wav,-64.084160,33.757091,1632.527067,3007.601351,-2.313212
PD_BURRO_0037.wav,-65.906516,33.687389,1498.553891,2478.316327,-2.238933
PD_MANGA_0037.wav,-62.917580,32.299204,1243.814221,1946.691176,-3.255552
PD_TOMAS_0037.wav,-64.636930,33.443072,2190.999801,4095.394737,-1.410545
PD_PERRO_0037.wav,-65.702663,33.238957,1451.116490,2761.824324,-2.009256
PD_GANGA_0037.wav,-65.112520,30.832469,1755.339375,3313.858696,-1.993155
PD_CALLE_0037.wav,-63.725245,31.874874,1718.426339,3385.156250,-1.889775
PD_CARMEN_0037.wav,-50.692501,15.379795,452.896636,622.916667,-3.820029
PD_SOMBRA_0037.wav,-62.904967,31.052975,1671.564373,3059.451220,-2.642169
PD_BURRO_0038.wav,-63.432324,31.957929,1259.906478,2584.603659,-2.237479
PD_TOMAS_0038.wav,-61.986990,31.324891,926.952328,1697.916667,-2.353039
PD_ABLANDADA_0038.wav,-60.089242,29.013771,855.535728,1299.831081,-3.372967
PD_CARMEN_0038.wav,-59.832102,28.569337,639.855621,1111.842105,-3.113529
PD_PERRO_0038.wav,-63.947730,31.711114,1242.281792,2604.729730,-2.352192
PD_PIDIO_0038.wav,-63.230891,31.876460,953.882509,1753.707627,-3.107742
PD_MANGA_0038.wav,-63.385237,32.497604,1192.177800,2385.000000,-2.176233
PD_GANGA_0038.wav,-62.550668,29.166225,1235.346537,2713.169643,-2.237932
PD_DIABLO_0038.wav,-62.049583,32.482376,887.239715,1612.938596,-2.686238
PD_SOMBRA_0038.wav,-62.452127,30.262114,1055.016848,1884.510870,-2.575234
PD_BARBAS_0038.wav,-62.360011,32.180943,920.550564,1598.484848,-3.134733
PD_CALLE_0038.wav,-62.569136,32.568471,1143.945674,2212.797619,-2.475421
PD_PIDIO_0039.wav,-55.138241,25.780647,987.042785,1668.981481,-1.761548
PD_CARMEN_0039.wav,-44.188512,16.012661,412.242685,568.014706,-4.855639
PD_SOMBRA_0039.wav,-58.065510,22.676648,1214.054405,2034.274194,-2.723122
PD_GANGA_0039.wav,-60.211933,32.479263,1093.178882,1840.773810,-2.060532
PD_CALLE_0039.wav,-56.589948,31.063525,1178.072518,1929.687500,-1.768198
PD_DIABLO_0039.wav,-58.645434,31.221824,1429.849673,2132.291667,-1.235819
PD_ABLANDADA_0039.wav,-54.273839,24.975881,524.538983,642.663043,-3.119674
PD_PERRO_0039.wav,-63.119323,28.780151,1212.314196,2197.916667,-2.161909
PD_MANGA_0039.wav,-60.905874,35.709501,1807.613303,3688.988095,-2.012894
PD_BURRO_0039.wav,-63.831401,37.669202,1232.606047,2487.268519,-2.319400
PD_TOMAS_0039.wav,-56.593263,29.581255,753.260011,1137.019231,-3.078463
PD_BARBAS_0039.wav,-56.431612,28.501848,690.632235,1020.220588,-3.196525
PD_PIDIO_0040.wav,-63.053049,30.975537,1155.050255,1947.805851,-2.803960
PD_CALLE_0040.wav,-64.387878,33.167049,1443.615302,2870.404412,-1.894171
PD_GANGA_0040.wav,-63.338106,28.382438,1307.541793,2402.500000,-1.950321
PD_MANGA_0040.wav,-63.462883,30.934610,1200.663395,1995.065789,-2.356810
PD_ABLANDADA_0040.wav,-59.879337,26.843797,1461.172632,2602.163462,-1.640443
PD_BURRO_0040.wav,-63.947515,34.707569,1503.539845,2846.679688,-2.677617
PD_SOMBRA_0040.wav,-59.427527,24.380523,1021.867373,1750.000000,-2.559700
PD_TOMAS_0040.wav,-61.348768,28.916125,1143.087494,2371.093750,-2.834909
PD_BARBAS_0040.wav,-64.328703,35.128147,1357.352607,2405.720339,-2.841569
PD_PERRO_0040.wav,-62.979946,29.122169,1232.374783,2237.215909,-2.378142
PD_CARMEN_0040.wav,-56.770911,22.558161,711.146380,1120.312500,-4.742215
PD_DIABLO_0040.wav,-60.988285,29.575398,1294.140674,2045.454545,-3.088250
PD_ABLANDADA_0041.wav,-62.209292,40.709290,1054.634397,1901.909722,-2.601101
PD_CARMEN_0041.wav,-58.077146,37.517908,708.781720,1358.750000,-3.532160
PD_PIDIO_0041.wav,-62.214690,37.710620,1088.585442,1932.598039,-2.895255
PD_DIABLO_0041.wav,-63.521992,39.133323,1024.811501,1898.148148,-2.696764
PD_GANGA_0041.wav,-61.443656,37.404005,963.094746,1689.583333,-3.091306
PD_PERRO_0041.wav,-61.732105,37.639359,1140.152798,2027.678571,-3.017196
PD_TOMAS_0041.wav,-61.967440,40.173316,968.427624,1888.221154,-2.923356
PD_BARBAS_0041.wav,-60.944391,38.152803,972.276608,1831.054688,-3.196912
PD_CALLE_0041.wav,-63.702518,41.266077,1125.310446,2095.203488,-2.249311
PD_BURRO_0041.wav,-63.786114,40.700302,1513.154176,2948.401163,-1.767378
PD_SOMBRA_0041.wav,-63.831478,38.393852,1073.072090,2060.132576,-2.659353
PD_MANGA_0041.wav,-63.507600,42.059265,1161.884448,2325.168919,-2.226208
PD_DIABLO_0042.wav,-63.158592,27.702112,1182.383095,2364.583333,-1.984634
PD_BARBAS_0042.wav,-63.627228,29.821208,1275.544691,2429.824561,-2.536145
PD_TOMAS_0042.wav,-62.912634,26.612548,1407.372451,2804.276316,-1.468175
PD_GANGA_0042.wav,-63.181719,27.306373,1479.872626,2735.677083,-1.905757
PD_BURRO_0042.wav,-63.984571,27.364510,1233.481845,2401.315789,-2.151453
PD_ABLANDADA_0042.wav,-61.770542,26.112314,1522.732338,2613.051471,-1.285427
PD_CARMEN_0042.wav,-49.737345,13.683715,292.903698,389.802632,-4.688412
PD_PERRO_0042.wav,-65.120401,28.826788,1099.249279,1993.534483,-2.216686
PD_CALLE_0042.wav,-62.869769,30.846977,1140.967612,2044.331395,-3.206746
PD_MANGA_0042.wav,-65.103524,31.137980,1197.101071,2306.712963,-2.277981
PD_PIDIO_0042.wav,-62.683167,27.918896,897.537872,1528.044872,-2.932659
PD_SOMBRA_0042.wav,-61.017127,25.180252,870.997390,1345.274390,-3.597676
PD_TOMAS_0043.wav,-61.587114,25.796112,1238.298851,2330.078125,-2.133185
PD_PIDIO_0043.wav,-63.648976,29.759665,1137.174182,1890.178571,-2.964147
PD_ABLANDADA_0043.wav,-56.620989,21.745608,1172.451417,1888.392857,-2.675313
PD_DIABLO_0043.wav,-60.649034,25.692229,1557.295708,2605.113636,-2.476594
PD_BARBAS_0043.wav,-57.664051,24.501128,1130.223370,2019.230769,-2.705847
PD_GANGA_0043.wav,-63.077533,26.851648,1470.871609,2906.250000,-1.948231
PD_CARMEN_0043.wav,-54.701916,18.076285,384.711972,595.982143,-4.153712
PD_MANGA_0043.wav,-60.165505,27.520249,987.640823,1838.235294,-2.757949
PD_BURRO_0043.wav,-63.979102,30.469145,1161.043571,2110.000000,-2.809016
PD_SOMBRA_0043.wav,-64.066442,28.607878,1209.851398,2297.697368,-2.691410
PD_PERRO_0043.wav,-62.682520,26.275209,1067.338943,1943.750000,-3.266934
PD_CALLE_0043.wav,-60.684660,31.060627,923.260789,1426.250000,-3.692638
PD_TOMAS_0044.wav,-61.958409,31.316021,2220.604732,3680.147059,-2.152544
PD_ABLANDADA_0044.wav,-58.383181,25.747234,909.715959,1558.333333,-3.362782
PD_GANGA_0044.wav,-63.664146,30.370806,1609.816129,2965.000000,-1.957090
PD_PERRO_0044.wav,-63.944712,31.756664,1696.877233,3039.062500,-1.836199
PD_CARMEN_0044.wav,-57.398271,27.132354,625.545495,1009.375000,-3.630223
PD_CALLE_0044.wav,-63.864246,34.491874,1710.978575,3073.401163,-1.809807
PD_DIABLO_0044.wav,-60.647864,27.699866,1337.789018,2352.272727,-2.998057
PD_BARBAS_0044.wav,-61.401101,28.485765,1251.232888,2359.375000,-2.333834
PD_SOMBRA_0044.wav,-62.550153,29.392120,1411.029475,2596.217105,-2.665057
PD_BURRO_0044.wav,-64.191544,33.801245,1470.773447,2444.196429,-1.995189
PD_MANGA_0044.wav,-64.426265,34.171899,1563.539319,2810.096154,-2.210517
PD_PIDIO_0044.wav,-61.364894,28.979834,978.778549,1716.856061,-2.728755
PD_TOMAS_0046.wav,-53.227853,27.120865,757.109330,1102.678571,-3.103689
PD_PIDIO_0046.wav,-62.308905,28.244744,1022.684231,1709.677419,-2.825298
PD_CALLE_0046.wav,-52.763876,26.064953,1321.028692,2304.398148,-1.377584
PD_DIABLO_0046.wav,-56.915934,29.100015,1006.301692,1565.429688,-3.152866
PD_BURRO_0046.wav,-63.594337,34.932012,1157.591649,2289.402174,-2.462715
PD_GANGA_0046.wav,-61.302484,32.965301,927.158355,1760.937500,-2.825746
PD_PERRO_0046.wav,-62.208946,30.741150,1166.404228,2141.927083,-2.520694
PD_SOMBRA_0046.wav,-58.835562,24.623871,1033.467204,1858.333333,-3.297036
PD_MANGA_0046.wav,-63.892987,41.965876,1069.828477,2019.345238,-2.853748
PD_BARBAS_0046.wav,-59.398481,31.963912,783.475478,1068.750000,-3.851127
PD_CARMEN_0046.wav,-40.058615,16.590025,404.099335,589.285714,-4.583185
PD_ABLANDADA_0046.wav,-53.842912,25.494472,740.076184,1218.750000,-3.574166
PD_SOMBRA_0047.wav,-55.618271,25.839967,1456.691670,2394.642857,-3.485586
PD_CALLE_0047.wav,-59.833953,35.658924,1519.270882,2633.522727,-2.168990
PD_PIDIO_0047.wav,-54.510795,24.912494,738.356219,1198.242188,-4.263482
PD_GANGA_0047.wav,-60.190655,32.336311,923.048514,1681.250000,-3.193515
PD_DIABLO_0047.wav,-55.113218,26.722762,1258.898598,2283.244681,-3.194874
PD_MANGA_0047.wav,-60.430467,35.330346,909.331835,1737.771739,-2.758436
PD_ABLANDADA_0047.wav,-55.345463,25.771373,1399.214250,2322.115385,-3.854591
PD_CARMEN_0047.wav,-50.590745,23.473907,714.960448,940.972222,-4.733351
PD_BARBAS_0047.wav,-57.853169,35.590625,985.033103,1671.875000,-4.302824
PD_BURRO_0047.wav,-61.567976,40.910565,1324.460202,2668.750000,-1.893493
PD_PERRO_0047.wav,-61.405548,36.619899,1145.284829,1972.500000,-2.299400
PD_TOMAS_0047.wav,-57.394595,29.965892,1438.638069,2707.720588,-3.370846
PD_GANGA_0058.wav,-62.509071,42.470407,868.862556,1386.250000,-2.434629
PD_SOMBRA_0058.wav,-61.717138,44.080985,1036.046504,1897.500000,-3.081619
PD_PERRO_0058.wav,-64.218503,46.250322,1311.952733,2678.353659,-1.870305
PD_DIABLO_0058.wav,-58.389738,39.464015,792.790527,1335.029070,-4.061421
PD_CALLE_0058.wav,-58.904998,41.281616,1099.247794,2017.269737,-3.383128
PD_BURRO_0058.wav,-58.400495,37.547601,1746.742459,3859.375000,-1.821738
PD_TOMAS_0058.wav,-58.904644,38.104391,1301.377974,2494.140625,-2.208863
PD_ABLANDADA_0058.wav,-63.360946,40.059279,1130.927793,2261.160714,-2.128236
PD_MANGA_0058.wav,-63.939124,44.414729,999.600936,1832.500000,-2.384717
PD_BARBAS_0058.wav,-52.629695,31.418419,1327.000312,2619.485294,-2.798163
PD_PIDIO_0058.wav,-60.247567,43.527278,809.047941,1371.448864,-4.205862
PD_CARMEN_0058.wav,-50.800947,30.775975,410.394627,504.687500,-3.743421
PD_ABLANDADA_0066.wav,-59.406741,30.821759,1247.148728,2578.947368,-2.153342
PD_MANGA_0066.wav,-63.182100,35.389681,1333.266328,2329.741379,-2.175741
PD_SOMBRA_0066.wav,-49.833305,18.746415,873.845719,1341.145833,-3.517819
PD_CALLE_0066.wav,-50.142838,20.734174,959.610011,1709.375000,-2.891427
PD_BURRO_0066.wav,-62.758099,32.021401,1269.401130,2265.625000,-1.746140
PD_DIABLO_0066.wav,-56.443160,28.231778,1271.996713,2163.006757,-3.468482
PD_PERRO_0066.wav,-63.849226,33.772450,1274.161110,2629.166667,-2.130848
PD_BARBAS_0066.wav,-57.081326,26.560997,923.872305,1441.406250,-3.376171
PD_PIDIO_0066.wav,-50.966844,20.251679,1001.619335,1431.818182,-1.925241
PD_TOMAS_0066.wav,-60.188615,32.015909,1249.194354,2320.723684,-2.530224
PD_GANGA_0066.wav,-62.577152,34.234705,1098.693849,1902.901786,-2.704978
PD_CARMEN_0066.wav,-53.076401,23.813809,530.659937,802.556818,-3.486992
PD_CARMEN_0067.wav,-54.538093,14.764473,645.356089,873.355263,-3.194425
PD_ABLANDADA_0067.wav,-57.907002,18.856800,811.258846,1265.625000,-2.158786
PD_MANGA_0067.wav,-62.978646,24.967073,1330.273926,2465.625000,-2.218890
PD_PIDIO_0067.wav,-52.402073,13.867878,1644.856713,1983.455882,-0.403370
PD_PERRO_0067.wav,-63.580194,23.225637,1056.033319,1901.785714,-2.290822
PD_TOMAS_0067.wav,-60.844512,22.928919,929.514063,1746.323529,-2.179679
PD_BARBAS_0067.wav,-53.766418,14.402775,586.262513,917.798913,-2.833584
PD_SOMBRA_0067.wav,-49.330965,11.874600,704.344922,1080.078125,-2.874936
PD_CALLE_0067.wav,-61.442204,22.803680,967.146232,1774.456522,-2.308250
PD_DIABLO_0067.wav,-63.834737,26.387316,1202.503310,2191.964286,-2.212377
PD_GANGA_0067.wav,-63.051325,23.114474,1295.276910,2574.519231,-2.091240
PD_BURRO_0067.wav,-62.276678,38.916698,1226.815373,2649.390244,-2.198997
PD_BURRO_0070.wav,-41.894808,7.539747,409.927636,518.382353,-5.264519
PD_MANGA_0070.wav,-62.382720,30.508571,1154.702377,2050.000000,-2.744961
PD_CARMEN_0070.wav,-48.182906,13.549423,415.042644,727.941176,-5.564709
PD_ABLANDADA_0070.wav,-54.236147,20.486890,1451.682725,2568.576389,-1.706204
PD_CALLE_0070.wav,-55.136145,24.687254,1715.008453,2643.229167,-0.755237
PD_TOMAS_0070.wav,-60.748148,29.474766,1494.991053,2720.588235,-0.956558
PD_DIABLO_0070.wav,-58.908768,26.643855,1345.072634,2043.074324,-2.479986
PD_SOMBRA_0070.wav,-50.068630,17.920612,1941.514936,3086.993243,-1.292346
PD_BARBAS_0070.wav,-57.014106,23.023091,1573.693235,2489.843750,-2.070168
PD_PIDIO_0070.wav,-49.287808,18.059686,1946.028775,2778.320312,-1.022657
PD_PERRO_0070.wav,-62.349666,32.398799,1300.126432,2294.471154,-2.725836
PD_GANGA_0070.wav,-63.867646,29.442644,1537.484016,2857.007576,-2.073204
PD_MANGA_0077.wav,-64.578906,36.738804,1416.567298,2764.945652,-2.227827
PD_BARBAS_0077.wav,-60.596561,28.243534,1055.252476,1778.571429,-3.168822
PD_ABLANDADA_0077.wav,-62.067091,34.122533,1160.588884,2322.115385,-2.453020
PD_GANGA_0077.wav,-63.336700,31.697851,1305.103563,2730.769231,-2.257670
PD_SOMBRA_0077.wav,-54.963403,25.860117,987.966736,1523.437500,-3.892720
PD_PERRO_0077.wav,-63.126126,32.262028,1434.160529,2688.858696,-2.312806
PD_BURRO_0077.wav,-62.398786,32.960244,1345.522320,2629.629630,-2.232806
PD_PIDIO_0077.wav,-57.530264,24.995084,930.504827,1827.546296,-2.777672
PD_DIABLO_0077.wav,-60.380001,32.811305,1446.934084,2455.357143,-3.401666
PD_CARMEN_0077.wav,-60.152322,33.135242,1036.716433,1731.617647,-2.576335
PD_CALLE_0077.wav,-62.717484,33.643992,1541.919223,2660.156250,-2.147061
PD_TOMAS_0078.wav,-61.713717,18.469852,1225.681132,2271.484375,-2.267433
PD_DIABLO_0078.wav,-63.735356,21.821564,1557.621833,2947.704082,-2.080944
PD_ABLANDADA_0078.wav,-60.137094,20.548731,1155.802205,2244.612069,-2.627809
PD_CARMEN_0078.wav,-51.890803,16.080869,410.081526,649.671053,-4.378665
PD_CALLE_0078.wav,-61.645825,21.428996,1333.149035,2371.875000,-2.028296
PD_PIDIO_0078.wav,-59.859613,19.516553,2171.328032,3850.000000,-1.528425
PD_PERRO_0078.wav,-64.034230,23.542654,1507.962325,2747.500000,-2.157858
PD_BURRO_0078.wav,-63.979507,22.909666,1671.220392,2918.198529,-2.119483
PD_MANGA_0078.wav,-64.063879,26.093077,1462.127122,2447.500000,-2.255168
PD_GANGA_0078.wav,-64.589223,25.301032,1450.034679,2405.172414,-2.309849
PD_SOMBRA_0078.wav,-62.233123,20.351751,1568.562291,2441.964286,-3.064095
PD_BARBAS_0078.wav,-63.482748,22.187363,1401.632299,2570.684524,-2.391492
PD_PIDIO_0079.wav,-62.672356,36.240510,1651.541677,2796.875000,-2.048682
PD_PERRO_0079.wav,-63.002637,38.879149,1259.637387,1987.068966,-2.502664
PD_BARBAS_0079.wav,-59.342735,33.362439,812.460475,1304.166667,-3.468676
PD_GANGA_0079.wav,-61.898960,33.046638,1422.620494,2697.916667,-2.511769
PD_MANGA_0079.wav,-63.122242,34.373733,1576.598111,2827.008929,-1.946353
PD_CALLE_0079.wav,-57.405611,30.130893,627.942634,1176.682692,-4.675504
PD_TOMAS_0079.wav,-59.771656,31.614413,1094.383836,1883.928571,-2.641666
PD_ABLANDADA_0079.wav,-56.599660,24.799845,854.325434,1568.750000,-3.968761
PD_SOMBRA_0079.wav,-58.794419,30.019714,979.360294,1356.250000,-4.575286
PD_CARMEN_0079.wav,-41.664407,15.947981,352.467013,527.960526,-4.587501
PD_DIABLO_0079.wav,-57.275127,29.867593,1054.847644,1969.696970,-4.139664
PD_BURRO_0079.wav,-63.074305,37.304931,1449.248042,2506.250000,-2.067681
PD_CARMEN_0109.wav,-59.251415,25.170011,1938.637440,3611.111111,-1.843157
PD_SOMBRA_0109.wav,-60.143624,24.850098,1722.912678,3000.726744,-2.261479
PD_CALLE_0109.wav,-58.526909,24.306569,1708.670814,2982.007576,-1.873703
PD_DIABLO_0109.wav,-58.423755,24.711698,1702.233253,3028.225806,-2.644234
PD_TOMAS_0109.wav,-60.295674,26.926186,1793.119043,3002.314815,-1.893614
PD_PIDIO_0109.wav,-59.167986,24.389324,1616.867394,2904.447115,-2.116479
PD_BURRO_0109.wav,-59.527004,26.558186,1576.652684,2698.660714,-1.975976
PD_BARBAS_0109.wav,-58.474574,24.414266,1619.625986,2944.602273,-1.910426
PD_MANGA_0109.wav,-59.670014,27.442767,1813.956162,3094.758065,-1.536126
PD_ABLANDADA_0109.wav,-60.097766,24.530770,1781.666367,3024.601064,-1.839363
PD_GANGA_0109.wav,-59.860814,22.022121,1913.247855,3012.784091,-1.906409
PD_PERRO_0109.wav,-58.720319,23.268463,1618.844171,2900.000000,-2.313132
PD_TOMAS_0111.wav,-60.365475,26.930673,2072.063340,4323.750000,-2.216645
PD_SOMBRA_0111.wav,-59.059747,28.453053,1978.557123,3801.196809,-2.053608
PD_CALLE_0111.wav,-59.793913,28.996855,2080.638638,3916.940789,-1.608559
PD_BARBAS_0111.wav,-59.165115,26.730972,1831.280184,3606.657609,-2.303312
PD_PIDIO_0111.wav,-58.708629,26.489466,2066.859509,4493.206522,-1.879235
PD_GANGA_0111.wav,-60.009318,27.969621,2051.637901,4013.671875,-1.856269
PD_CARMEN_0111.wav,-59.677127,27.267734,2144.197603,3941.964286,-1.828735
PD_DIABLO_0111.wav,-58.608133,26.490703,2221.101466,4812.500000,-2.235435
PD_BURRO_0111.wav,-59.655925,28.842282,1950.410080,3723.379630,-1.818708
PD_ABLANDADA_0111.wav,-60.257707,24.393537,2275.429057,4969.387755,-1.870357
PD_MANGA_0111.wav,-59.991134,27.316593,1828.452963,4322.010870,-2.224524
PD_PERRO_0111.wav,-59.395159,28.897616,2045.416146,4206.414474,-2.109527
PD_PIDIO_0113.wav,-61.101179,28.965885,1048.089411,2633.831522,-2.549887
PD_CALLE_0113.wav,-60.422366,29.670091,1201.002408,2988.194444,-2.275162
PD_PERRO_0113.wav,-60.623451,28.461461,1069.325903,2779.647436,-2.249490
PD_CARMEN_0113.wav,-60.231571,19.503340,1161.950195,2589.488636,-2.293661
PD_BARBAS_0113.wav,-61.310278,28.360696,1124.718730,2550.000000,-2.342732
PD_GANGA_0113.wav,-61.202480,16.075374,1073.860998,2641.304348,-2.337467
PD_MANGA_0113.wav,-61.156890,19.799626,1044.493777,2322.916667,-2.614762
PD_DIABLO_0113.wav,-61.429667,29.148883,1155.301520,2880.208333,-2.340393
PD_SOMBRA_0113.wav,-61.324877,30.042849,1056.478966,2489.795918,-2.605057
PD_BURRO_0113.wav,-61.090033,30.006249,1154.143809,2849.264706,-2.366656
PD_ABLANDADA_0113.wav,-60.269660,16.626056,1057.809641,2684.821429,-2.334183
PD_TOMAS_0113.wav,-61.591890,19.576180,1073.405765,2787.259615,-2.407501
PD_GANGA_0115.wav,-62.038936,32.468548,1322.412158,3065.848214,-2.171207
PD_PIDIO_0115.wav,-53.673274,23.978077,1345.501461,2517.992424,-0.984930
PD_SOMBRA_0115.wav,-51.019301,19.945016,1004.935490,1801.136364,-3.265925
PD_ABLANDADA_0115.wav,-61.027612,33.797158,1249.507911,2756.076389,-2.565852
PD_MANGA_0115.wav,-61.032672,32.316048,1306.722997,2972.098214,-2.295064
PD_BARBAS_0115.wav,-55.670964,29.359163,1057.132478,2432.291667,-1.534516
PD_PERRO_0115.wav,-61.399667,35.174098,1257.455197,3040.364583,-2.300311
PD_DIABLO_0115.wav,-58.304596,32.955213,1558.752553,3247.532895,-1.477363
PD_CALLE_0115.wav,-58.200685,31.988014,1303.440654,2989.224138,-1.191170
PD_TOMAS_0115.wav,-62.329105,31.225998,1345.379953,3268.750000,-2.293127
PD_CARMEN_0115.wav,-62.181959,33.935590,1271.283275,3000.000000,-2.110776
PD_BURRO_0115.wav,-61.064310,37.280740,1322.654185,3435.185185,-2.109856
PD_GANGA_0117.wav,-58.257539,22.948489,1020.091439,2334.821429,-1.599183
PD_TOMAS_0117.wav,-58.410413,22.424847,987.823759,2353.260870,-1.886107
PD_BARBAS_0117.wav,-59.955179,29.297745,1169.287208,2590.116279,-2.303427
PD_PIDIO_0117.wav,-54.600842,24.734769,651.141275,1114.182692,-2.174694
PD_CALLE_0117.wav,-57.681977,25.951546,905.854954,2211.250000,-2.347503
PD_ABLANDADA_0117.wav,-53.051381,18.159411,1310.822278,2783.967391,-0.446202
PD_CARMEN_0117.wav,-59.777723,26.671836,1055.159184,2673.913043,-2.450558
PD_PERRO_0117.wav,-56.297050,24.771761,852.583866,1919.270833,-2.584473
PD_MANGA_0117.wav,-58.423179,25.083698,1036.871440,2587.500000,-2.256121
PD_BURRO_0117.wav,-52.692225,23.328129,659.743285,1119.565217,-2.791649
PD_DIABLO_0117.wav,-57.011446,24.350482,1288.898200,2554.435484,-1.520475
PD_SOMBRA_0117.wav,-52.989229,20.673026,813.072445,1532.327586,-2.906179
