p14clip,seg_uid,idx,sha256_full
conflict_605_c004454.wav,c004454,4454,7d36a6150a6a612f70782e7a209a25c78abcfdcb97622835cea6f694b165bc20
conflict_608_c004488.wav,c004488,4488,b1f28e596cf0fda1afc542f18c7c21d2d43d6bac689e0b18db06baf3d128e7e4
conflict_608_c004498.wav,c004498,4498,58fe0613031fd6ab6d38bb79ce59bf2d6997cee2e1bd8fb173a2d062f4bdf0ab
conflict_608_c004506.wav,c004506,4506,67f5e97f5e0c21a2b0379306da2f2d8605e4dbb16362c6ac5fc1eca3138c88b7
conflict_608_c004508.wav,c004508,4508,1705dc62471cc8a59e113733dfcd45543eab226ad27bba022bb01d88e8242c39
conflict_608_c004509.wav,c004509,4509,c6012a31b764ee2fdfdc9737b9414a5032690961e1702df66a94fd6c524086fd
conflict_608_c004510.wav,c004510,4510,0273d26114cde897e8d89956dacb403cc60bcda528e57a107c4eb2f3c721ce2d
conflict_608_c004511.wav,c004511,4511,ecda4b80d1301d3aa63832703a85bf770b44744b2881ab845fcf0b2109c9ba23
conflict_609_c004531.wav,c004531,4531,fd547827d4f2aa8a7ac64ef0b60156151d8faccb2d49b0645bbd3dcfbd1add87
conflict_609_c004532.wav,c004532,4532,5d63822e45b1f2283a14fe323e5927488fa76d030235b36e91cc136ec938ba44
conflict_609_c004533.wav,c004533,4533,44ef610d1d3df4093d578f9ca6c05022a4ad83b9dbc638cc59e8837315ef5dcd
conflict_609_c004534.wav,c004534,4534,45e4f579380927b9fc003c4cb4e075cc4497eea0bf9a80fa13f0bde02628a9c1
conflict_612_c004554.wav,c004554,4554,d9160e0c16a6246b30861d8c51f568420f135a313687011f9e0e4fef47838792
conflict_612_c004562.wav,c004562,4562,fe90b57f8497b03eec4ffc19f839f7c91dac211d8673101780b14c09895911f8
conflict_615_c004587.wav,c004587,4587,5687804d7b6ec68da7f1080707835b93163fe5f97e587066f1785db3573362df
conflict_615_c004594.wav,c004594,4594,419c5e6696660dcca3e9d2396d2cb71721931acc757bec0e9c17a6c94a92b6ff
conflict_615_c004598.wav,c004598,4598,1e3a664b9cb2825d1606635606b730c9cf67e346075c4e3dc243038598310e01
conflict_615_c004599.wav,c004599,4599,13731d5bbdeb60e6f9c54555a18385cfe0ebdd9ba24bd16b81c9a0be5359529d
conflict_620_c004678.wav,c004678,4678,cff5843cc225b85759e1b29f4c0d8af050577f76e8d2b8c53788a1dba49fb952
conflict_622_c004706.wav,c004706,4706,af58ef507182fd3dae41f8bd5401ee50b62aaee1b4aa1131041189de73dd6710
conflict_624_c004751.wav,c004751,4751,44321d51274574b5896d3296168bd4a33d6894f016601943ebb9ff08d06c57d8
conflict_624_c004757.wav,c004757,4757,2ab67dec495ce9fd099b4c63a8f3271583dffe6edd0051a73b3e3072f08ddd39
conflict_624_c004762.wav,c004762,4762,d70a11de8956299bb975740e44cee152184ea05d70274cbb43ed5db6b4b3e5ee
conflict_625_c004777.wav,c004777,4777,78522d16a6babf4bfa26e3266429a95f4338c275720dea4201937116b0adc97a
conflict_625_c004778.wav,c004778,4778,ffce78169fb1fb6c567742dd570efc2af8ee57cc9bc70ffb37c95caad340466f
conflict_625_c004779.wav,c004779,4779,3714c950e532d87afc455942e1ba41ece30c510973f27af603a044994e236a86
conflict_627_c004811.wav,c004811,4811,b39c5fd93cdcffc2f9ef8db7d116d817c916ea9b8e2bf5c0052efb0d53378a9c
conflict_627_c004815.wav,c004815,4815,3483fb2d66c9ac5ed4f3ed99502bb770091370d042b9d4d4f01a54ddf1932e8a
conflict_627_c004824.wav,c004824,4824,bd0f039af77c7ae7919fe4c0d9926a0b7abca9d31f06adaca18998db0a6cae33
conflict_627_c004825.wav,c004825,4825,d7d795891a153822e9abd02e33403bd713b0308934602f77029e293b296b9ab0
conflict_628_c004846.wav,c004846,4846,fdc49dd660eafae44f4243210360e729e0d0ac5c64cb96486a602d346f9ce49d
conflict_628_c004849.wav,c004849,4849,586194d9fa3ff6935955a7b2848197d87d936aedf0ecd36cd54233d8df2fce0a
conflict_629_c004877.wav,c004877,4877,25420b10d9fcfc953e3f8d6eca7763d1402dd1b35e7f7bef169598c75ef46ad8
conflict_632_c004906.wav,c004906,4906,ed06086237605800dc84ea3c8615e764a41752dd86639f7422f40d10dc56fba2
conflict_632_c004919.wav,c004919,4919,89b5ea795945e8cc67a49eefb547f159b0902da881a555dd4a4a0b408edc1c05
conflict_632_c004920.wav,c004920,4920,21e9445a4d1bd12d4b319182145c1d325f6538b0371432ebc29dc0aa9f19a5f7
conflict_632_c004923.wav,c004923,4923,133ff0adeff287fd52b9071710b8ab9bfd2cb7b86eb49d8bb2091e1159214f69
conflict_634_c004970.wav,c004970,4970,44bc3bced05e936576668d18cffc03352c832d42bea17bd5a7dc7b70d93c3de4
conflict_634_c004977.wav,c004977,4977,a121eb2cbbbcd8b858956f5362b6e2ee4b602324bccdc35a4ea72f5c1f10b319
conflict_636_c004995.wav,c004995,4995,4d320fef2bbaa30642baef24782a0d0e7237f51e4882ac23490ecdd99bf3c984
conflict_636_c004997.wav,c004997,4997,6da039329ea91c0a11caaf8286adc194f7720cad144a0f2ec110c8f061fe20d4
conflict_636_c004999.wav,c004999,4999,6e67828adddfd3173123952ddbaf5d88c258cbb3fc68e0f3988352fd2115ceb6
conflict_636_c005031.wav,c005031,5031,2b4a28fab0bcc7dc5991010e632a6265e1d38e17917e585a36af17bd5967b9c8
conflict_636_c005034.wav,c005034,5034,bc19e441de7cc5a344109c8dece56ac6431363a115a89d7044409cb896bedfa7
conflict_637_c005040.wav,c005040,5040,16b4a72245c9e7ccdf9dfe1b8c4ffd2be8cbd4963cf6f1b6292667b784aea0b1
conflict_637_c005044.wav,c005044,5044,aac63ba86b0b5ac5231e4a95d683a6fbb84ab65b9f3259cc245ed9a2c415b796
conflict_637_c005045.wav,c005045,5045,f583ba2070f72497a760c489a98d83fc2f70a7f7284ea4aa75025cde97bd8646
conflict_637_c005057.wav,c005057,5057,a68416701fa909e6a06b1ec5212c0d35d1cb892c37ce509ca7ede83f3a1fda5b
conflict_637_c005058.wav,c005058,5058,fdeced7d4c5dd38c8d3a9463c9505b44df64248665ef333630b36032a86498f2
conflict_638_c005059.wav,c005059,5059,172821d4e3e270ab0315ddf7c1041a3a8a32a1d1d1c356f50ee15a78b3679835
conflict_640_c005068.wav,c005068,5068,49ff3b9e00e0817d455830f8a2490fe3cf2d08a74d96e6e29c7a65bc03a61c66
conflict_640_c005069.wav,c005069,5069,10331eae22f41291ab370132bd8b9c6d11d3410f05ca79587ad244049fe0410c
conflict_640_c005070.wav,c005070,5070,c45e1b1b662c2fdbb9a952ddc9ed6cd872eb661e38b65b2a7ba4526769d09c99
conflict_640_c005072.wav,c005072,5072,d25a14ca35ce444673c80f8a8a391de9c0f0caff68faedb837643224079f58b3
conflict_640_c005081.wav,c005081,5081,b3b729ded1219c8f3fa85ac5afbaa3c2df21700e06a579ba80c3aac54b62804a
conflict_640_c005082.wav,c005082,5082,c73f73373b98995c6b70bd0e7b28ab480c7a2874996a72b6d4eeacb02710e365
conflict_640_c005083.wav,c005083,5083,df4e02e13be375b0df95bc4da28116f562f6c997af53c8722d6d049ed0a4f249
conflict_640_c005084.wav,c005084,5084,22823cd43f8fd52745a7d48209531e82fa831dfe84d8ce9f44c4314524e82039
conflict_641_c005085.wav,c005085,5085,82393e55a56efff787f15dbd120bef2fe48ab909a4f2665e67cb116954622afc
conflict_641_c005086.wav,c005086,5086,94e11f2c7fad4fdfb0d544afd3c5c5da3bc3a2299eb45bdbc22ddf60a1928a45
conflict_641_c005093.wav,c005093,5093,9ee74e3b0cd1a461ba65fee122ef9487618bc962cc5f57a9aa5341fc835b7523
conflict_641_c005094.wav,c005094,5094,dc1a0eb77ea7043240a606c794525f5897c5f14f3a42f5bdc875d52c06823dd6
conflict_649_c005115.wav,c005115,5115,ffcc7551da6295f43e5973caa94fb95b436528da203085996cf2a2c5a9927727
conflict_649_c005116.wav,c005116,5116,fcfbc85100cf8e1062fe84b9f52c4445fd649dfb4a2cd6b8710d76c382c537aa
conflict_649_c005118.wav,c005118,5118,fb97971213031e59ea7029fe771bc5298d41d846c7c8515a1504cd3e4caaa7c5
conflict_650_c005125.wav,c005125,5125,f1eebe0b4b56ffe6d1d6a277a593ca7ec2f771fffdc35f62a0e6e64605dbf7a5
conflict_650_c005129.wav,c005129,5129,1e2e46884975cd1988b0d700e26d68b2956450b106b76a1eb97d2a6b2f68b61e
conflict_650_c005131.wav,c005131,5131,b1409caa296dad54454a3e82bc58325e26b09fee89bf32cfd5967741f8224797
conflict_659_c005270.wav,c005270,5270,16b6be3c30b4e88e98732435f590aa7fb90dfeebb918bd1b1c1a8f36c92e6947
conflict_659_c005279.wav,c005279,5279,47f2dc184f78679a814b4dac3075a1e0ecfa2087ad0ced59c5fb806177ea272d
conflict_659_c005280.wav,c005280,5280,0955c6afa5c5915d920263decba17430604403d4d69cfcb9f6d2539bd190731c
conflict_659_c005281.wav,c005281,5281,daf9637b6d3164024e7d9796d811d86adfc0927404da381c1da93c915d116a15
conflict_659_c005284.wav,c005284,5284,96a993251869699a0d2bdc86b214674e947f108d8776024f45d1d1839e77b134
conflict_659_c005285.wav,c005285,5285,b78447c75b4df0f717fd404cf536d41fb621e0bfc823fa903e010bbec0b5df00
conflict_659_c005297.wav,c005297,5297,9402c682db8eaecce2bf9d0f0a5e7de5d5f0d496921459c311d6e1477cba0bdc
conflict_659_c005299.wav,c005299,5299,1a29f3f69362658438c9d6cbceac1182c0cd8b17a0b25bd00a02f8cbe1d6a6eb
conflict_660_c005309.wav,c005309,5309,a3732638d14d3af26bc2d2305f280fa5345febbfe998a47ab5ec55838de209e5
conflict_660_c005310.wav,c005310,5310,455d2f9c7fa98a9cd49ec569e96ef786820a367e0a771a830b52d6275599468d
conflict_660_c005315.wav,c005315,5315,8cdc1b2872457f2e5d9c692034cfd3d57813de7d676886f95a9c8fcdd91894d6
conflict_660_c005317.wav,c005317,5317,ac03a692dc0b2ccc860efee03eb7178a4ad90b054c9a12ed670585b16200370d
conflict_661_c005327.wav,c005327,5327,0d90cbe26ea8fc608acaa0338f24683e7a162d9d2b28cdf7a13c2fe9cf17346e
conflict_661_c005333.wav,c005333,5333,7f2ceac49004397c226ffc7abe4893f1a8c392da8edbc947fbcb8df2f984a258
conflict_661_c005337.wav,c005337,5337,927a243f0ae179d2a9f031263493e42655ac5b5fb939cc5b98029654f08b9409
conflict_661_c005359.wav,c005359,5359,a7516bdec4fe815afec5c96f2404acb1c245201812bc64c380f30f778f7cc1cc
conflict_662_c005369.wav,c005369,5369,5763f00183f01843132882e8eeaae1072714b71805ca7480364b2e86a0c76f2a
conflict_667_c005464.wav,c005464,5464,05bd28d64ccb68b5c0bd837caa864db7cb611fb7d3cb57c6780bd53331162e15
conflict_667_c005468.wav,c005468,5468,6fe33ec8ea9e4f94664fb670ed686bc29df4d8b41d8acbe62c593d9aad7042c0
conflict_667_c005469.wav,c005469,5469,c498c31b28e22de2da8e273414be26b9f60005047d8183f4c37ef0a119e8ea83
conflict_667_c005472.wav,c005472,5472,950b11a42f784b23c1d55133cfcfe04c2a06a4406890fbf4c55f130b62db9266
conflict_670_c005526.wav,c005526,5526,9dfcb1acf951b4fb46e58c6c3ee1fe83084ea4810b401b9f38b805ec154e9906
conflict_670_c005527.wav,c005527,5527,f08a93200760503db19ae2ff5466b09a066d31834f62ffcdd90dcc6ae28f0223
conflict_680_c005600.wav,c005600,5600,8c5247664dcfe1894bf1688da24d67c1944ff7be7180c84b3313d080f218b457
conflict_680_c005616.wav,c005616,5616,fe0a69e3027ccb4032c7e1ad205d73cd0c97323942e4e78a34164f10c0d0ca17
conflict_680_c005624.wav,c005624,5624,dec3cf39d1229a11b897ceccb870643b5b3365399def8f2470092d9d08682394
conflict_680_c005627.wav,c005627,5627,6b74e1ea8b4b55408e8528002af23fb95148ba540285cb16f510219bde12ee33
conflict_684_c005694.wav,c005694,5694,3f42c5e32d55d9511c4e9c78bd1c1d9c7d42600a0feb348a855d25e6ff4b353a
conflict_688_c005735.wav,c005735,5735,a5298e1c1178ff86c31d2356e063c230dbc55a5a25c821363a1b85002999c955
conflict_688_c005750.wav,c005750,5750,62ffe623920bac8584031f54c6c0a9d10892db008aa34e6198bdd8a4c2aeb414
conflict_688_c005751.wav,c005751,5751,898cfadff1faf9d894d1e5c938c833d192096b9a4861dbce1a9318b4c8d7f08d
conflict_688_c005752.wav,c005752,5752,584c20dfb839a1c3bf11ca6c0448814ef9d42bee08e3291204e0cfd466261859
conflict_698_c005894.wav,c005894,5894,ffe37978ce9c5b0e8bd74dee0f0dc8a48017b8ad2bd215c5bd687d844303e429
conflict_698_c005895.wav,c005895,5895,8f53bd94b97826de0d5bbee0ff34c5add9d1a9b57a10b74dd81a668e287af917
conflict_698_c005898.wav,c005898,5898,a94292b3fc1afa2db83cb9b2a05776341eb53396be8af63150a134cc0c9d7bf0
conflict_698_c005900.wav,c005900,5900,63801f27d2e00d7a7b95517f6ee7b062182146a85cd3a3997104187dc96279c3
conflict_698_c005901.wav,c005901,5901,e05e577cf9e7abb71c8b1332c5e68b83c65ac11cd3fe5583d7648954928365f1
conflict_698_c005904.wav,c005904,5904,56a02f5320111d80ae79859156228574924d4805be4a53ac56b000babd06e0ce
conflict_698_c005909.wav,c005909,5909,d8d095a4befbb8f5ea399a7a97f222125f85981f7025fd6cf5a9d9148c47ee93
conflict_698_c005911.wav,c005911,5911,4f07af466180b6d17c3ea8bb96d4644a9b39c0c9ee311a1e1518a3600ec4efd9
conflict_698_c005923.wav,c005923,5923,322f47c63724af401311bc9953d2d4a2f87b9aa9be4abae0123e6f42a216bec1
conflict_698_c005927.wav,c005927,5927,e3412e81f937a6b3a6a810af6769a89e68cd16fdefd6787a57e7f66e2700c10a
conflict_698_c005929.wav,c005929,5929,ad77834b89782d1875e22872d6d17a52eceb44ef9da823df5b7e7605a7cb5d91
conflict_705_c005963.wav,c005963,5963,08477a2e7e503771c084a29041c2bf2d27e6285e09e71fa6d175e31199368f09
conflict_707_c005979.wav,c005979,5979,bf052188062c9315496c91d8f87782f0cc31cad4bb62a2de1691cf784f29e2e0
conflict_708_c006005.wav,c006005,6005,30d34a0895dde68d460f95c9829d978930a938718c00c4674198aee080d46731
conflict_712_c006056.wav,c006056,6056,285ffe6adba9d73064eef66975b4c8b0b6b64bd993a75efcab37666a9d57d2e3
conflict_712_c006059.wav,c006059,6059,4af2861d6aebdfaf6449b304fb8231fc61c3392bf9329790a9219250eb89991c
conflict_712_c006061.wav,c006061,6061,b3d44c8df43b760a279623b040ac9c898c201b2c383bd81a5c80a707d453c397
conflict_712_c006071.wav,c006071,6071,1422ea9be5c91fa22b5b2fc0d683f780979c2fe7c59562ffa2d54f1d2e3b0430
conflict_713_c006084.wav,c006084,6084,94b7a1487887c8035d4a1299c4248a7685b91ed92b8d210a658b8ee74b9524e3
conflict_713_c006086.wav,c006086,6086,8cbce2706d2a0b933eeb92ab21c056208412b5e316baa3014e96da443f8badbd
conflict_713_c006092.wav,c006092,6092,a01de36da1a89913dd2297e6a731859953cc862a2cfb874392e6faba9d421681
conflict_716_c006146.wav,c006146,6146,4753887220a0038b78e21841a654b4287f0697f64b4e4447b479563e64edf9e3
conflict_716_c006158.wav,c006158,6158,cfd9e1963d16119f2a228a7650c7ddfbfd2603fa59a990fea2633bb332b99ab2
conflict_716_c006160.wav,c006160,6160,84273e1334e9da9801994bbcbe858ec272573ff63ed9a09b91c46c9a5f13fceb
conflict_717_c006173.wav,c006173,6173,452a40e83422a11e0a52bd7b5691b1a0b4bd5a6a511e20bf39e9ca9a03b5306a
conflict_717_c006179.wav,c006179,6179,6e2fd1cb2166b91478836e531558108a143ce42572e865aa1012c543dd10f668
conflict_718_c006191.wav,c006191,6191,df1d040fc8c025b3803fa55bd7dfa03f7c527b6f9469c5c727ddddbe30f9f374
