idx,pid,start,end,name,sha256
2826,424,92.6,117.4,agreement_424_a002826.wav,7305187719a52e43ccf3bd2db00a23774539ade2ad1e6e651ee5d0c9c8128e60
2827,424,121.9,174.9,agreement_424_a002827.wav,01c2aa1c15e2b9203183cf34cca73b3b61d45ddecbae765d697c07fbb87c9448
2894,426,510.4,530.8,agreement_426_a002894.wav,6b242d0f285e24be4b81655a049d7092e42e4d975f9b0e4e3a01073b760f7983
2895,426,535.6,575.4,agreement_426_a002895.wav,371135975d01be332789b0b82453fa3e7b7580598bf940658e9b6cf001740825
2951,429,679.8,717.4,agreement_429_a002951.wav,9f67e3a1a8fecd32e0ae3e86e9d00c924683e12610212f212954c73c66d4dd86
2960,430,149.6,185.1,agreement_430_a002960.wav,ecedc628f08c1780b20c744d80e5aff4e6be555fa943c37191753e5f573cc14e
2978,430,786.3,834.8,agreement_430_a002978.wav,56109a9c2b1a3fcadf4a5c3ae91def9f7f122900d919372c511d0ae08b9518c2
2968,430,442.1,455.4,agreement_430_a002968.wav,a1c6c256bc885cd3f5805287319f4eb900a0aa9600ccd7793cb122f5e0de480c
2994,431,764.9,797.0,agreement_431_a002994.wav,9a5c57d8c6e1c2bd8e609c3ad92c6658bb1df20475535d696aea2d1f3f13b1f1
3009,432,647.7,688.6,agreement_432_a003009.wav,f786f362f864a77376b0f4b414adb77803988bc3fdc45800d60ddab4558e0a73
3064,434,1206.3,1257.0,agreement_434_a003064.wav,aaa1e93398667ac41438a4120973d95f4aef6e0f12885e7dba50aba7946cf2d1
3036,434,137.2,165.5,agreement_434_a003036.wav,a40cf485425b0e1b379ebb04baef2e2fe7c1cb1e7520fadbb0a9f5528cca2903
3058,434,1000.5,1034.7,agreement_434_a003058.wav,7664d0dd73ae9bdce6de8cd9c950176cda4525a1477c131ea550766fa0d7e738
3091,436,161.4,181.8,agreement_436_a003091.wav,a7bc00d8e2429d518f6e82235bc6f1e9db144b4f2525ef35d5c123825bb1a800
3112,437,210.8,262.0,agreement_437_a003112.wav,4e13da6452a480c5f50ae71d4e0ef0310b91b28128ef2380c7f7a68de0152af9
3120,437,548.6,575.7,agreement_437_a003120.wav,b9b59958e29a5ddc85207de6124ed8bbc9b90d485bde4557011d8f0a99b01786
3142,438,730.3,761.9,agreement_438_a003142.wav,bb18b6baba79f7464a3f13ed4c23b66f5933b08984a72f7208f82a8c160b053d
3133,438,242.1,265.0,agreement_438_a003133.wav,dee77a64dc286a9d411d30cb5f3045f8891e7962fd5829ddcc9a895f092ca99b
3161,439,243.3,276.9,agreement_439_a003161.wav,12d267772bcdc2451f21021a500a8114d40ee029aa53dd8726d984e96bd71b2f
3181,439,1176.4,1250.7,agreement_439_a003181.wav,1e8519765d05b421c412f6545989bc14fa7ae4f7a895dd904b24dfc429e1b11e
3202,440,802.5,846.4,agreement_440_a003202.wav,28744bcb2ec7d928d8ac5a6868ebe41a667e1cd9f2957027ddf26a9fc1167a9f
3196,440,601.1,625.3,agreement_440_a003196.wav,2736ec5d3f2f2ba741b59ca076779e94b23b4a2e1a590a2451dc34107f027cae
3206,440,956.5,1015.9,agreement_440_a003206.wav,476e3c597c2459f2609adf1c7d68402f9089aaa745f95ba1bf84a5707f93c388
3205,440,933.1,954.9,agreement_440_a003205.wav,443473afc6e681af693cb948c6bf15ed30fb397872056dbb113d383c392dc09b
3229,441,603.6,631.1,agreement_441_a003229.wav,1d3f2c1bbe65587ca0aa627804f9868a43a913cb6d17feaedfe55646819aa955
3225,441,426.0,474.6,agreement_441_a003225.wav,8c3fd9d208377e5009c6253a9cdbd22aace4758fdf6c4094930a406aedaadb30
3223,441,342.3,353.0,agreement_441_a003223.wav,4aeb4d0bfceeb4d6a632b77943293db0b79df3982735a2e92328f50360ebde1d
3259,443,10.3,106.7,agreement_443_a003259.wav,dda07e99242e003a942f76277d87900dda740c038b10739a738fee4b9d48f741
3309,445,369.3,392.5,agreement_445_a003309.wav,c5c1b40fcbb11e0c938f20a9e7746ccd2bfd61ff06e0dca51f64f55585e84286
3302,445,99.3,127.9,agreement_445_a003302.wav,15b990fda861c29975598bc48b6edd051a33810030cf125667b1f1f3c47fb741
3323,446,146.8,178.0,agreement_446_a003323.wav,39b76c9551899ca4e653bd172e369328e977289950e9549c973611a553ab3bf2
3344,447,47.7,85.3,agreement_447_a003344.wav,0e4fd1c541d08c52520ea6bc87816dfb61c01988ae71e9459b0c664763552bbb
3346,447,127.1,153.0,agreement_447_a003346.wav,b56c53ab56a80bcd6bd8f38cdbbbed4ea64e0787a5cde3f9753a816653e9ffed
3353,447,398.3,416.7,agreement_447_a003353.wav,c7663522eae6ea253d4cd9689eceb0f409b74b4bc6a09b4c413153ce096e4653
3392,448,935.3,976.2,agreement_448_a003392.wav,fe90aa49d35327bdb033b6f99b3349dea481d6927086f51805b312232e0b897c
3370,448,221.0,246.9,agreement_448_a003370.wav,967a526d1d0753cc439629b8ee9bb377085ce23afd26055302f24386c519524a
3385,448,726.9,744.9,agreement_448_a003385.wav,6f4935f04a2364e9ac90bbd44eb44f7be73725085482e1abce6b159a413433ab
3417,449,748.1,797.7,agreement_449_a003417.wav,9b960aba6caaeb8845bc5c6250bda9dbe50d3fa7b0dd5939e0c94bf4469b023f
3483,451,1054.2,1085.6,agreement_451_a003483.wav,555b008bb64b0176e7650d36dc991fe3d1a3b2bc93fc07ab052a3478bbf96638
3462,451,343.0,361.1,agreement_451_a003462.wav,8969d85e4767a2e0023182f7c04b72b31e503eb95ced8ba6e36649adc4fd12e0
3461,451,281.0,340.0,agreement_451_a003461.wav,09a1a31c5ab51d451f568d6eae72a6430aee2374e622ed4316fcdc2e2ea76008
3493,452,437.8,526.5,agreement_452_a003493.wav,740ae33f24abc4247886e27d85f40528e6ee9d7b758ef731ea0768a654c9eecb
3525,454,120.3,169.9,agreement_454_a003525.wav,091a021d5c0f774762d50699a0f8a3bb99442e1ec5a1a94117cc8f1ff10a73c4
3534,454,491.9,552.0,agreement_454_a003534.wav,f0633ce106d3a8d24f3386414cf92adeb7a5ee9a440908872ee95299a05546bf
3596,457,531.0,564.4,agreement_457_a003596.wav,21a04437de8ad82f824ab06aef42984956d9c86ceecf41522e9664138e0f35ea
3598,457,591.0,608.7,agreement_457_a003598.wav,6f3b2864199ce5739e169fcff3cc551bdb8f90adf3819cb81ec83854a03ea317
3595,457,503.4,529.8,agreement_457_a003595.wav,4533de8e7f332a49b763a164795ad1a3ff882a69e4085f56249f8024746df8c1
3602,457,719.3,741.9,agreement_457_a003602.wav,a980a09f542b627d62b489fe0d00af2f3532ae2408066914d61edd2417c177c1
3662,461,456.6,505.2,agreement_461_a003662.wav,0def9bfba9bf2467b535cb9319dcf0530be483ba709e94de4b399fd65b104e71
3672,461,847.4,866.2,agreement_461_a003672.wav,8a5a678fee8ad07e4a5073694e8f2a0f9ea96f545f3ff92695230bbb021160de
3660,461,389.5,421.5,agreement_461_a003660.wav,228909780d98120b6484051928c09380f8ef9d5550080324a932be136a83f847
3717,463,781.5,799.2,agreement_463_a003717.wav,b9a0b7b9d523c908936abf0401862745b95cf43acaf0916bfb2bd59d9f152ed0
3727,464,363.4,389.6,agreement_464_a003727.wav,a3ecf5d624d717a62365ac634de775bc07cce7cbd515460bba9850c5eea121f3
3724,464,270.5,299.5,agreement_464_a003724.wav,060cd72ece9520eb354581d349bc4324a6069c6f8ebed0c084c4ea42c51cea9f
3762,465,719.6,744.0,agreement_465_a003762.wav,a13d535e201fcad2b5cc74cb8ee8bd856ab18c24b4751096f6660fd925550a20
3774,465,1077.4,1093.9,agreement_465_a003774.wav,abb9b5a0cd7c0f33f76ff15e76d1fb501bc2586ce56e79f7e37f454ca156b942
3773,465,1050.2,1072.4,agreement_465_a003773.wav,aa9798a884d1c4f3615f6d56d7f37e1621086e556176c694343d4e5ede6a33f4
3758,465,578.9,606.0,agreement_465_a003758.wav,e88024ad73ea03f4b980a9cb4c5be975e42cc83effcb509b4013cdec1dba0e45
3748,465,143.9,185.3,agreement_465_a003748.wav,dd6dbaf3bd017a74c051251c97ea682dfd415d03e09af1cafa6a3e529929c9f0
3810,467,106.4,131.5,agreement_467_a003810.wav,4934afbbb69b12129bc5d1e634f63c4c92c228be078bbcf9915f8c87cabffffe
3811,467,137.0,163.4,agreement_467_a003811.wav,dca5e2e4f8a8cbe813a3cb66405ad2a7b05cf93540dd9cc9d9bc9cbefc72e121
3837,468,135.6,159.0,agreement_468_a003837.wav,c187201f6f37dc91dfdf684130c8097c326df4eeaf433b5db8bdbcf33d29599f
3858,468,857.4,885.9,agreement_468_a003858.wav,5a0a80ffda5e984cacccc92e2c713744c7df4338c2f4c8f628290826cecc940e
3847,468,478.3,509.3,agreement_468_a003847.wav,bc1a0276875ed1cf20ac9562a2b11d860303c2189e39854dc763950ea382f944
3864,469,130.9,164.8,agreement_469_a003864.wav,0d7f8c5790e00060961b02cca9af38ece719badc3b54afb97ad08b6ee5835745
3884,469,749.1,768.6,agreement_469_a003884.wav,43d01ec71c123eb339a940af637f7e9aefa4abeca58247a224a460752df9827b
3892,469,1036.0,1076.2,agreement_469_a003892.wav,8335f474bb24232116a6a0d0e959de09ba63d3dd7fbb52fe6bd5dc704f349d7f
3889,469,938.5,966.7,agreement_469_a003889.wav,aacbc0043dcb943df3feed9d7fd90f672756094b9f913f6bdd542de266e57741
3904,470,438.5,469.1,agreement_470_a003904.wav,513674bfd6392c400d49072c20fb23e604fc365ce49827956c89f7ee7185163d
3909,470,630.7,672.2,agreement_470_a003909.wav,5b10e381de834bbb59c993bad6143b10ee14d0294b7bb08589f9f002e091554f
3905,470,473.4,496.5,agreement_470_a003905.wav,522b20f95131394cef6e21c7bb1600fb25ad073e67b952715d8ccdb387552e8c
3916,470,910.6,936.9,agreement_470_a003916.wav,c227f0f927582e9f035523b178a8d1aac0e26f1a8a2d1ce7186ca72a195bb39b
3928,471,550.9,578.6,agreement_471_a003928.wav,26272c95f203a2dc63481530dfa0e9dcd048acb81d464af54fe2b5ca4ae7aaad
3934,471,865.7,886.1,agreement_471_a003934.wav,a294d65dd537a53975143fb0f793568adc216c7e51a015fbf79e43188c097f95
3919,471,147.6,180.1,agreement_471_a003919.wav,947519c8c01f4f7d180d3dd8f05494144031ccc377bef0341f5dc46e90a25e32
3938,472,127.7,168.0,agreement_472_a003938.wav,e6ad67d578cd9717acc0911146a452378b8e6c4ef1c633b9d1b099b1567ef026
3948,472,609.2,636.7,agreement_472_a003948.wav,d08b176f8202e72ee28f26b2064d92fff3ffc243ce894e2c976ceec4bf1f5c19
3950,472,674.4,715.9,agreement_472_a003950.wav,a7a8f743b33d0b316e0021f67659b5ff6f1e0ac811850ba22d18821a497d7ccb
3975,474,522.3,536.9,agreement_474_a003975.wav,7cb6ff35ea259799eb459313f00a3d008265836e0e847bbaf0d4cfdd0e3ce454
3964,474,5.0,89.2,agreement_474_a003964.wav,f7d2412eed30044885e092304a046fabf54a67ab04df6e381f784b283ac7c475
3965,474,94.0,128.6,agreement_474_a003965.wav,12d027dc7e3e1120008d24be7d84a62dd697e3c913e2213003b6b57644b40bc2
4001,476,319.0,346.9,agreement_476_a004001.wav,efda13e32556a9695283397a6412508788c648a18a574f1860a61be62b727a1c
4003,476,402.0,443.7,agreement_476_a004003.wav,baec19913da4c476441d93b34ee6f08a6784f32c55b33df68e76c68928690afa
4036,477,1094.3,1140.6,agreement_477_a004036.wav,d36fedb5e37fd3042d049fbb67eace7368b93934ab834e7c5cb0cac108d3c73d
4011,477,126.2,159.6,agreement_477_a004011.wav,b5f011398f12302cbc94a5be0c87aa3943ea5c15ede1ed9a0c412b1100596311
4024,477,714.2,733.8,agreement_477_a004024.wav,f78d75240b9e533caf6086f4d212b304f8ec59060a5dd22c62f7b4890ff3a4ba
4037,477,1149.2,1173.5,agreement_477_a004037.wav,3a1bf6b29764fec39554e710339712eb2c9a02652489ca0372fd32177b4fd267
4059,478,853.9,885.3,agreement_478_a004059.wav,f3946d26fa5be451e4b1f4c0c4d03cef801664b847296b9f5109925efaa68829
4057,478,772.8,789.4,agreement_478_a004057.wav,0885d96d8bdf779aa3ce54c6f08ea072f1b1cd97cd4a4569b8743ef48038657d
4040,478,132.2,183.1,agreement_478_a004040.wav,d59ac9f3457803e225c0a877a7b1587a52a5e95df13cfcd0dfd4b9ad66e5ceff
4079,480,197.0,235.8,agreement_480_a004079.wav,5f05755d77b1e656194e1796b3247f8d99d17e9077bebb0c8cce577ad9b4535d
4082,480,313.1,338.3,agreement_480_a004082.wav,0d6adef0ccdc084df5222c2f366e024923215c425f4a9862842f3f562a9e9fd5
4140,482,355.6,385.3,agreement_482_a004140.wav,ab7cae130da0ce6d508c0be49ac776f1681a8c8e04194985eb80a28cbde93edc
4229,485,417.5,439.6,agreement_485_a004229.wav,cf09c6f2ccd17b8f8622f1ab6ffa9c4e1758f0029570e1ee0f0a9529bb7bbefd
4239,486,290.9,312.7,agreement_486_a004239.wav,42ddad5b821ca76801e9ba25affe8c132bb7102ff47c4a0c1535611320586a10
4270,487,782.4,823.0,agreement_487_a004270.wav,195693bf8186b2197a8ae2e107721b79811c5e95870cda6b6795f03ec8634339
4279,488,207.8,233.8,agreement_488_a004279.wav,777e790a743f213f0e3fad13fbcd5e3d61686b6ee9ddcc5e3a4f5601402a7d40
4291,488,626.8,649.0,agreement_488_a004291.wav,f439f47ac07c9a137065e1a3f24b1ed8b68ecc77cdda7135cfd34cf8619e69aa
4290,488,583.5,620.4,agreement_488_a004290.wav,2abcfa3f7465270be486bee8ae980e7de38197b43bbe9f8a6c6dfd86fbb58935
4310,489,652.0,666.5,agreement_489_a004310.wav,ead35ceb1975dba6848240301e00f08dbce048af95237d04abc8d445d0b16c70
4360,492,575.6,612.8,agreement_492_a004360.wav,0fac39f70d9fca00a96d8dff10ef4e3970744e36bf1b5223a0b95b5baf5b2e8a
4419,603,562.3,592.7,agreement_603_a004419.wav,1f083b124207f4c2731365a4daed76f8220d3282d61663fb44bb0017cbbff51b
4412,603,350.3,378.3,agreement_603_a004412.wav,61169f75136e53ffc215b387c8f3617eb2db513b0d1c782941b564d5e5f2f4b0
4415,603,462.4,477.0,agreement_603_a004415.wav,f9da6c824bf13cd3c34768fb77b4d36b770612190e4e16f797c61019e077a64f
4458,605,346.5,370.8,agreement_605_a004458.wav,dba38ef293f11df126f7ab66cd02efd93d9c979f86714a1e5e16e575a8fc2ea5
4494,608,510.6,560.0,agreement_608_a004494.wav,2409166371193b8b4d9454c27dc8aa803b164f1220983a15de4554300e3f780f
4514,608,1105.6,1123.9,agreement_608_a004514.wav,20bad0e42edfd125b5ebe6ec3a65dc5ca8ed33250b0008582d9d4dd2ed557472
4505,608,872.0,894.7,agreement_608_a004505.wav,64080e67f2b4c95f5d2e3ebc957590e78c5cdec26d5b85fdd65560d0643a1194
4547,609,1120.5,1150.4,agreement_609_a004547.wav,2b4641f690528e4b40ed61b755b673a33b7ad9f9662e4a1b553a887c86bef7b3
4521,609,100.9,137.1,agreement_609_a004521.wav,fb8006911a3d7c45ccbf10c58d507f46d520a6dfadf995b662ee3ef1639c7b30
4524,609,278.0,323.9,agreement_609_a004524.wav,87606acf67d763de3e72cae3ddc3b63ca9d98e8d11cc946952f8c3c2b3a4fae5
4543,609,938.8,956.7,agreement_609_a004543.wav,fe3f7cbc840f62996220fe5b3d37d057ef74e6935dcab17920f31f2fffd31e6d
4563,612,478.1,522.4,agreement_612_a004563.wav,1476998981de34137f608dac5e5f7d8101d7b1d98e87bb40593b31ece51a931e
4570,612,769.2,805.2,agreement_612_a004570.wav,5f4359f724ed9cac8ad1ae5c0dc3ea508dee2ef052447f7f2da4fdd0ed05fdd1
4600,615,1042.2,1077.3,agreement_615_a004600.wav,341260fe9c1cd49768b344fee275b701dc1d7bfd887534d1c9c906412a74af47
4580,615,321.1,342.9,agreement_615_a004580.wav,c8ec80991d11c0b8ac97ec4a4a7974c8297006e85e17e81b9762e9912ec02c2e
4604,615,1172.9,1193.2,agreement_615_a004604.wav,8398ad9353a12bc98c86c0e5329cd8041bde2d76780f1513bdd7cd43eb949bda
4603,615,1148.4,1166.6,agreement_615_a004603.wav,336d998bc74ce626943a5cc87b15dd1b9dea57390d64b6a3c3433ae35894b297
4684,620,442.9,469.0,agreement_620_a004684.wav,8f39127877151df915418d5087596dec45e0fba8e9bb5489e45a3d94d3cd4560
4702,622,190.1,219.6,agreement_622_a004702.wav,41d875a6d59b541251cb3f8ecfa39c46198c81f1c9de5e026763b2204e9bbc45
4759,624,581.4,618.1,agreement_624_a004759.wav,11e576fdf7e2bb76772a6c04f368d9dd92527db61f18f551359d3e4ccdac7f83
4752,624,282.0,310.5,agreement_624_a004752.wav,b4b7d0cb604ad34be982a70db623a45fe91b515fadd944fae13ea360ca3cdf81
4772,625,402.5,423.8,agreement_625_a004772.wav,6fd23acb8b9c3d962845aa6dbe85a5fa3ced109a3cf3402a021884453adce248
4791,625,1022.0,1061.8,agreement_625_a004791.wav,c8e830da589a9562761f477fed9f8af9569c77446f9b7c9daeadf61e5cf916e7
4818,627,827.3,873.2,agreement_627_a004818.wav,b658ac0076d12c4e15573b7afba07c1603808ec588583118bc69380ef402f5ed
4832,627,1312.3,1332.5,agreement_627_a004832.wav,c910ff96f02b7f0ba2558ab1a5136c0ba1cfe5f16694304d99793d4cab0c4f9e
4827,627,1134.2,1163.5,agreement_627_a004827.wav,421a53b678767582cc016ce97597c2412398fbe7925b34e7a96525e2d23a0b80
4803,627,175.8,203.5,agreement_627_a004803.wav,5be73dfca07bbbbffb7abba1486bc6adc8085b84e306a98ca7502f9c2fa1264e
4838,628,271.9,309.5,agreement_628_a004838.wav,22c32a128c568cf0017e7b5d579223333cd18333e8d65e717c72406f5cac966b
4860,628,1001.5,1022.6,agreement_628_a004860.wav,d188ed1794ed52d9d7b7c3d30ab82263a40bd330a2ad55bc1b6a8011e364527a
4870,629,311.8,338.5,agreement_629_a004870.wav,b04640a05a5daee45a7b9bfabeae7a4ddcd282a4a4bb2e0e110583ee773393e8
4929,632,1035.5,1064.3,agreement_632_a004929.wav,6044f9df7eb1f925a624dcb82d40d69598a05e6ca825b08b3aa08d41c92279b4
4931,632,1115.3,1136.5,agreement_632_a004931.wav,6b21e7c838b3b11248aa3ee6aaff9e762b070e6972d44274a471d65b8e552f44
4911,632,365.2,401.2,agreement_632_a004911.wav,3034c9f45b99ae936938d538bf1ecfb0326921ccce3a0d08a550b3c00af2d060
4972,634,235.6,257.6,agreement_634_a004972.wav,875941b33225000a1a45174e7e3c011609bbd69633cd3689b8c4d38bf3abd22c
4982,634,613.2,639.1,agreement_634_a004982.wav,01c7a5959aa262e1660afb2ed808bb6ccd64163c72e857fb8f6bef4a27168958
5013,636,871.0,912.7,agreement_636_a005013.wav,2ffe0e025282bcd53787befc7b2d54da8beb15134374a1536bd30c821d1423ff
5017,636,1028.7,1058.0,agreement_636_a005017.wav,bae7c4512b023aa8a8f12a34f3b5af83ab0cf6f2f56a6a3cd5e666d0b0f85a62
5024,636,1271.5,1291.8,agreement_636_a005024.wav,7a45ee476d7880cfdee7a4fc2bddbff9161d8291265927f3157925822bc3219e
5047,637,600.8,651.5,agreement_637_a005047.wav,454ea9ce3586dc48dc44b59ed529779ac33979cb3e6830b009b85ab6383a2746
5053,637,856.4,895.3,agreement_637_a005053.wav,717e06431f9a6d4a5370bfd7ef3f70f59a5f789bd74470068eebf0994d8739ea
5041,637,296.4,318.9,agreement_637_a005041.wav,d4273e9892d2d7572d14a328a57a4e48ddf47041119457ee192ad3613ee9c5ec
5062,638,264.1,318.4,agreement_638_a005062.wav,fe739958b85d8d3dc9cc4d4a6e1e81867ed1761a71a65bb638a2e31c9041c8b5
5078,640,489.5,520.4,agreement_640_a005078.wav,fd160291ace2cf39d64504e9f15151b6672a91212ea17bee84917c2fa74908b7
5077,640,473.6,488.5,agreement_640_a005077.wav,365c4bccc27b5d871a0604c00d5df52fa7ec49bf1f638945f37f2c0a16df8efd
5092,641,478.6,547.9,agreement_641_a005092.wav,c38a8ee8d5a022d0bca73c9b9fa915e4879c38eaf709b27b235db2a424bc0c62
5089,641,345.7,368.9,agreement_641_a005089.wav,3184fb727aff340665c5fa2190191b63ae917506c6fba74caef0cc0c2e21fc03
5100,649,277.6,322.4,agreement_649_a005100.wav,fc7e10e90a3fd0f86cc317ff8df31996a8f44894403e3aa76cfc554afaacebcb
5110,649,677.6,702.2,agreement_649_a005110.wav,e63e030097a359ce2d79de9b6bc4748830d5a8b243566feca1df7d22a39f9f44
5139,650,886.4,930.9,agreement_650_a005139.wav,57f93d4305da666a31eec463c2dc965903df3c0d427720d506087680d31cd882
5276,659,387.5,403.3,agreement_659_a005276.wav,cee654f77e97409932c5f1bbd1a3cf8ec3dd2c7bca9fc1a28de82e3538f586a9
5289,659,815.3,853.2,agreement_659_a005289.wav,5c99dbe9a868b4a4caeff185158a98590bd52934d93928ce3554e6a7cc15bca7
5288,659,788.6,809.0,agreement_659_a005288.wav,f08b8e28ce0ec77e5724a78f85a60688b0950e8201f0cad4c13f90261ca41e87
5275,659,345.6,373.5,agreement_659_a005275.wav,e2b96173f6a3e7d727887946a0c0d9e91beeb20774f30ef955be7513e8f56f3e
5306,660,144.4,170.3,agreement_660_a005306.wav,9b2132208dfc2f181304dab491007f6deb10f668668ea356c6863ecdd5bca94e
5326,660,999.2,1057.8,agreement_660_a005326.wav,a413a46a313b2df00e85e9af9f2f8d98cd24d58c402bb55aef218e2b486b197e
5352,661,868.0,906.2,agreement_661_a005352.wav,08fc7592b1d6f0732c90931adeee78d03da5cb1bfc5bebae34b0afd1f5b1371b
5351,661,830.1,865.9,agreement_661_a005351.wav,17a13e54de8e81d9af30b32bd7e2a9966b5c096d0fceddf50b1efd311ecee803
5340,661,465.2,479.4,agreement_661_a005340.wav,b09342e77619ab99a7c45b4765aa9805a3e8d52a2dacbe95ec4792566c40e2cf
5354,661,943.3,977.7,agreement_661_a005354.wav,0658856059f5470a445c75a34251fbbdb01b7c5f525864e2806592a01816ea85
5373,662,713.1,787.4,agreement_662_a005373.wav,c2a531d5d37be3352f35672888fc9531fcbd41350ee116e56c60fbe33f77ec6e
5473,667,765.5,816.1,agreement_667_a005473.wav,6e87dc3e069b5a08dd2a804c14d80d971c4a9f189aaf47cb2dfd9f7e4b08dd57
5466,667,445.0,466.8,agreement_667_a005466.wav,d4777685d28c6d57628c1fd9757647a30af272734770dc07d0c5c5338f716d99
5529,670,413.3,468.1,agreement_670_a005529.wav,f0ab1afd9799b500205d52515fa5b1151922ded1ac29f927f6980b0d1aa0c1e9
5622,680,1016.4,1059.0,agreement_680_a005622.wav,61d105f4057bf8a46a0dbb9a6a37273d5658014d25fcfa4839e4f97d6dd5a3b1
5631,680,1325.1,1345.6,agreement_680_a005631.wav,c81b760a78079ad04a5920374de99380c6b24a1aa9089728e6eb17563380c032
5602,680,272.6,298.6,agreement_680_a005602.wav,693b9d76349ea464f3c943736796619dfe46aea579a2e6934652708aa2021784
5687,684,608.2,632.5,agreement_684_a005687.wav,47cf9b55fde24a36d831cbf358d5c5e5b99b9c5ff87567b640b5cbb31207adc5
5741,688,620.8,640.9,agreement_688_a005741.wav,406c053e621750b009f4e9b75ddc435923b83df1e56153dccb3f1d8170cc13c2
5732,688,367.4,408.9,agreement_688_a005732.wav,c362ee62cd3363ec7817925f72f35aa4bc243a7b1ed8d566c27ed05e6417972e
5907,698,569.1,614.4,agreement_698_a005907.wav,e07d1d8e2141cbf904237b560385e1dac9f5540088d7cb50e7c244bc22615f87
5919,698,986.3,1017.2,agreement_698_a005919.wav,7783dc9dbec7fe016438a56ca08ffbbc74d93f5b016f51ce3c9dde9fbf522833
5914,698,811.3,835.9,agreement_698_a005914.wav,c5c85af5b1a2461ba917776f04873c9bced4511b9adad0d5ce206c950d0ecb2e
5917,698,897.7,934.5,agreement_698_a005917.wav,dd4c69df0e6c8c85a2cd23677b35f56883eb285285548a62e47d35c547e0d4d5
5921,698,1072.7,1103.5,agreement_698_a005921.wav,eb7a6fd9f8de37b4f5975e53c60d54c000c0278046b6efed31001a39d2e7e8da
5896,698,143.3,160.7,agreement_698_a005896.wav,10e71207d7bfe06ba615c0f94481e4059d89e9e36734465a63e93513faa370fe
5928,698,1325.6,1347.9,agreement_698_a005928.wav,cc85fafb0a0bf0e1fa6329df2f9527783a09ca906bfb86c8fd62a8a24251f47f
5969,705,432.5,480.7,agreement_705_a005969.wav,b4e0ed047d5699692712a33e2b0921bcce07b0754de5487d24d23bd339fc9f79
5988,707,696.7,767.4,agreement_707_a005988.wav,b63c32d4e5062c3e592a5f3efe8427b3f3377a8b10796c671763149783248992
6009,708,813.7,856.5,agreement_708_a006009.wav,f2f4e1e4236072634c32e09acef1907d36361f327ab74f5fa379a2d801a629b9
6073,712,944.0,966.5,agreement_712_a006073.wav,c05b4984a6a7b66fdad0a9f5f106f5524fc64313b208deaa8a4d9d2dcc197742
6066,712,736.5,751.1,agreement_712_a006066.wav,058abda697feb90596947bcff5f887b3d23f6e73a6f8923cf21f35bf317d7ebf
6094,713,670.2,718.1,agreement_713_a006094.wav,fdc46f1700b2c21401844f0059189878e9c3d715c0dbf75423f8a587fc180573
6150,716,572.2,592.5,agreement_716_a006150.wav,84437d80ba473443369f2b7f8011959e60263d1054df123d4588214a8cbec4ec
6145,716,430.8,454.3,agreement_716_a006145.wav,2090c449642036bc796ac0662a76e758e144cca09c9f17fdd1b7283f01868669
6167,717,189.5,210.9,agreement_717_a006167.wav,0e959792b19d6a95a0e2e8f236fb4731e68ee0e6271afa54e383bab0b5bdadc3
6210,718,1083.1,1101.5,agreement_718_a006210.wav,9c7345db1ad3c242b36f31b79abda8c914f6e2c85c1ff2fcf17cddb66df0d308
