status,order_group,line,paper_value,file_value,file_path,triage,triage_reason,triage_recomputed,method_constant,kind,section,item_id,reason,context,tex_line_text
MISMATCH,added_23sep,125,0.86,0.6421,<local data dir>/release/edaic_rerun/variants/sft_full_sft.json,UNTRIAGED (new since the 06:38 run),,,no,point,Experimental Results,L125_41,"context [model=Qwen2.5-Omni; data=edaic_full/edaic/edaic_mid300/edaic_mid30; stream=projector_ft; arm=all]; best current candidate Qwen2.5-Omni|edaic_full|projector_ft|all = 0.6421 (projector only fine tune, 5 fold out of fold AUC, 3 epochs, ) rounds to 0.64; same-tier values: 0.6083 (edaic projector fine-tune OOF AUC, current), 0.6083 (edaic projector only fine tune, 5 fold out of , current), 0.6083 (edaic projector only, 5 folds, 3 epochs, lr 0., current), 0.6421 (edaic_full E-DAIC full-window projector fine-tune O, current)",E-DAIC | Fine-tuned Audio :: E-DAIC & 275 (275) & 0.84 & 0.82 & 0.86,E-DAIC      &  275 (275) & 0.84 & 0.82 & 0.86 \\
UNMATCHED,added_23sep,140,30,,,,,,yes,integer,Audio LLM performance,L140_431,"method/design constant, not a result; no file value indexed","Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30 s, 0.63.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,0.66,,,,,,yes,point,Audio LLM performance,L140_493,"method/design constant, not a result; no file value indexed","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,30,,,,,,yes,integer,Audio LLM performance,L140_511,"method/design constant, not a result; no file value indexed","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
MISMATCH,added_23sep,140,0.72,0.633,<local data dir>/release/edaic_rerun/variants/q2a_full_zeroshot.json,UNTRIAGED (new since the 06:38 run),,,no,point,Audio LLM performance,L140_549,"context [model=Qwen2-Audio; data=edaic_full/edaic/edaic_mid300/edaic_mid30; stream=zero_shot; arm=all]; best current candidate Qwen2-Audio|edaic_full|zero_shot|all = 0.633 (zero shot, full stitched participant audio capped at 900 s () rounds to 0.63; same-tier values: 0.633 (edaic_full zero shot answer, current), 0.633 (edaic_full zero shot, full stitched participant aud, current), 0.6332 (edaic_mid300 zero shot answer, current), 0.6332 (edaic_mid300 zero shot, 300 s window from stitched pa, current)","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,30,,,,,,no,integer,Audio LLM performance,L140_566,"count 30 not found as n or n_spk in index rows for edaic_full,edaic,edaic_mid300,edaic_mid30","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,0.81,,,,,,yes,point,Audio LLM performance,L140_573,"method/design constant, not a result; no file value indexed","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,0.84,,,,,,yes,point,Audio LLM performance,L140_607,"method/design constant, not a result; no file value indexed","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
UNMATCHED,added_23sep,140,0.63,,,,,,yes,point,Audio LLM performance,L140_674,"method/design constant, not a result; no file value indexed","The E-DAIC answer rises with the audio it hears: 0.66 on the first 30 s, which is mostly session setup, 0.72 on a middle 30 s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window.","On PC-GITA and NeuroVoz the transcript sits near chance, since every speaker produces the same words, while on MDVR-KCL, where speakers read one of two passages, it is above chance. On E-DAIC the audio answer on the whole interview matches the answer from the whole transcript. Qwen3-Omni, which also hears the interviews whole, reaches 0.87, Audio Flamingo 3, which hears the first ten minutes, 0.86, and Qwen2-Audio, which hears 30\,s, 0.63. The E-DAIC answer rises with the audio it hears: 0.66 on the first 30\,s, which is mostly session setup, 0.72 on a middle 30\,s, 0.81 on a middle five minutes and 0.84 on the whole interview, while the encoder probe never exceeds 0.63 on any window."
MISMATCH,added_23sep,149,0.77 to 0.88,0.7768 to 0.9160,omni_kcl_enc_nested_oof.csv ; omni_neurovoz_enc_nested_oof.csv ; omni_pcgita_enc_nested_oof.csv,UNTRIAGED (new since the 06:38 run),,,no,range,Probing Results,L149_152,"no compatible named set matches both ends; closest SET 'Qwen2.5-Omni encoder probe SINGLE-SPLIT OOF (M7), PD' gives 0.7768 (kcl) to 0.9160 (neurovoz); members: pcgita 0.9089; neurovoz 0.9160; kcl 0.7768; others: Qwen2.5-Omni encoder_probe, PD gives 0.75 to 0.92 | Qwen2.5-Omni best probe (max over encoder/LM/answer-state/projector), PD gives 0.75 to 0.93","Size of the gap. The encoder probe, with its layer chosen inside the training folds, reaches 0.75 to 0.92 on the Parkinson's sets and 0.77 to 0.88 on the Alzheimer's sets (Fig. \reffig:gap).","\noindent\textbf{Size of the gap.} The encoder probe, with its layer chosen inside the training folds, reaches 0.75 to 0.92 on the Parkinson's sets and 0.77 to 0.88 on the Alzheimer's sets (Fig.~\ref{fig:gap}). The paired difference $\Delta$ excludes zero on every Parkinson's and Alzheimer's set except MDVR-KCL (37 speakers), from 0.11 [0.05, 0.18] on Pitt to 0.33 on PC-GITA.  On all 708 Pitt segments, middle third included, the encoder probe reaches 0.80 and the zero-shot answer 0.67. On Qwen3-Omni the encoder probe reaches 0.90 on PC-GITA and 0.81 on Pitt against zero-shot answers of 0.60 and 0.76, so its Alzheimer's gap is only 0.05.  \par\par\noindent\textbf{Acoustic, channel and age controls.} The eGeMAPS baseline reads 0.53 to 0.84. The encoder probe is above it on every set, by 0.01 on MDVR-KCL to 0.18 on ADReSSo, and on PC-GITA and NeuroVoz the baseline itself beats the zero-shot answer by 0.27 and 0.15.  Five recording features from the quietest frames (noise floor, SNR, spectral centroid, roll-off and tilt) separate the NeuroVoz groups at 0.80 and the PC-GITA groups at 0.67, so part of the Parkinson's probe may come from the recording channel. Normalising loudness and noise floor brings them to 0.56 on PC-GITA, where the encoder probe falls to 0.83 ($-$0.07 [$-$0.12, $-$0.02]) and the answer stays at 0.57, and only to 0.60 on NeuroVoz, where the probe falls to 0.89 ($-$0.03 [$-$0.061, $-$0.001]). On 38 age and sex matched NeuroVoz pairs (907 clips) the encoder probe reads 0.90 and the answer 0.63, although the recording features still separate that subset at 0.71. Age alone separates the Pitt groups at 0.71. On the age-matched clips age alone falls to 0.39, while the encoder probe reaches 0.80 and the zero-shot answer 0.65.  \par\par\noindent\textbf{Where the signal sits.} The information also survives past the audio encoder. On the Pitt dataset the probe on the language model's states at the audio-token positions reaches 0.80, and a probe on the final-layer answer state 0.77. The answer state holds more than the readout uses. Projected on the readout direction, the Yes output embedding minus the No output embedding, it separates the groups at 0.66, the level of the answer, while a probe on the same vector reads 0.77 and still reads 0.77 with that direction removed (the cosine between the two directions, 0.01, is at the level of two random directions). On Qwen2-Audio and Qwen3-Omni the readout direction gives 0.62 and 0.77 and the probe 0.82 and 0.83, and 0.81 and 0.83 with the direction removed.  \par\par\noindent\textbf{Depression reverses.} On E-DAIC the language model probe reaches 0.74 and the encoder probe 0.60, both below the answer of 0.84 ($-$0.09 [$-$0.16, $-$0.03] and $-$0.24 [$-$0.32, $-$0.15]), while a probe on the answer state matches the answer (0.84). The reversal says that the words carry this task, not that the audio states are empty."
