part,task/pod,id,what,value_computed,value_verified,lo,hi,n,n_spk,file,agree_4dp,paper_role,paper_sentence,printed_check,note,fragment,agree_4dp_v1,lo_verified,hi_verified,ci_check,twin_file,twin_where,twin_source,twin_note
20,POD3c,POD3c_pearson_r_distinct794,"Pearson r, Q3O transcript p_yes vs Q3O audio p_yes, distinct794",0.739853,0.739853,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_same_decision_share_distinct794,"same decision share (p_yes>=0.5), transcript vs audio, distinct794",0.822418,0.822418,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_text_yes_rate_distinct794,"transcript yes rate (p_yes>=0.5), distinct794",0.292191,0.292191,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_audio_yes_rate_distinct794,"audio yes rate (p_yes>=0.5), distinct794",0.369018,0.369018,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_pearson_r_conflict483,"Pearson r, Q3O transcript p_yes vs Q3O audio p_yes, conflict483",0.648754,0.648754,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_same_decision_share_conflict483,"same decision share (p_yes>=0.5), transcript vs audio, conflict483",0.778468,0.778468,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_text_yes_rate_conflict483,"transcript yes rate (p_yes>=0.5), conflict483",0.312629,0.312629,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_audio_yes_rate_conflict483,"audio yes rate (p_yes>=0.5), conflict483",0.389234,0.389234,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_pearson_r_agreement483,"Pearson r, Q3O transcript p_yes vs Q3O audio p_yes, agreement483",0.847534,0.847534,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_same_decision_share_agreement483,"same decision share (p_yes>=0.5), transcript vs audio, agreement483",0.884058,0.884058,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_text_yes_rate_agreement483,"transcript yes rate (p_yes>=0.5), agreement483",0.331263,0.331263,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_audio_yes_rate_agreement483,"audio yes rate (p_yes>=0.5), agreement483",0.418219,0.418219,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_pearson_r_agreement311,"Pearson r, Q3O transcript p_yes vs Q3O audio p_yes, agreement311",0.851614,0.851614,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_same_decision_share_agreement311,"same decision share (p_yes>=0.5), transcript vs audio, agreement311",0.890675,0.890675,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_text_yes_rate_agreement311,"transcript yes rate (p_yes>=0.5), agreement311",0.260450,0.260450,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_audio_yes_rate_agreement311,"audio yes rate (p_yes>=0.5), agreement311",0.337621,0.337621,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),SUPPORT,"23 Sep addition, wording to be matched to the final tex (topic: the transcript on the pairs)",,Qwen3-Omni transcript on the pairs (Part 20 extension; the 23 Sep list names the transcript on the pairs),<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_max_abs_p_yes_ts_minus_rule3,token set sensitivity (Yeah/Nope added): max_abs_p_yes_ts_minus_rule3,8.85161e-06,8.85161e-06,,,966,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_conflict483_auc_ts,token set sensitivity (Yeah/Nope added): conflict483_auc_ts,0.224829,0.224829,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_agreement483_auc_ts,token set sensitivity (Yeah/Nope added): agreement483_auc_ts,0.947096,0.947096,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_agreement311_auc_ts,token set sensitivity (Yeah/Nope added): agreement311_auc_ts,0.952202,0.952202,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_all966_auc_rule3,token set sensitivity (Yeah/Nope added): all966_auc_rule3,0.628391,0.628391,,,966,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_tokenset_all966_auc_ts,token set sensitivity (Yeah/Nope added): all966_auc_ts,0.628540,0.628540,,,966,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_median_mass_text_all966,"transcript Yes+No answer mass, median, all966",0.999894,0.999894,,,966,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_min_mass_text_all966,"transcript Yes+No answer mass, min, all966",0.996862,0.996862,,,966,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_median_mass_text_distinct794,"transcript Yes+No answer mass, median, distinct794",0.999893,0.999893,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_min_mass_text_distinct794,"transcript Yes+No answer mass, min, distinct794",0.996862,0.996862,,,794,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_median_mass_text_conflict483,"transcript Yes+No answer mass, median, conflict483",0.999835,0.999835,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_min_mass_text_conflict483,"transcript Yes+No answer mass, min, conflict483",0.996862,0.996862,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_median_mass_text_agreement483,"transcript Yes+No answer mass, median, agreement483",0.999936,0.999936,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_min_mass_text_agreement483,"transcript Yes+No answer mass, min, agreement483",0.998982,0.998982,,,483,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_median_mass_text_agreement311,"transcript Yes+No answer mass, median, agreement311",0.999941,0.999941,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD3c,POD3c_min_mass_text_agreement311,"transcript Yes+No answer mass, min, agreement311",0.998982,0.998982,,,311,138,<local data dir>/release/scores/part20/POD3c/p14_q3o_text.csv,yes (file flag: True),RELEASED ONLY,,,token set / answer mass check,<local data dir>/release/scores/part20/rows/POD3c.tsv,yes (file flag: True),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_overall,"q2a_noinv_recording zero-shot AUC, overall",0.6211,0.6211,0.5534,0.6831,468,228,<local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_conflict,"q2a_noinv_recording zero-shot AUC, conflict",0.4253,0.4253,0.3084,0.5494,146,100,<local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_agreement,"q2a_noinv_recording zero-shot AUC, agreement",0.7129,0.7129,0.6517,0.7702,322,175,<local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_q2a_orig_recording_overall,"paper q2a zero-shot on the original 468 windows, recording wording, overall (recomputed)",0.6173,0.6173,0.5541,0.6799,468,228,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv,yes (file flag: YES),SUPPORT,The same probes on Qwen2-Audio achieve 0.77 to 0.93 against answers of 0.54 to 0.68 on the Parkinson's and Alzheimer's sets.,,"Qwen2-Audio Pitt answer, inside the printed 0.54 to 0.68",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_q2a_orig_recording_conflict,"paper q2a zero-shot on the original 468 windows, recording wording, conflict (recomputed)",0.4132,0.4132,0.3005,0.5423,146,100,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv,yes (file flag: YES),PAPER VALUE,"Table 2 row ""Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70""","printed 0.41, verified rounds to 0.41: MATCH",,<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_q2a_orig_recording_agreement,"paper q2a zero-shot on the original 468 windows, recording wording, agreement (recomputed)",0.6985,0.6985,0.6372,0.7597,322,175,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv,yes (file flag: YES),PAPER VALUE,"Table 2 row ""Qwen2-Audio & 0.23 & 0.95 & 0.41 & 0.70""","printed 0.70, verified rounds to 0.70: MATCH",,<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_paperorig_minus_noinv_overall,"PAIRED original (paper file) minus interviewer-free, q2a, overall",-0.0037,-0.0037,-0.0438,0.0357,468,228,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_paperorig_minus_noinv_conflict,"PAIRED original (paper file) minus interviewer-free, q2a, conflict",-0.0121,-0.0121,-0.0924,0.0619,146,100,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_paperorig_minus_noinv_agreement,"PAIRED original (paper file) minus interviewer-free, q2a, agreement",-0.0144,-0.0144,-0.0619,0.0331,322,175,<local data dir>/paper1_local_runs/probe2/pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_podorig_minus_noinv_overall,"PAIRED original (this pod's rerun, same code) minus interviewer-free, q2a, overall",-0.0036,-0.0036,-0.0441,0.0359,468,228,<local data dir>/release/scores/part20/POD4/q2a_orig_recording_rerun.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_podorig_minus_noinv_conflict,"PAIRED original (this pod's rerun, same code) minus interviewer-free, q2a, conflict",-0.0121,-0.0121,-0.0921,0.0609,146,100,<local data dir>/release/scores/part20/POD4/q2a_orig_recording_rerun.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,q2a_noinv_recording_PAIRED_podorig_minus_noinv_agreement,"PAIRED original (this pod's rerun, same code) minus interviewer-free, q2a, agreement",-0.0142,-0.0142,-0.0620,0.0337,322,175,<local data dir>/release/scores/part20/POD4/q2a_orig_recording_rerun.csv MINUS <local data dir>/release/scores/part20/POD4/q2a_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_overall,"o25_noinv_recording zero-shot AUC, overall",0.7230,0.7230,0.6664,0.7753,468,228,<local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_conflict,"o25_noinv_recording zero-shot AUC, conflict",0.5408,0.5408,0.4245,0.6622,146,100,<local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_agreement,"o25_noinv_recording zero-shot AUC, agreement",0.8007,0.8007,0.7500,0.8501,322,175,<local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_o25_orig_recording_overall,"paper o25 zero-shot on the original 468 windows, recording wording, overall (recomputed)",0.6578,0.6578,0.6033,0.7125,468,228,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv,yes (file flag: YES),PAPER VALUE,"Table 1 row ""Pitt & 468 (228) & 0.66 & 0.66 & 0.77""","printed 0.66, verified rounds to 0.66: MATCH",,<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_o25_orig_recording_conflict,"paper o25 zero-shot on the original 468 windows, recording wording, conflict (recomputed)",0.5322,0.5322,0.4216,0.6447,146,100,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv,yes (file flag: YES),PAPER VALUE,"Table 2 row ""Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71""","printed 0.53, verified rounds to 0.53: MATCH",,<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,paper_o25_orig_recording_agreement,"paper o25 zero-shot on the original 468 windows, recording wording, agreement (recomputed)",0.7054,0.7054,0.6431,0.7658,322,175,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv,yes (file flag: YES),PAPER VALUE,"Table 2 row ""Qwen2.5-Omni & 0.22 & 0.95 & 0.53 & 0.71""","printed 0.71, verified rounds to 0.71: MATCH",,<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_PAIRED_paperorig_minus_noinv_overall,"PAIRED original (paper file) minus interviewer-free, o25, overall",-0.0652,-0.0652,-0.1081,-0.0228,468,228,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_PAIRED_paperorig_minus_noinv_conflict,"PAIRED original (paper file) minus interviewer-free, o25, conflict",-0.0086,-0.0086,-0.0890,0.0679,146,100,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_PAIRED_paperorig_minus_noinv_agreement,"PAIRED original (paper file) minus interviewer-free, o25, agreement",-0.0954,-0.0954,-0.1512,-0.0401,322,175,<local data dir>/release/omni_final/omni_pitt_zeroshot_scores.csv MINUS <local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
20,POD4,o25_noinv_recording_PAIRED_podorig_minus_noinv_overall,"PAIRED original (this pod's rerun, same code) minus interviewer-free, o25, overall",-0.0732,-0.0732,-0.1165,-0.0312,468,228,<local data dir>/release/scores/part20/POD4/o25_orig_recording_rerun.csv MINUS <local data dir>/release/scores/part20/POD4/o25_noinv_recording.csv,yes (file flag: YES),RELEASED ONLY,,,"interviewer-free window result from PART 20; PART 21 brief from the authors lists it as released, not in the paper (or same-pod rerun / wording / dtype check)",<local data dir>/release/scores/part20/rows/POD4.tsv,yes (file flag: YES),,,,,,"fragment value_verified column (PART 20 verifier), unchanged from v1",
