file,model,dataset,score_cols,mass_col,has_mass,header
<local data dir>/Desktop/release/overnight/perclip/transfer/adresso_to_pitt.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/adresso.csv,unattributed,adresso,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/transfer/pitt_to_adresso236.csv,unattributed,adresso236,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/runpod_results/adresso237_af3.csv,unattributed,adresso237,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/part16/M/M7_perclip/edaic.csv,unattributed,edaic,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/edaic_conflict_omni/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p,set"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/edaic.csv,unattributed,edaic,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/runpod_results/edaic_sft_oof.csv,unattributed,edaic,p_yes,,False,"path,speaker,label,p_yes"
<local data dir>/paper1_local_runs/runpod_results/edaic275_af3.csv,unattributed,edaic275,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/part16/M/M10_kcl_transcript.csv,unattributed,kcl,p_text;p_audio,,False,"clip,speaker,label,p_text,p_audio,p_enc"
scores/part16/M/M7_perclip/kcl.csv,unattributed,kcl,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/kcl.csv,unattributed,kcl,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/kcl_probe_recut/kcl_zeroshot_scores.csv,unattributed,kcl,p_yes,mass,True,"clip,speaker,label,p_yes,mass"
<local data dir>/paper1_local_runs/runpod_results/kcl37_recut_af3.csv,unattributed,kcl37,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
<local data dir>/Desktop/release/edaic_rerun/part15/F_channel_residual_oof_neurovoz.csv,unattributed,neurovoz,p_after,,False,"clip,speaker,label,p_before,p_after,p_features_only"
scores/part16/M/M7_perclip/neurovoz.csv,unattributed,neurovoz,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/neurovoz.csv,unattributed,neurovoz,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/runpod_results/neurovoz1270_af3.csv,unattributed,neurovoz1270,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
<local data dir>/Desktop/release/edaic_rerun/part15/F_channel_residual_oof_pcgita.csv,unattributed,pcgita,p_after,,False,"clip,speaker,label,p_before,p_after,p_features_only"
scores/part16/M/M7_perclip/pcgita.csv,unattributed,pcgita,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/pcgita.csv,unattributed,pcgita,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight2/part6/transfer_neurovoz_to_pcgita.csv,unattributed,pcgita,p_yes,,False,"clip,speaker,label,p_yes,prompt"
<local data dir>/Desktop/release/overnight2/part6/transfer_pcgita_to_neurovoz.csv,unattributed,pcgita,p_yes,,False,"clip,speaker,label,p_yes,prompt"
<local data dir>/paper1_local_runs/runpod_results/pcgita1100_af3.csv,unattributed,pcgita1100,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/part16/M/M7_perclip/pitt.csv,unattributed,pitt,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes,diff_rank_pct"
scores/part16/M/M7_perclip/pitt_rep5mean.csv,unattributed,pitt,p_yes;p_probe,,False,"clip,speaker,label,p_probe,p_yes"
<local data dir>/Desktop/release/overnight/perclip/ablation_both/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/ablation_lora/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_ans/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_enc/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_llm/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_omni_proj/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_ans/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_enc/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/probe_qwen2audio_llm/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p2/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/prompt_p3/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_omni/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/sft_qwen2audio/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_omni/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/Desktop/release/overnight/perclip/zeroshot_qwen2audio/pitt.csv,unattributed,pitt,p,,False,"clip,speaker,label,p"
<local data dir>/paper1_local_runs/runpod_results/pitt468_af3.csv,unattributed,pitt468,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
manifests/mf_pitt_all.csv,unattributed,pitt_all,p_text,,False,"path,label,speaker,tertile,orig_set,p_text,dur"
scores/pitt_all/sft_pitt_all_oof.csv,unattributed,pitt_all,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
manifests/pitt_all_segments.csv,unattributed,pitt_all,p_text,,False,"spk,grp,label,session,start_ms,end_ms,dur,dx,mmse,age,sex,text,nw,ttr,retrace,fillers,unintel,errors,pauses,rate,p_text,tertile,orig_set"
scores/edaic_conflict_v2/p14_af2.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass"
scores/edaic_conflict_v2/p14_af3.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,clip_path,label,p_yes,answer_mass,prompt"
scores/edaic_conflict_v2/p14_kimi_zeroshot_scores.csv,unattributed,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_conflict_v2/p14_o25_zeroshot_scores.csv,unattributed,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_conflict_v2/p14_q2a_zeroshot_scores.csv,unattributed,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
scores/edaic_conflict_v2/p14_q3o_zeroshot_scores.csv,unattributed,unknown,p_yes,mass,True,"clip,speaker,label,p_yes,mass,prompt"
<local data dir>/Desktop/release/edaic_rerun/part15/partB/p14_o25_text.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
<local data dir>/Desktop/release/edaic_rerun/part15/partB/p14_q2a_text.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
scores/part16/M/M8_perclip.csv,unattributed,unknown,p_yes,,False,"model,tag,set,clip,speaker,arm,label,p_yes,source_file"
scores/part16/pod_sync/p14_o25_text.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
scores/part16/pod_sync/p14_q2a_text.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
scores/pitt_all/sft_full_oof.csv,unattributed,unknown,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
scores/edaic_windows/sft_full_oof.csv,unattributed,unknown,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
scores/edaic_windows/sft_mid300_oof.csv,unattributed,unknown,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
scores/edaic_windows/sft_mid30_oof.csv,unattributed,unknown,p_yes,,False,"path,speaker,label,p_yes,set,prompt"
<local data dir>/Desktop/release/podD2_final/out/TEST_text.csv,unattributed,unknown,p_yes,answer_mass,True,"speaker_id,id,label,p_yes,answer_mass,prompt"
