id,pid,label_y,roberta_label,roberta_score,roberta_p_neg,roberta_p_neu,distilbert_label,distilbert_score,distilbert_p_neg,arm_roberta,arm_distilbert,arm_roberta_selected,arm_distilbert_selected
5421,664,0,neutral,0.3703229,0.021461086,0.6082159,positive,0.9994502663612366,0.0005497336387634277,none,agreement,none,none
5422,664,0,positive,0.9648559,0.0062806946,0.028863339,positive,0.9957049489021301,0.004295051097869873,agreement,agreement,none,none
5423,664,0,positive,0.9182717,0.012076929,0.069651335,positive,0.9998652935028076,0.0001347064971923828,agreement,agreement,none,none
5425,666,0,neutral,0.41872707,0.010863785,0.5704091,positive,0.9983332753181458,0.001666724681854248,none,agreement,none,none
5426,666,0,positive,0.79165715,0.043198742,0.1651441,positive,0.7977602481842041,0.2022397518157959,agreement,agreement,none,none
5427,666,0,neutral,0.3059277,0.09523148,0.59884083,positive,0.954538881778717,0.04546111822128296,none,agreement,none,none
5428,666,0,neutral,0.20305574,0.056161005,0.7407833,negative,0.005963258445262909,0.9940367415547371,none,none,none,none
5430,666,0,neutral,0.32702333,0.013515257,0.65946144,positive,0.930568277835846,0.06943172216415405,none,agreement,none,none
5431,666,0,neutral,0.6667769,0.013882755,0.31934035,neutral,0.6698157787322998,0.3301842212677002,none,none,none,none
5432,666,0,neutral,0.6794314,0.024596898,0.29597175,negative,0.13870684802532196,0.861293151974678,none,none,none,none
5433,666,0,neutral,0.05100823,0.15748797,0.7915038,neutral,0.6715371012687683,0.3284628987312317,none,none,none,none
5434,666,0,positive,0.90074253,0.004801509,0.09445601,positive,0.9993626475334167,0.000637352466583252,agreement,agreement,none,none
5435,666,0,neutral,0.21137415,0.062710285,0.7259156,positive,0.9136382341384888,0.08636176586151123,none,agreement,none,none
5436,666,0,neutral,0.030749641,0.5964937,0.37275666,positive,0.9957429766654968,0.004257023334503174,none,agreement,none,none
5437,666,0,neutral,0.4036997,0.16046846,0.43583187,positive,0.8999331593513489,0.10006684064865112,none,agreement,none,none
5438,666,0,negative,0.015017092,0.78404653,0.20093638,negative,0.12231609970331192,0.8776839002966881,none,none,none,none
5439,666,0,neutral,0.060815547,0.09533082,0.84385365,negative,0.02438269928097725,0.9756173007190228,none,none,none,none
5440,666,0,neutral,0.4494399,0.013644961,0.5369152,negative,0.01232115551829338,0.9876788444817066,none,none,none,none
5441,666,0,negative,0.0100414585,0.7941126,0.19584592,negative,0.029017234221100807,0.9709827657788992,none,none,none,none
5442,666,0,positive,0.77973634,0.011880083,0.20838359,positive,0.9889683127403259,0.011031687259674072,agreement,agreement,none,none
5443,666,0,negative,0.023066329,0.7838183,0.19311538,negative,0.008937093429267406,0.9910629065707326,none,none,none,none
5444,666,0,negative,0.0087783,0.8420886,0.14913307,negative,0.0021944560576230288,0.997805543942377,none,none,none,none
5445,666,0,positive,0.87210274,0.013333986,0.11456329,positive,0.9939194917678833,0.006080508232116699,agreement,agreement,none,none
5446,666,0,positive,0.7469219,0.050377686,0.20270042,neutral,0.5317986011505127,0.4682013988494873,agreement,none,none,none
5447,666,0,neutral,0.5869316,0.020233724,0.3928347,negative,0.09117240458726883,0.9088275954127312,none,none,none,none
5448,666,0,positive,0.943204,0.008631956,0.048164096,positive,0.998618483543396,0.001381516456604004,agreement,agreement,none,none
5449,666,0,neutral,0.5242126,0.064215526,0.41157186,negative,0.021832333877682686,0.9781676661223173,none,none,none,none
5450,666,0,negative,0.011819732,0.84859717,0.13958316,negative,0.0021115606650710106,0.997888439334929,none,none,none,none
5451,666,0,neutral,0.41407603,0.10933344,0.47659045,negative,0.0029579871334135532,0.9970420128665864,none,none,none,none
5452,666,0,neutral,0.36386546,0.051109172,0.58502537,negative,0.006791481748223305,0.9932085182517767,none,none,none,none
5453,666,0,neutral,0.056040835,0.5021498,0.44180927,negative,0.006704879458993673,0.9932951205410063,none,none,none,none
5454,666,0,neutral,0.69790286,0.020074792,0.2820224,positive,0.9041054844856262,0.09589451551437378,none,agreement,none,none
5455,666,0,neutral,0.2682637,0.01951376,0.71222264,negative,0.006218280643224716,0.9937817193567753,none,none,none,none
5457,666,0,positive,0.952409,0.0036937376,0.0438973,positive,0.9979222416877747,0.002077758312225342,agreement,agreement,none,none
5458,666,0,positive,0.83704776,0.006526635,0.15642563,positive,0.9995915293693542,0.00040847063064575195,agreement,agreement,none,none
5459,666,0,neutral,0.10490583,0.26089147,0.63420266,negative,0.009537504985928535,0.9904624950140715,none,none,none,none
5462,667,0,neutral,0.52922416,0.053854212,0.41692165,positive,0.9993384480476379,0.0006615519523620605,none,agreement,none,none
5463,667,0,neutral,0.3650944,0.37853152,0.25637412,positive,0.960487425327301,0.039512574672698975,none,agreement,none,none
5464,667,0,negative,0.03170339,0.76908356,0.19921307,negative,0.008860410191118717,0.9911395898088813,conflict,conflict,conflict,conflict
5465,667,0,neutral,0.3496137,0.28092495,0.3694613,positive,0.9983640313148499,0.0016359686851501465,none,agreement,none,agreement
5466,667,0,positive,0.91378623,0.0071971323,0.07901659,positive,0.9196087718009949,0.08039122819900513,agreement,agreement,agreement,agreement
5467,667,0,neutral,0.108926065,0.66972464,0.22134928,negative,0.0003663376555778086,0.9996336623444222,none,conflict,none,conflict
5468,667,0,negative,0.02012616,0.72986,0.25001383,negative,0.0008375036995857954,0.9991624963004142,conflict,conflict,conflict,conflict
5469,667,0,negative,0.008738044,0.88412863,0.10713332,negative,0.0077537358738482,0.9922462641261518,conflict,conflict,conflict,conflict
5470,667,0,neutral,0.34420756,0.101640016,0.5541524,neutral,0.31140610575675964,0.6885938942432404,none,none,none,none
5471,667,0,positive,0.7192704,0.022895869,0.25783372,positive,0.9994456171989441,0.0005543828010559082,agreement,agreement,none,none
5472,667,0,negative,0.07709844,0.7159372,0.20696442,positive,0.9578077793121338,0.04219222068786621,conflict,agreement,conflict,none
5473,667,0,positive,0.9068763,0.009061341,0.08406231,positive,0.9876794219017029,0.01232057809829712,agreement,agreement,agreement,agreement
5476,669,0,neutral,0.1729063,0.24765682,0.5794369,negative,0.25633710622787476,0.7436628937721252,none,none,none,none
5477,669,0,positive,0.90549004,0.019402288,0.075107686,positive,0.9998544454574585,0.0001455545425415039,agreement,agreement,none,none
5478,669,0,positive,0.7945662,0.044350468,0.16108331,positive,0.9997759461402893,0.00022405385971069336,agreement,agreement,none,none
5479,669,0,positive,0.72941434,0.02015013,0.25043544,positive,0.9924691319465637,0.007530868053436279,agreement,agreement,none,none
5480,669,0,positive,0.8319392,0.0067478777,0.16131286,positive,0.8733572959899902,0.12664270401000977,agreement,agreement,none,none
5481,669,0,positive,0.82337123,0.0067072036,0.16992162,positive,0.9992896318435669,0.0007103681564331055,agreement,agreement,none,none
5482,669,0,positive,0.982261,0.00281846,0.014920579,positive,0.9998555183410645,0.00014448165893554688,agreement,agreement,none,none
5483,669,0,neutral,0.10182775,0.1124919,0.7856803,negative,0.265147864818573,0.734852135181427,none,none,none,none
5485,669,0,positive,0.8689041,0.016000954,0.11509492,neutral,0.37347015738487244,0.6265298426151276,agreement,none,none,none
5486,669,0,negative,0.010282359,0.75345385,0.23626375,negative,0.0010248769540339708,0.998975123045966,none,none,none,none
5487,669,0,neutral,0.055567235,0.6678413,0.27659142,positive,0.9981802701950073,0.0018197298049926758,none,agreement,none,none
5488,669,0,positive,0.920652,0.00331684,0.07603115,positive,0.9989563226699829,0.0010436773300170898,agreement,agreement,none,none
5489,669,0,neutral,0.38020635,0.24378747,0.3760062,positive,0.9877700805664062,0.01222991943359375,none,agreement,none,none
5490,669,0,neutral,0.18174928,0.31427515,0.5039756,positive,0.9907251000404358,0.009274899959564209,none,agreement,none,none
5491,669,0,neutral,0.06865579,0.49443343,0.43691075,positive,0.9549993276596069,0.045000672340393066,none,agreement,none,none
5492,669,0,negative,0.0058790497,0.9166974,0.07742349,negative,0.011180245317518711,0.9888197546824813,none,none,none,none
5493,669,0,negative,0.014802994,0.88362974,0.1015673,negative,0.006300348322838545,0.9936996516771615,none,none,none,none
5494,669,0,neutral,0.6065273,0.03327481,0.36019778,negative,0.007908866740763187,0.9920911332592368,none,none,none,none
5495,669,0,neutral,0.49499002,0.030637711,0.4743722,neutral,0.4407948851585388,0.5592051148414612,none,none,none,none
5496,669,0,positive,0.70792395,0.02098113,0.27109492,positive,0.999097466468811,0.0009025335311889648,agreement,agreement,none,none
5497,669,0,neutral,0.35848376,0.120453574,0.5210627,negative,0.012432890944182873,0.9875671090558171,none,none,none,none
5498,669,0,positive,0.93542105,0.010579349,0.053999603,positive,0.9993390440940857,0.0006609559059143066,agreement,agreement,none,none
5499,669,0,neutral,0.3050345,0.24182923,0.45313632,negative,0.004317507613450289,0.9956824923865497,none,none,none,none
5500,669,0,neutral,0.4992151,0.14198513,0.3587998,positive,0.8451063632965088,0.1548936367034912,none,agreement,none,none
5501,669,0,negative,0.0073813885,0.92288655,0.069732085,negative,0.0007169705349951982,0.9992830294650048,none,none,none,none
5502,669,0,positive,0.9652568,0.009692606,0.025050553,positive,0.9994075298309326,0.0005924701690673828,agreement,agreement,none,none
5503,669,0,negative,0.005560583,0.9298705,0.06456895,negative,0.0002588300558272749,0.9997411699441727,none,none,none,none
5504,669,0,negative,0.00955874,0.9009534,0.08948776,negative,0.0006432023365050554,0.999356797663495,none,none,none,none
5505,669,0,neutral,0.028565062,0.57476324,0.39667168,negative,0.005064642988145351,0.9949353570118546,none,none,none,none
5506,669,0,neutral,0.0441538,0.48793256,0.46791363,negative,0.03191697970032692,0.9680830202996731,none,none,none,none
5507,669,0,neutral,0.029304868,0.6620829,0.3086123,negative,0.002967182779684663,0.9970328172203153,none,none,none,none
5508,669,0,positive,0.7704178,0.015911924,0.21367028,positive,0.9994107484817505,0.0005892515182495117,agreement,agreement,none,none
5510,669,0,neutral,0.39836478,0.23665826,0.36497694,positive,0.9993993043899536,0.0006006956100463867,none,agreement,none,none
5511,669,0,neutral,0.53059596,0.023984881,0.44541916,positive,0.9954556226730347,0.004544377326965332,none,agreement,none,none
5512,669,0,negative,0.006086912,0.88515633,0.10875671,negative,0.0004891161806881428,0.9995108838193119,none,none,none,none
5513,669,0,neutral,0.04574678,0.58898413,0.36526912,negative,0.0037078149616718292,0.9962921850383282,none,none,none,none
5514,669,0,neutral,0.027960768,0.6651159,0.3069234,negative,0.0012560938484966755,0.9987439061515033,none,none,none,none
5515,669,0,neutral,0.04466875,0.6775253,0.27780592,negative,0.011625150218605995,0.988374849781394,none,none,none,none
5516,669,0,neutral,0.12262978,0.485466,0.39190426,positive,0.9960224628448486,0.003977537155151367,none,agreement,none,none
5517,669,0,positive,0.9841649,0.0047571724,0.011077918,positive,0.9998273253440857,0.00017267465591430664,agreement,agreement,none,none
5518,669,0,positive,0.9559405,0.0068813106,0.037178203,positive,0.9991430044174194,0.0008569955825805664,agreement,agreement,none,none
5519,669,0,positive,0.976448,0.0031213467,0.020430643,positive,0.9998301267623901,0.00016987323760986328,agreement,agreement,none,none
5520,669,0,positive,0.98120236,0.004013052,0.01478459,positive,0.9998695850372314,0.0001304149627685547,agreement,agreement,none,none
5525,670,0,neutral,0.1918678,0.19127676,0.6168554,negative,0.02125297114253044,0.9787470288574696,none,conflict,none,conflict
5526,670,0,negative,0.019738369,0.7391963,0.24106532,negative,0.0062409075908362865,0.9937590924091637,conflict,conflict,conflict,conflict
5527,670,0,negative,0.047699038,0.7451163,0.20718475,negative,0.008710325695574284,0.9912896743044257,conflict,conflict,conflict,conflict
5528,670,0,neutral,0.09775212,0.330641,0.5716068,positive,0.7835751175880432,0.2164248824119568,none,agreement,none,agreement
5529,670,0,positive,0.7167883,0.021138841,0.26207283,positive,0.9700878858566284,0.029912114143371582,agreement,agreement,agreement,agreement
5531,670,0,positive,0.94857264,0.0064694067,0.04495793,positive,0.9982331991195679,0.001766800880432129,agreement,agreement,none,none
5533,673,1,neutral,0.1335474,0.18881164,0.6776409,negative,0.17034976184368134,0.8296502381563187,none,agreement,none,none
5535,673,1,neutral,0.23216262,0.007875424,0.759962,positive,0.9847410321235657,0.015258967876434326,none,none,none,none
5536,673,1,positive,0.95524615,0.009133452,0.03562036,positive,0.9983283877372742,0.00167161226272583,none,none,none,none
5537,673,1,neutral,0.0877552,0.59788275,0.31436208,negative,0.048650022596120834,0.9513499774038792,none,agreement,none,none
5539,673,1,neutral,0.47530994,0.08821958,0.43647057,negative,0.047015897929668427,0.9529841020703316,none,agreement,none,none
5540,673,1,positive,0.97622347,0.003547847,0.020228755,positive,0.9995495676994324,0.00045043230056762695,none,none,none,none
5541,676,0,positive,0.95311457,0.0070859455,0.03979954,positive,0.999760091304779,0.00023990869522094727,agreement,agreement,none,none
5543,676,0,positive,0.9347532,0.003965206,0.061281554,positive,0.9998433589935303,0.00015664100646972656,agreement,agreement,none,none
5544,676,0,neutral,0.3210152,0.36187178,0.317113,positive,0.9576225876808167,0.04237741231918335,none,agreement,none,none
5549,677,1,neutral,0.6193717,0.026466476,0.35416183,positive,0.9995317459106445,0.00046825408935546875,none,none,none,none
5550,677,1,neutral,0.07368911,0.4247388,0.50157213,negative,0.0026061346288770437,0.997393865371123,none,agreement,none,none
5551,677,1,neutral,0.31812477,0.054768264,0.6271069,negative,0.0076843746937811375,0.9923156253062189,none,agreement,none,none
5552,677,1,neutral,0.17603344,0.26429486,0.55967176,positive,0.9953036308288574,0.004696369171142578,none,none,none,none
5553,677,1,neutral,0.26739675,0.14080703,0.5917962,positive,0.9991027116775513,0.0008972883224487305,none,none,none,none
5555,677,1,negative,0.006959876,0.86940736,0.12363284,negative,0.002101606223732233,0.9978983937762678,agreement,agreement,none,none
5556,677,1,negative,0.012774218,0.7721095,0.21511623,negative,0.0005989527562633157,0.9994010472437367,agreement,agreement,none,none
5558,677,1,neutral,0.027953953,0.6166667,0.3553793,negative,0.004313672427088022,0.995686327572912,none,agreement,none,none
5560,677,1,negative,0.015112601,0.83264303,0.15224433,negative,0.029809297993779182,0.9701907020062208,agreement,agreement,none,none
5561,677,1,neutral,0.03278589,0.48240083,0.4848133,negative,0.05999092012643814,0.9400090798735619,none,agreement,none,none
5562,677,1,negative,0.008388784,0.88732046,0.10429081,negative,0.0037848299834877253,0.9962151700165123,agreement,agreement,none,none
5563,677,1,neutral,0.16143519,0.46457106,0.3739938,negative,0.13648754358291626,0.8635124564170837,none,agreement,none,none
5564,677,1,neutral,0.2935879,0.39010417,0.31630793,negative,0.001785558881238103,0.9982144411187619,none,agreement,none,none
5565,677,1,neutral,0.31216788,0.28515053,0.4026816,positive,0.9281550645828247,0.07184493541717529,none,none,none,none
5566,677,1,neutral,0.031832617,0.45713672,0.5110306,negative,0.0030210886616259813,0.996978911338374,none,agreement,none,none
5567,677,1,neutral,0.022019489,0.50655717,0.4714234,negative,0.004848630167543888,0.9951513698324561,none,agreement,none,none
5568,677,1,negative,0.017029507,0.8366504,0.14632012,negative,0.0018860157579183578,0.9981139842420816,agreement,agreement,none,none
5569,677,1,positive,0.87458235,0.027097909,0.09831979,positive,0.9990062117576599,0.0009937882423400879,none,none,none,none
5570,677,1,neutral,0.30774006,0.106188424,0.5860715,positive,0.9994171857833862,0.0005828142166137695,none,none,none,none
5571,677,1,positive,0.9737128,0.0027947612,0.023492446,positive,0.9993062019348145,0.0006937980651855469,none,none,none,none
5572,677,1,positive,0.872569,0.024173565,0.10325743,positive,0.9996585845947266,0.0003414154052734375,none,none,none,none
5573,679,0,neutral,0.623481,0.020421937,0.35609707,positive,0.9961246848106384,0.0038753151893615723,none,agreement,none,none
5574,679,0,neutral,0.020695897,0.69310266,0.28620148,negative,0.10252419114112854,0.8974758088588715,none,none,none,none
5575,679,0,neutral,0.065614544,0.6094562,0.3249293,negative,0.0014132459182292223,0.9985867540817708,none,none,none,none
5576,679,0,positive,0.7905244,0.011951911,0.1975237,positive,0.9975525736808777,0.0024474263191223145,agreement,agreement,none,none
5578,679,0,negative,0.014770962,0.7432501,0.24197896,negative,0.11216359585523605,0.887836404144764,none,none,none,none
5579,679,0,neutral,0.51091343,0.050700527,0.43838605,positive,0.9858115911483765,0.014188408851623535,none,agreement,none,none
5580,679,0,negative,0.015657356,0.7289441,0.25539854,negative,0.005161162931472063,0.9948388370685279,none,none,none,none
5581,679,0,neutral,0.25999534,0.1762094,0.56379527,negative,0.0267478134483099,0.9732521865516901,none,none,none,none
5582,679,0,positive,0.72329694,0.0214605,0.25524256,negative,0.15842296183109283,0.8415770381689072,agreement,none,none,none
5583,679,0,negative,0.014158641,0.7827852,0.20305619,negative,0.003155498532578349,0.9968445014674217,none,none,none,none
5584,679,0,neutral,0.054058295,0.5282152,0.41772655,negative,0.0016219784738495946,0.9983780215261504,none,none,none,none
5585,679,0,positive,0.7810325,0.055298816,0.16366863,positive,0.9979210495948792,0.0020789504051208496,agreement,agreement,none,none
5586,679,0,neutral,0.51858914,0.06655251,0.41485828,positive,0.9929580688476562,0.00704193115234375,none,agreement,none,none
5587,679,0,neutral,0.3271844,0.0638053,0.6090102,positive,0.9936085939407349,0.006391406059265137,none,agreement,none,none
5588,679,0,neutral,0.4920418,0.023197081,0.48476106,positive,0.8068773746490479,0.19312262535095215,none,agreement,none,none
5589,679,0,neutral,0.5844394,0.09266469,0.32289597,positive,0.994818389415741,0.005181610584259033,none,agreement,none,none
5590,679,0,negative,0.024843305,0.82800484,0.14715187,negative,0.0124264657497406,0.9875735342502594,none,none,none,none
5591,679,0,positive,0.79623973,0.05182954,0.15193066,negative,0.021544266492128372,0.9784557335078716,agreement,none,none,none
5592,679,0,neutral,0.11238226,0.47789034,0.40972742,positive,0.9862532019615173,0.013746798038482666,none,agreement,none,none
5593,679,0,positive,0.92930824,0.007328857,0.06336295,positive,0.9997237324714661,0.00027626752853393555,agreement,agreement,none,none
5597,680,1,neutral,0.15320745,0.05231052,0.79448205,positive,0.9984283447265625,0.0015716552734375,none,conflict,none,conflict
5599,680,1,neutral,0.068990916,0.5210793,0.4099298,negative,0.01981089822947979,0.9801891017705202,none,agreement,none,none
5600,680,1,positive,0.770249,0.008121558,0.22162943,positive,0.9997331500053406,0.00026684999465942383,conflict,conflict,conflict,conflict
5601,680,1,neutral,0.09786748,0.10500615,0.7971265,positive,0.9942426085472107,0.005757391452789307,none,conflict,none,conflict
5602,680,1,negative,0.021882275,0.73716176,0.24095595,negative,0.005438088905066252,0.9945619110949337,agreement,agreement,agreement,agreement
5603,680,1,neutral,0.017775754,0.540307,0.44191724,negative,0.07637965679168701,0.923620343208313,none,agreement,none,agreement
5604,680,1,neutral,0.091463506,0.2592278,0.6493086,negative,0.022695742547512054,0.977304257452488,none,agreement,none,none
5605,680,1,neutral,0.08754868,0.116105735,0.7963456,neutral,0.3407435417175293,0.6592564582824707,none,none,none,none
5606,680,1,neutral,0.044190653,0.4504207,0.50538856,negative,0.09470478445291519,0.9052952155470848,none,agreement,none,none
5607,680,1,neutral,0.1826734,0.40330797,0.4140187,negative,0.033739786595106125,0.9662602134048939,none,agreement,none,agreement
5608,680,1,neutral,0.16600801,0.4043007,0.42969128,negative,0.013061512261629105,0.9869384877383709,none,agreement,none,none
5609,680,1,negative,0.011698892,0.7427711,0.24553008,negative,0.0038783405907452106,0.9961216594092548,agreement,agreement,none,agreement
5610,680,1,negative,0.017966757,0.7125932,0.26944,positive,0.730272114276886,0.269727885723114,agreement,conflict,none,conflict
5611,680,1,neutral,0.40237105,0.023091223,0.57453775,positive,0.954651415348053,0.04534858465194702,none,conflict,none,conflict
5612,680,1,neutral,0.63392586,0.08349367,0.2825805,negative,0.013575398363173008,0.986424601636827,none,agreement,none,none
5613,680,1,neutral,0.0941285,0.3098943,0.5959772,negative,0.0011840482475236058,0.9988159517524764,none,agreement,none,none
5614,680,1,neutral,0.49789205,0.014242892,0.48786503,positive,0.9816803932189941,0.01831960678100586,none,conflict,none,conflict
5615,680,1,neutral,0.56845564,0.05932199,0.37222236,positive,0.9868446588516235,0.013155341148376465,none,conflict,none,conflict
5616,680,1,positive,0.9194316,0.010369567,0.0701988,positive,0.9998754262924194,0.0001245737075805664,conflict,conflict,conflict,conflict
5617,680,1,negative,0.008570949,0.8732864,0.118142545,negative,0.004341652616858482,0.9956583473831415,agreement,agreement,none,none
5618,680,1,neutral,0.32942194,0.024679849,0.6458982,negative,0.032445043325424194,0.9675549566745758,none,agreement,none,none
5619,680,1,negative,0.014326313,0.8491808,0.13649291,negative,0.005639499053359032,0.994360500946641,agreement,agreement,none,none
5620,680,1,neutral,0.655386,0.026369017,0.31824502,positive,0.9991998076438904,0.0008001923561096191,none,conflict,none,conflict
5621,680,1,negative,0.0066212183,0.9108276,0.08255112,negative,0.0008690617396496236,0.9991309382603504,agreement,agreement,none,none
5622,680,1,negative,0.021869069,0.77153385,0.20659715,negative,0.0015583090716972947,0.9984416909283027,agreement,agreement,agreement,agreement
5624,680,1,positive,0.7964937,0.017737424,0.18576886,positive,0.9998329877853394,0.00016701221466064453,conflict,conflict,conflict,conflict
5625,680,1,neutral,0.039854802,0.41297197,0.54717326,negative,0.06312814354896545,0.9368718564510345,none,agreement,none,none
5626,680,1,neutral,0.089206874,0.6765722,0.23422088,positive,0.9850026965141296,0.014997303485870361,none,conflict,none,conflict
5627,680,1,positive,0.9581175,0.004056963,0.0378255,positive,0.9997827410697937,0.00021725893020629883,conflict,conflict,conflict,conflict
5628,680,1,neutral,0.69629097,0.11147696,0.19223209,negative,0.004032374359667301,0.9959676256403327,none,agreement,none,agreement
5629,680,1,neutral,0.6949144,0.07692625,0.22815937,positive,0.9989500641822815,0.0010499358177185059,none,conflict,none,conflict
5630,680,1,neutral,0.043455932,0.31034532,0.6461987,negative,0.003546083578839898,0.9964539164211601,none,agreement,none,none
5631,680,1,negative,0.015065623,0.793674,0.19126037,negative,0.0005260239122435451,0.9994739760877565,agreement,agreement,agreement,agreement
5634,682,0,neutral,0.5866503,0.017554827,0.3957948,positive,0.9996891021728516,0.0003108978271484375,none,agreement,none,none
5639,682,0,neutral,0.1679903,0.3527819,0.47922778,positive,0.9397310614585876,0.060268938541412354,none,agreement,none,none
5641,682,0,neutral,0.14381373,0.48816893,0.3680173,negative,0.07691521942615509,0.9230847805738449,none,none,none,none
5642,682,0,neutral,0.15123346,0.35028285,0.4984837,negative,0.00362763530574739,0.9963723646942526,none,none,none,none
5643,682,0,neutral,0.016707752,0.6539491,0.32934317,negative,0.0028902816120535135,0.9971097183879465,none,none,none,none
5647,683,0,neutral,0.31671634,0.048355076,0.6349285,positive,0.9885368347167969,0.011463165283203125,none,agreement,none,none
5648,683,0,neutral,0.060544264,0.012423905,0.9270318,positive,0.7472648620605469,0.2527351379394531,none,agreement,none,none
5650,683,0,neutral,0.6809418,0.08942591,0.2296323,positive,0.9922938346862793,0.007706165313720703,none,agreement,none,none
5651,683,0,neutral,0.11060799,0.051190834,0.8382012,negative,0.1481829434633255,0.8518170565366745,none,none,none,none
5652,683,0,neutral,0.63383037,0.011009589,0.3551601,positive,0.9988687634468079,0.0011312365531921387,none,agreement,none,none
5653,683,0,neutral,0.40979457,0.0073000332,0.5829054,positive,0.9630267024040222,0.03697329759597778,none,agreement,none,none
5655,683,0,neutral,0.37903762,0.022667617,0.59829473,negative,0.007945642806589603,0.9920543571934104,none,none,none,none
5656,683,0,negative,0.013190735,0.8542883,0.13252094,neutral,0.6360321640968323,0.3639678359031677,none,none,none,none
5657,683,0,negative,0.015269087,0.82741654,0.15731436,negative,0.020358165726065636,0.9796418342739344,none,none,none,none
5658,683,0,neutral,0.07451503,0.5902877,0.33519724,positive,0.9636226892471313,0.03637731075286865,none,agreement,none,none
5659,683,0,neutral,0.024899185,0.5865903,0.38851058,negative,0.0015734672779217362,0.9984265327220783,none,none,none,none
5660,683,0,neutral,0.073925674,0.10077116,0.82530314,negative,0.034767184406518936,0.9652328155934811,none,none,none,none
5661,683,0,positive,0.81123894,0.01953871,0.16922235,positive,0.9967314004898071,0.003268599510192871,agreement,agreement,none,none
5662,683,0,neutral,0.03199695,0.6801038,0.2878993,positive,0.9767528176307678,0.023247182369232178,none,agreement,none,none
5663,683,0,negative,0.009926953,0.8741291,0.11594397,negative,0.0004713882226496935,0.9995286117773503,none,none,none,none
5664,683,0,negative,0.02201468,0.7178834,0.26010188,negative,0.00219541578553617,0.9978045842144638,none,none,none,none
5665,683,0,neutral,0.026469234,0.50975484,0.4637759,negative,0.0009296621428802609,0.9990703378571197,none,none,none,none
5666,683,0,negative,0.011331748,0.8205182,0.16814998,negative,0.014878478832542896,0.9851215211674571,none,none,none,none
5667,683,0,neutral,0.17875935,0.30489063,0.51635003,negative,0.01065132487565279,0.9893486751243472,none,none,none,none
5668,683,0,neutral,0.05087708,0.51682514,0.43229783,negative,0.04203592613339424,0.9579640738666058,none,none,none,none
5669,683,0,negative,0.008508232,0.9170249,0.07446691,negative,0.0002974816015921533,0.9997025183984078,none,none,none,none
5670,683,0,negative,0.008887733,0.85591185,0.13520044,negative,0.0009388604667037725,0.9990611395332962,none,none,none,none
5671,683,0,neutral,0.38771337,0.1358027,0.47648385,negative,0.0015299201477319002,0.9984700798522681,none,none,none,none
5672,683,0,positive,0.7753698,0.01216948,0.21246071,positive,0.9994251728057861,0.0005748271942138672,agreement,agreement,none,none
5673,683,0,neutral,0.19060217,0.06035503,0.7490428,positive,0.9880592226982117,0.01194077730178833,none,agreement,none,none
5674,683,0,positive,0.9553888,0.011266032,0.03334511,positive,0.998913049697876,0.0010869503021240234,agreement,agreement,none,none
5675,683,0,positive,0.9355628,0.010891589,0.053545643,positive,0.9993329644203186,0.0006670355796813965,agreement,agreement,none,none
5680,684,1,negative,0.006110034,0.8555315,0.13835841,negative,0.0006399487610906363,0.9993600512389094,agreement,agreement,none,agreement
5682,684,1,negative,0.011885064,0.7255113,0.26260364,negative,0.010499317198991776,0.9895006828010082,agreement,agreement,none,none
5684,684,1,negative,0.010721324,0.81937134,0.16990744,negative,0.09814582020044327,0.9018541797995567,agreement,agreement,none,none
5685,684,1,neutral,0.12086573,0.30121028,0.57792395,positive,0.985700249671936,0.014299750328063965,none,conflict,none,conflict
5686,684,1,neutral,0.013466949,0.6941496,0.29238346,positive,0.8354270458221436,0.16457295417785645,none,conflict,none,conflict
5687,684,1,negative,0.007710224,0.8745791,0.11771082,negative,0.003457907820120454,0.9965420921798795,agreement,agreement,agreement,agreement
5689,684,1,neutral,0.024195096,0.6341017,0.3417032,negative,0.007465164642781019,0.992534835357219,none,agreement,none,none
5690,684,1,neutral,0.0652138,0.6037054,0.33108073,negative,0.0017918847734108567,0.9982081152265891,none,agreement,none,agreement
5691,684,1,neutral,0.024181798,0.69013816,0.28568003,negative,0.010575427673757076,0.9894245723262429,none,agreement,none,none
5692,684,1,neutral,0.13918547,0.32851797,0.5322966,positive,0.9884858131408691,0.01151418685913086,none,conflict,none,conflict
5693,684,1,neutral,0.6822916,0.026713103,0.29099527,positive,0.9752747416496277,0.024725258350372314,none,conflict,none,conflict
5694,684,1,positive,0.96494085,0.007337383,0.02772183,positive,0.9990504384040833,0.000949561595916748,conflict,conflict,conflict,conflict
5698,687,0,neutral,0.27223068,0.33836642,0.38940284,positive,0.9766961932182312,0.0233038067817688,none,agreement,none,none
5700,687,0,neutral,0.026357183,0.5386604,0.43498233,negative,0.0023195059038698673,0.9976804940961301,none,none,none,none
5702,687,0,positive,0.8388886,0.03788462,0.123226784,negative,0.02460094355046749,0.9753990564495325,agreement,none,none,none
5704,687,0,negative,0.0070257774,0.85350585,0.13946836,negative,0.001167232054285705,0.9988327679457143,none,none,none,none
5705,687,0,negative,0.008196192,0.8922574,0.099546425,negative,0.0286087729036808,0.9713912270963192,none,none,none,none
5706,687,0,neutral,0.38703567,0.16950877,0.4434555,positive,0.9939178228378296,0.00608217716217041,none,agreement,none,none
