seg_uid,set,pair_id,speaker_id,start,end,span,speech_s,nw,n_turns,db_p_pos,db_p_neg,db_clearly_positive,db_clearly_negative
a003861,agreement,818,469,2.3,23.0,20.7,9.7,32,3,0.9997541308403015,0.00024586915969848633,1,0
a003884,agreement,819,469,749.1,768.6,19.5,18.299999999999955,40,2,0.9274097084999084,0.07259029150009155,1,0
a003884,agreement,820,469,749.1,768.6,19.5,18.299999999999955,40,2,0.9274097084999084,0.07259029150009155,1,0
a003884,agreement,821,469,749.1,768.6,19.5,18.299999999999955,40,2,0.9274097084999084,0.07259029150009155,1,0
a003875,agreement,822,469,456.7,479.4,22.69999999999999,20.80000000000001,61,2,0.9996922016143799,0.0003077983856201172,1,0
a003892,agreement,823,469,1036.0,1076.2,40.200000000000045,18.59999999999991,51,6,0.9986116886138916,0.0013883113861083984,1,0
a003889,agreement,824,469,938.5,966.7,28.200000000000045,26.799999999999955,90,2,0.9929094910621643,0.007090508937835693,1,0
a003892,agreement,825,469,1036.0,1076.2,40.200000000000045,18.59999999999991,51,6,0.9986116886138916,0.0013883113861083984,1,0
a003892,agreement,826,469,1036.0,1076.2,40.200000000000045,18.59999999999991,51,6,0.9986116886138916,0.0013883113861083984,1,0
a003864,agreement,827,469,130.9,164.8,33.900000000000006,26.200000000000017,56,3,0.9993488192558289,0.0006511807441711426,1,0
a003868,agreement,828,469,278.5,304.2,25.69999999999999,25.69999999999999,61,1,0.9995972514152527,0.00040274858474731445,1,0
a003868,agreement,829,469,278.5,304.2,25.69999999999999,25.69999999999999,61,1,0.9995972514152527,0.00040274858474731445,1,0
a003905,agreement,830,470,473.4,496.5,23.100000000000023,18.200000000000045,52,2,0.9997949004173279,0.00020509958267211914,1,0
a003905,agreement,831,470,473.4,496.5,23.100000000000023,18.200000000000045,52,2,0.9997949004173279,0.00020509958267211914,1,0
a003909,agreement,832,470,630.7,672.2,41.5,28.5,78,4,0.9996988773345947,0.00030112266540527344,1,0
a003909,agreement,833,470,630.7,672.2,41.5,28.5,78,4,0.9996988773345947,0.00030112266540527344,1,0
a003905,agreement,834,470,473.4,496.5,23.100000000000023,18.200000000000045,52,2,0.9997949004173279,0.00020509958267211914,1,0
a003900,agreement,835,470,241.8,286.8,45.0,25.90000000000003,64,3,0.9780444502830505,0.021955549716949463,1,0
a003905,agreement,836,470,473.4,496.5,23.100000000000023,18.200000000000045,52,2,0.9997949004173279,0.00020509958267211914,1,0
a003905,agreement,837,470,473.4,496.5,23.100000000000023,18.200000000000045,52,2,0.9997949004173279,0.00020509958267211914,1,0
a003909,agreement,838,470,630.7,672.2,41.5,28.5,78,4,0.9996988773345947,0.00030112266540527344,1,0
a003916,agreement,839,470,910.6,936.9,26.299999999999955,17.399999999999977,39,3,0.9997715353965759,0.00022846460342407227,1,0
a003919,agreement,840,471,147.6,180.1,32.5,27.80000000000001,61,2,0.9998063445091248,0.00019365549087524414,1,0
a003918,agreement,841,471,96.9,140.7,43.79999999999998,29.799999999999983,49,4,0.9953011274337769,0.0046988725662231445,1,0
a003918,agreement,842,471,96.9,140.7,43.79999999999998,29.799999999999983,49,4,0.9953011274337769,0.0046988725662231445,1,0
a003933,agreement,843,471,799.8,854.7,54.90000000000009,49.20000000000016,129,4,0.9068387150764465,0.09316128492355347,1,0
a003928,agreement,844,471,550.9,578.6,27.700000000000045,23.200000000000045,49,2,0.9260164499282837,0.07398355007171631,1,0
a003934,agreement,845,471,865.7,886.1,20.399999999999977,20.399999999999977,56,1,0.9996153116226196,0.0003846883773803711,1,0
a003919,agreement,846,471,147.6,180.1,32.5,27.80000000000001,61,2,0.9998063445091248,0.00019365549087524414,1,0
a003948,agreement,847,472,609.2,636.7,27.5,26.200000000000045,49,2,0.9996917247772217,0.0003082752227783203,1,0
a003940,agreement,848,472,238.0,293.3,55.30000000000001,39.099999999999966,51,4,0.987542986869812,0.012457013130187988,1,0
a003939,agreement,849,472,179.4,236.0,56.599999999999994,24.00000000000003,57,6,0.9996588230133057,0.00034117698669433594,1,0
a003959,agreement,850,473,250.0,277.0,27.0,11.999999999999943,36,4,0.9997327923774719,0.00026720762252807617,1,0
a003961,agreement,851,473,381.4,428.7,47.30000000000001,12.799999999999956,54,6,0.9991323351860046,0.0008676648139953613,1,0
a003975,agreement,852,474,522.3,536.9,14.600000000000023,14.600000000000025,41,1,0.9997674822807312,0.00023251771926879883,1,0
a003975,agreement,853,474,522.3,536.9,14.600000000000023,14.600000000000025,41,1,0.9997674822807312,0.00023251771926879883,1,0
a003964,agreement,854,474,5.0,89.2,84.2,12.30000000000003,43,9,0.9991434812545776,0.0008565187454223633,1,0
a003968,agreement,855,474,207.9,234.4,26.5,16.69999999999999,45,4,0.9996218681335449,0.0003781318664550781,1,0
a003965,agreement,856,474,94.0,128.6,34.599999999999994,12.700000000000005,40,4,0.9996291399002075,0.00037086009979248047,1,0
a003965,agreement,857,474,94.0,128.6,34.599999999999994,12.700000000000005,40,4,0.9996291399002075,0.00037086009979248047,1,0
a003965,agreement,858,474,94.0,128.6,34.599999999999994,12.700000000000005,40,4,0.9996291399002075,0.00037086009979248047,1,0
a003968,agreement,859,474,207.9,234.4,26.5,16.69999999999999,45,4,0.9996218681335449,0.0003781318664550781,1,0
a004001,agreement,860,476,319.0,346.9,27.899999999999977,18.59999999999997,62,4,0.9998217225074768,0.00017827749252319336,1,0
a003995,agreement,861,476,20.9,88.1,67.19999999999999,15.799999999999995,52,7,0.9906507730484009,0.009349226951599121,1,0
a003997,agreement,862,476,125.1,156.2,31.099999999999994,13.299999999999985,40,4,0.9979141354560852,0.002085864543914795,1,0
a004001,agreement,863,476,319.0,346.9,27.899999999999977,18.59999999999997,62,4,0.9998217225074768,0.00017827749252319336,1,0
a004001,agreement,864,476,319.0,346.9,27.899999999999977,18.59999999999997,62,4,0.9998217225074768,0.00017827749252319336,1,0
a004012,agreement,865,477,165.1,192.4,27.30000000000001,23.69999999999999,65,2,0.9755240082740784,0.02447599172592163,1,0
a004011,agreement,866,477,126.2,159.6,33.39999999999999,24.499999999999957,87,3,0.9998007416725159,0.00019925832748413086,1,0
a004013,agreement,867,477,195.1,230.6,35.5,34.10000000000002,86,2,0.9958622455596924,0.004137754440307617,1,0
a004031,agreement,868,477,940.6,962.8,22.199999999999932,22.199999999999932,62,1,0.9957595467567444,0.004240453243255615,1,0
a004008,agreement,869,477,17.1,79.6,62.49999999999999,12.699999999999989,51,5,0.9994001388549805,0.0005998611450195312,1,0
a004008,agreement,870,477,17.1,79.6,62.49999999999999,12.699999999999989,51,5,0.9994001388549805,0.0005998611450195312,1,0
a004013,agreement,871,477,195.1,230.6,35.5,34.10000000000002,86,2,0.9958622455596924,0.004137754440307617,1,0
a004027,agreement,872,477,806.5,822.9,16.399999999999977,16.399999999999977,46,1,0.9997513890266418,0.0002486109733581543,1,0
a004013,agreement,873,477,195.1,230.6,35.5,34.10000000000002,86,2,0.9958622455596924,0.004137754440307617,1,0
a004011,agreement,874,477,126.2,159.6,33.39999999999999,24.499999999999957,87,3,0.9998007416725159,0.00019925832748413086,1,0
a004022,agreement,875,477,613.2,632.8,19.59999999999991,19.59999999999991,70,1,0.9913581609725952,0.008641839027404785,1,0
a004013,agreement,876,477,195.1,230.6,35.5,34.10000000000002,86,2,0.9958622455596924,0.004137754440307617,1,0
a004031,agreement,877,477,940.6,962.8,22.199999999999932,22.199999999999932,62,1,0.9957595467567444,0.004240453243255615,1,0
a004040,agreement,878,478,132.2,183.1,50.900000000000006,30.99999999999997,64,6,0.8805212378501892,0.11947876214981079,1,0
a004059,agreement,879,478,853.9,885.3,31.399999999999977,29.899999999999977,69,2,0.9998613595962524,0.0001386404037475586,1,0
a004056,agreement,880,478,739.9,764.6,24.700000000000045,17.500000000000114,57,2,0.9995999932289124,0.0004000067710876465,1,0
a004040,agreement,881,478,132.2,183.1,50.900000000000006,30.99999999999997,64,6,0.8805212378501892,0.11947876214981079,1,0
a004054,agreement,882,478,684.3,705.7,21.40000000000009,18.300000000000068,58,3,0.999028205871582,0.0009717941284179688,1,0
a004059,agreement,883,478,853.9,885.3,31.399999999999977,29.899999999999977,69,2,0.9998613595962524,0.0001386404037475586,1,0
a004056,agreement,884,478,739.9,764.6,24.700000000000045,17.500000000000114,57,2,0.9995999932289124,0.0004000067710876465,1,0
a004057,agreement,885,478,772.8,789.4,16.600000000000023,15.399999999999975,40,2,0.9992184638977051,0.0007815361022949219,1,0
a004040,agreement,886,478,132.2,183.1,50.900000000000006,30.99999999999997,64,6,0.8805212378501892,0.11947876214981079,1,0
a004079,agreement,887,480,197.0,235.8,38.80000000000001,26.90000000000003,40,3,0.9927154183387756,0.007284581661224365,1,0
a004092,agreement,888,480,678.3,710.0,31.700000000000045,26.70000000000016,88,4,0.8280577063560486,0.17194229364395142,1,0
a004082,agreement,889,480,313.1,338.3,25.19999999999999,11.800000000000011,46,3,0.9988621473312378,0.001137852668762207,1,0
a004096,agreement,890,480,801.4,818.4,17.0,15.100000000000025,36,3,0.9937489032745361,0.006251096725463867,1,0
a004138,agreement,891,482,303.0,322.4,19.399999999999977,12.799999999999956,40,3,0.9989043474197388,0.0010956525802612305,1,0
a004140,agreement,892,482,355.6,385.3,29.69999999999999,19.80000000000001,60,5,0.9921079277992249,0.007892072200775146,1,0
a004138,agreement,893,482,303.0,322.4,19.399999999999977,12.799999999999956,40,3,0.9989043474197388,0.0010956525802612305,1,0
a004131,agreement,894,482,91.5,116.8,25.299999999999997,17.200000000000003,41,4,0.9997084736824036,0.00029152631759643555,1,0
a004130,agreement,895,482,19.0,81.3,62.3,15.499999999999991,47,7,0.9961695075035095,0.0038304924964904785,1,0
a004130,agreement,896,482,19.0,81.3,62.3,15.499999999999991,47,7,0.9961695075035095,0.0038304924964904785,1,0
a004140,agreement,897,482,355.6,385.3,29.69999999999999,19.80000000000001,60,5,0.9921079277992249,0.007892072200775146,1,0
a004140,agreement,898,482,355.6,385.3,29.69999999999999,19.80000000000001,60,5,0.9921079277992249,0.007892072200775146,1,0
a004140,agreement,899,482,355.6,385.3,29.69999999999999,19.80000000000001,60,5,0.9921079277992249,0.007892072200775146,1,0
a004140,agreement,900,482,355.6,385.3,29.69999999999999,19.80000000000001,60,5,0.9921079277992249,0.007892072200775146,1,0
a004138,agreement,901,482,303.0,322.4,19.399999999999977,12.799999999999956,40,3,0.9989043474197388,0.0010956525802612305,1,0
a004138,agreement,902,482,303.0,322.4,19.399999999999977,12.799999999999956,40,3,0.9989043474197388,0.0010956525802612305,1,0
a004136,agreement,903,482,241.9,270.6,28.700000000000017,23.00000000000003,70,3,0.9512165784835815,0.04878342151641846,1,0
a004136,agreement,904,482,241.9,270.6,28.700000000000017,23.00000000000003,70,3,0.9512165784835815,0.04878342151641846,1,0
a004231,agreement,905,485,483.8,526.4,42.599999999999966,15.600000000000025,53,5,0.9976770281791687,0.002322971820831299,1,0
a004220,agreement,906,485,121.6,144.5,22.900000000000006,15.200000000000015,40,3,0.9046241044998169,0.0953758955001831,1,0
a004230,agreement,907,485,443.3,478.1,34.80000000000001,16.30000000000001,48,5,0.9970212578773499,0.0029787421226501465,1,0
a004220,agreement,908,485,121.6,144.5,22.900000000000006,15.200000000000015,40,3,0.9046241044998169,0.0953758955001831,1,0
a004220,agreement,909,485,121.6,144.5,22.900000000000006,15.200000000000015,40,3,0.9046241044998169,0.0953758955001831,1,0
a004221,agreement,910,485,149.9,181.0,31.099999999999994,15.800000000000011,43,5,0.9986538887023926,0.0013461112976074219,1,0
a004220,agreement,911,485,121.6,144.5,22.900000000000006,15.200000000000015,40,3,0.9046241044998169,0.0953758955001831,1,0
a004245,agreement,912,486,587.4,640.9,53.5,28.999999999999886,63,5,0.999775230884552,0.00022476911544799805,1,0
a004235,agreement,913,486,134.7,173.7,39.0,11.199999999999989,31,6,0.9815293550491333,0.0184706449508667,1,0
a004239,agreement,914,486,290.9,312.7,21.80000000000001,15.5,47,3,0.9996063113212585,0.0003936886787414551,1,0
a004245,agreement,915,486,587.4,640.9,53.5,28.999999999999886,63,5,0.999775230884552,0.00022476911544799805,1,0
a004239,agreement,916,486,290.9,312.7,21.80000000000001,15.5,47,3,0.9996063113212585,0.0003936886787414551,1,0
a004245,agreement,917,486,587.4,640.9,53.5,28.999999999999886,63,5,0.999775230884552,0.00022476911544799805,1,0
a004270,agreement,918,487,782.4,823.0,40.60000000000002,34.60000000000002,85,2,0.9911295175552368,0.008870482444763184,1,0
a004261,agreement,919,487,487.2,512.6,25.400000000000034,25.40000000000003,71,1,0.9933568835258484,0.006643116474151611,1,0
a004265,agreement,920,487,632.2,652.5,20.299999999999955,20.299999999999955,46,1,0.9994396567344666,0.0005603432655334473,1,0
a004254,agreement,921,487,272.3,283.9,11.599999999999966,10.399999999999975,25,2,0.9951689839363098,0.0048310160636901855,1,0
a004266,agreement,922,487,654.5,687.5,33.0,32.10000000000002,63,2,0.9981639981269836,0.0018360018730163574,1,0
a004253,agreement,923,487,216.9,254.5,37.599999999999994,22.99999999999997,71,6,0.9934647679328918,0.006535232067108154,1,0
a004267,agreement,924,487,692.4,721.8,29.399999999999977,19.300000000000068,45,3,0.9975987076759338,0.002401292324066162,1,0
a004267,agreement,925,487,692.4,721.8,29.399999999999977,19.300000000000068,45,3,0.9975987076759338,0.002401292324066162,1,0
a004253,agreement,926,487,216.9,254.5,37.599999999999994,22.99999999999997,71,6,0.9934647679328918,0.006535232067108154,1,0
a004270,agreement,927,487,782.4,823.0,40.60000000000002,34.60000000000002,85,2,0.9911295175552368,0.008870482444763184,1,0
a004266,agreement,928,487,654.5,687.5,33.0,32.10000000000002,63,2,0.9981639981269836,0.0018360018730163574,1,0
a004291,agreement,929,488,626.8,649.0,22.200000000000045,18.000000000000114,40,3,0.9997630715370178,0.00023692846298217773,1,0
a004279,agreement,930,488,207.8,233.8,26.0,17.099999999999994,50,3,0.9975546002388,0.002445399761199951,1,0
a004291,agreement,931,488,626.8,649.0,22.200000000000045,18.000000000000114,40,3,0.9997630715370178,0.00023692846298217773,1,0
a004279,agreement,932,488,207.8,233.8,26.0,17.099999999999994,50,3,0.9975546002388,0.002445399761199951,1,0
a004285,agreement,933,488,427.7,441.8,14.100000000000023,14.100000000000025,59,1,0.8682512640953064,0.1317487359046936,1,0
a004291,agreement,934,488,626.8,649.0,22.200000000000045,18.000000000000114,40,3,0.9997630715370178,0.00023692846298217773,1,0
a004291,agreement,935,488,626.8,649.0,22.200000000000045,18.000000000000114,40,3,0.9997630715370178,0.00023692846298217773,1,0
a004287,agreement,936,488,474.2,511.4,37.19999999999999,27.899999999999977,78,2,0.9998555183410645,0.00014448165893554688,1,0
a004290,agreement,937,488,583.5,620.4,36.89999999999998,22.600000000000023,73,4,0.9997569918632507,0.00024300813674926758,1,0
a004290,agreement,938,488,583.5,620.4,36.89999999999998,22.600000000000023,73,4,0.9997569918632507,0.00024300813674926758,1,0
a004291,agreement,939,488,626.8,649.0,22.200000000000045,18.000000000000114,40,3,0.9997630715370178,0.00023692846298217773,1,0
a004287,agreement,940,488,474.2,511.4,37.19999999999999,27.899999999999977,78,2,0.9998555183410645,0.00014448165893554688,1,0
a004310,agreement,941,489,652.0,666.5,14.5,12.299999999999956,30,2,0.9998596906661987,0.00014030933380126953,1,0
a004310,agreement,942,489,652.0,666.5,14.5,12.299999999999956,30,2,0.9998596906661987,0.00014030933380126953,1,0
a004302,agreement,943,489,228.9,264.2,35.29999999999998,10.69999999999996,30,7,0.971059262752533,0.02894073724746704,1,0
a004298,agreement,944,489,27.5,110.7,83.2,14.199999999999996,43,12,0.9835489392280579,0.01645106077194214,1,0
a004307,agreement,945,489,495.9,548.1,52.200000000000045,15.899999999999975,42,10,0.9996367692947388,0.00036323070526123047,1,0
a004310,agreement,946,489,652.0,666.5,14.5,12.299999999999956,30,2,0.9998596906661987,0.00014030933380126953,1,0
a004323,agreement,947,490,558.6,603.9,45.299999999999955,19.500000000000114,55,6,0.968582808971405,0.03141719102859497,1,0
a004315,agreement,948,490,248.7,277.3,28.600000000000023,14.700000000000044,45,5,0.9898704886436462,0.01012951135635376,1,0
a004325,agreement,949,490,627.4,662.3,34.89999999999998,9.499999999999886,28,3,0.9996908903121948,0.0003091096878051758,1,0
a004315,agreement,950,490,248.7,277.3,28.600000000000023,14.700000000000044,45,5,0.9898704886436462,0.01012951135635376,1,0
a004362,agreement,951,492,649.0,677.4,28.399999999999977,22.399999999999864,41,3,0.9978944659233093,0.002105534076690674,1,0
a004348,agreement,952,492,5.5,85.9,80.4,17.9,48,11,0.9573808908462524,0.04261910915374756,1,0
a004353,agreement,953,492,263.1,299.8,36.69999999999999,24.499999999999886,51,5,0.9459206461906433,0.05407935380935669,1,0
a004367,agreement,954,492,823.8,866.8,43.0,29.200000000000045,65,4,0.8302294015884399,0.16977059841156006,1,0
a004353,agreement,955,492,263.1,299.8,36.69999999999999,24.499999999999886,51,5,0.9459206461906433,0.05407935380935669,1,0
a004349,agreement,956,492,87.9,146.6,58.69999999999999,51.19999999999999,101,4,0.79305499792099,0.20694500207901,1,0
a004362,agreement,957,492,649.0,677.4,28.399999999999977,22.399999999999864,41,3,0.9978944659233093,0.002105534076690674,1,0
a004382,agreement,958,601,288.8,360.8,72.0,23.40000000000003,53,7,0.9975872039794922,0.0024127960205078125,1,0
a004385,agreement,959,601,481.4,534.9,53.5,22.5,59,5,0.9715769290924072,0.028423070907592773,1,0
a004387,agreement,960,601,626.9,650.6,23.700000000000045,15.399999999999975,41,3,0.9998311996459961,0.00016880035400390625,1,0
a004433,agreement,961,603,1002.0,1046.5,44.5,33.200000000000045,52,3,0.8449034094810486,0.15509659051895142,1,0
a004421,agreement,962,603,636.8,668.3,31.5,21.699999999999932,63,4,0.7882649898529053,0.21173501014709473,1,0
a004421,agreement,963,603,636.8,668.3,31.5,21.699999999999932,63,4,0.7882649898529053,0.21173501014709473,1,0
a004424,agreement,964,603,745.9,772.9,27.0,18.40000000000009,51,2,0.9987654685974121,0.0012345314025878906,1,0
a004433,agreement,965,603,1002.0,1046.5,44.5,33.200000000000045,52,3,0.8449034094810486,0.15509659051895142,1,0
a004419,agreement,966,603,562.3,592.7,30.40000000000009,30.40000000000009,96,1,0.9982946515083313,0.0017053484916687012,1,0
a004417,agreement,967,603,508.7,534.7,26.000000000000057,20.000000000000057,52,3,0.9914252758026123,0.008574724197387695,1,0
a004433,agreement,968,603,1002.0,1046.5,44.5,33.200000000000045,52,3,0.8449034094810486,0.15509659051895142,1,0
a004424,agreement,969,603,745.9,772.9,27.0,18.40000000000009,51,2,0.9987654685974121,0.0012345314025878906,1,0
a004433,agreement,970,603,1002.0,1046.5,44.5,33.200000000000045,52,3,0.8449034094810486,0.15509659051895142,1,0
a004415,agreement,971,603,462.4,477.0,14.600000000000023,14.600000000000025,54,1,0.9716010093688965,0.028398990631103516,1,0
a004421,agreement,972,603,636.8,668.3,31.5,21.699999999999932,63,4,0.7882649898529053,0.21173501014709473,1,0
a004421,agreement,973,603,636.8,668.3,31.5,21.699999999999932,63,4,0.7882649898529053,0.21173501014709473,1,0
a004416,agreement,974,603,478.0,499.2,21.19999999999999,21.19999999999999,73,1,0.9966679215431213,0.003332078456878662,1,0
a004421,agreement,975,603,636.8,668.3,31.5,21.699999999999932,63,4,0.7882649898529053,0.21173501014709473,1,0
a004433,agreement,976,603,1002.0,1046.5,44.5,33.200000000000045,52,3,0.8449034094810486,0.15509659051895142,1,0
a004462,agreement,977,605,573.3,603.9,30.600000000000023,15.300000000000068,35,3,0.984142005443573,0.015857994556427002,1,0
a004462,agreement,978,605,573.3,603.9,30.600000000000023,15.300000000000068,35,3,0.984142005443573,0.015857994556427002,1,0
a004462,agreement,979,605,573.3,603.9,30.600000000000023,15.300000000000068,35,3,0.984142005443573,0.015857994556427002,1,0
a004515,agreement,980,608,1126.3,1166.3,40.0,38.700000000000045,80,2,0.9989038705825806,0.0010961294174194336,1,0
a004515,agreement,981,608,1126.3,1166.3,40.0,38.700000000000045,80,2,0.9989038705825806,0.0010961294174194336,1,0
a004495,agreement,982,608,568.6,595.0,26.399999999999977,18.899999999999977,50,2,0.9938377737998962,0.00616222620010376,1,0
a004490,agreement,983,608,327.8,386.1,58.30000000000001,31.90000000000003,69,6,0.9861305356025696,0.01386946439743042,1,0
a004512,agreement,984,608,1049.4,1070.2,20.799999999999955,17.0,56,3,0.8831609487533569,0.11683905124664307,1,0
a004514,agreement,985,608,1105.6,1123.9,18.300000000000182,14.400000000000093,41,3,0.999876856803894,0.00012314319610595703,1,0
a004512,agreement,986,608,1049.4,1070.2,20.799999999999955,17.0,56,3,0.8831609487533569,0.11683905124664307,1,0
a004502,agreement,987,608,794.7,817.7,23.0,23.0,68,1,0.9496890306472778,0.05031096935272217,1,0
a004512,agreement,988,608,1049.4,1070.2,20.799999999999955,17.0,56,3,0.8831609487533569,0.11683905124664307,1,0
a004514,agreement,989,608,1105.6,1123.9,18.300000000000182,14.400000000000093,41,3,0.999876856803894,0.00012314319610595703,1,0
a004504,agreement,990,608,849.9,860.5,10.600000000000023,10.600000000000025,27,1,0.9910191893577576,0.008980810642242432,1,0
a004497,agreement,991,608,625.2,656.5,31.299999999999955,15.600000000000025,40,5,0.9887393712997437,0.011260628700256348,1,0
a004502,agreement,992,608,794.7,817.7,23.0,23.0,68,1,0.9496890306472778,0.05031096935272217,1,0
a004514,agreement,993,608,1105.6,1123.9,18.300000000000182,14.400000000000093,41,3,0.999876856803894,0.00012314319610595703,1,0
a004495,agreement,994,608,568.6,595.0,26.399999999999977,18.899999999999977,50,2,0.9938377737998962,0.00616222620010376,1,0
a004504,agreement,995,608,849.9,860.5,10.600000000000023,10.600000000000025,27,1,0.9910191893577576,0.008980810642242432,1,0
a004514,agreement,996,608,1105.6,1123.9,18.300000000000182,14.400000000000093,41,3,0.999876856803894,0.00012314319610595703,1,0
a004490,agreement,997,608,327.8,386.1,58.30000000000001,31.90000000000003,69,6,0.9861305356025696,0.01386946439743042,1,0
a004541,agreement,998,609,849.5,900.3,50.799999999999955,38.799999999999955,96,3,0.7214027643203735,0.27859723567962646,1,0
a004528,agreement,999,609,456.4,474.9,18.5,15.600000000000025,47,2,0.9933413863182068,0.006658613681793213,1,0
a004547,agreement,1000,609,1120.5,1150.4,29.90000000000009,21.200000000000045,54,3,0.9997990727424622,0.0002009272575378418,1,0
a004521,agreement,1001,609,100.9,137.1,36.19999999999999,36.19999999999999,116,1,0.9985507130622864,0.001449286937713623,1,0
a004524,agreement,1002,609,278.0,323.9,45.89999999999998,22.40000000000003,53,5,0.9996815919876099,0.0003184080123901367,1,0
a004528,agreement,1003,609,456.4,474.9,18.5,15.600000000000025,47,2,0.9933413863182068,0.006658613681793213,1,0
a004547,agreement,1004,609,1120.5,1150.4,29.90000000000009,21.200000000000045,54,3,0.9997990727424622,0.0002009272575378418,1,0
a004550,agreement,1005,609,1231.4,1247.8,16.399999999999864,11.699999999999818,27,4,0.9998713731765747,0.00012862682342529297,1,0
a004543,agreement,1006,609,938.8,956.7,17.90000000000009,17.90000000000009,42,1,0.9959271550178528,0.004072844982147217,1,0
a004552,agreement,1007,609,1285.9,1317.9,32.0,14.899999999999864,35,6,0.9980835914611816,0.0019164085388183594,1,0
a004551,agreement,1008,609,1259.9,1283.9,24.0,14.299999999999956,45,4,0.999681830406189,0.00031816959381103516,1,0
a004557,agreement,1009,612,265.1,318.0,52.89999999999998,23.699999999999932,52,5,0.9918984174728394,0.008101582527160645,1,0
a004556,agreement,1010,612,223.1,258.6,35.50000000000003,21.50000000000003,50,3,0.9944260120391846,0.00557398796081543,1,0
a004553,agreement,1011,612,6.1,19.4,13.299999999999999,13.3,42,1,0.9841684699058533,0.01583153009414673,1,0
a004563,agreement,1012,612,478.1,522.4,44.299999999999955,12.099999999999966,37,6,0.9961686730384827,0.003831326961517334,1,0
a004557,agreement,1013,612,265.1,318.0,52.89999999999998,23.699999999999932,52,5,0.9918984174728394,0.008101582527160645,1,0
a004571,agreement,1014,612,808.1,830.5,22.399999999999977,13.599999999999907,42,3,0.9988177418708801,0.001182258129119873,1,0
a004569,agreement,1015,612,735.1,758.4,23.299999999999955,10.100000000000025,34,3,0.9812244176864624,0.018775582313537598,1,0
a004580,agreement,1016,615,321.1,342.9,21.799999999999955,16.499999999999943,43,3,0.9997580647468567,0.00024193525314331055,1,0
a004584,agreement,1017,615,472.5,510.0,37.5,20.09999999999991,47,4,0.9902847409248352,0.009715259075164795,1,0
a004577,agreement,1018,615,161.6,215.1,53.5,28.0,61,4,0.9970285296440125,0.002971470355987549,1,0
a004593,agreement,1019,615,859.2,890.9,31.699999999999932,13.200000000000044,47,4,0.9988952875137329,0.0011047124862670898,1,0
a004584,agreement,1020,615,472.5,510.0,37.5,20.09999999999991,47,4,0.9902847409248352,0.009715259075164795,1,0
a004583,agreement,1021,615,437.6,471.5,33.89999999999998,25.19999999999999,70,2,0.9923622608184814,0.007637739181518555,1,0
a004577,agreement,1022,615,161.6,215.1,53.5,28.0,61,4,0.9970285296440125,0.002971470355987549,1,0
a004580,agreement,1023,615,321.1,342.9,21.799999999999955,16.499999999999943,43,3,0.9997580647468567,0.00024193525314331055,1,0
a004593,agreement,1024,615,859.2,890.9,31.699999999999932,13.200000000000044,47,4,0.9988952875137329,0.0011047124862670898,1,0
a004585,agreement,1025,615,511.7,535.3,23.599999999999966,14.699999999999877,46,3,0.9164566397666931,0.08354336023330688,1,0
a004604,agreement,1026,615,1172.9,1193.2,20.299999999999955,18.5,49,2,0.999588668346405,0.0004113316535949707,1,0
a004603,agreement,1027,615,1148.4,1166.6,18.199999999999818,14.599999999999907,48,3,0.9997218251228333,0.00027817487716674805,1,0
a004637,agreement,1028,618,304.0,360.9,56.89999999999998,13.60000000000008,32,8,0.981539785861969,0.018460214138031006,1,0
a004677,agreement,1029,620,91.8,115.3,23.5,9.799999999999985,27,4,0.9795050024986267,0.02049499750137329,1,0
a004683,agreement,1030,620,398.0,432.4,34.39999999999998,17.69999999999999,37,4,0.9979425072669983,0.002057492733001709,1,0
a004685,agreement,1031,620,475.1,516.5,41.39999999999998,33.49999999999994,66,2,0.9997766613960266,0.00022333860397338867,1,0
a004681,agreement,1032,620,308.7,335.3,26.600000000000023,17.0,44,2,0.9990754127502441,0.0009245872497558594,1,0
a004683,agreement,1033,620,398.0,432.4,34.39999999999998,17.69999999999999,37,4,0.9979425072669983,0.002057492733001709,1,0
a004702,agreement,1034,622,190.1,219.6,29.5,21.0,45,5,0.9928434491157532,0.007156550884246826,1,0
a004712,agreement,1035,622,710.1,770.7,60.60000000000002,17.800000000000182,47,8,0.9994345307350159,0.0005654692649841309,1,0
a004756,agreement,1036,624,435.2,496.9,61.69999999999999,12.300000000000068,37,11,0.008675276301801205,0.9913247236981988,0,1
a004759,agreement,1037,624,581.4,618.1,36.700000000000045,16.499999999999773,41,8,0.01287352479994297,0.987126475200057,0,1
a004754,agreement,1038,624,366.9,384.4,17.5,10.60000000000008,30,4,0.0027161617763340473,0.997283838223666,0,1
a004776,agreement,1039,625,522.9,559.2,36.30000000000007,33.500000000000114,90,2,0.9830529689788818,0.016947031021118164,1,0
a004776,agreement,1040,625,522.9,559.2,36.30000000000007,33.500000000000114,90,2,0.9830529689788818,0.016947031021118164,1,0
a004768,agreement,1041,625,254.1,283.0,28.900000000000006,19.40000000000001,51,3,0.9997982382774353,0.00020176172256469727,1,0
a004778,agreement,1042,625,592.4,633.1,40.700000000000045,31.200000000000045,103,2,0.9560288190841675,0.04397118091583252,1,0
a004789,agreement,1043,625,978.7,989.1,10.399999999999977,10.399999999999975,27,1,0.9998786449432373,0.00012135505676269531,1,0
a004772,agreement,1044,625,402.5,423.8,21.30000000000001,20.40000000000003,49,2,0.9989803433418274,0.0010196566581726074,1,0
