path,speaker,arm,id,seg
/workspace/part14_clips/agreement_707_a005988.wav,707,agreement,agreement_707_a005988,a005988
/workspace/part14_clips/agreement_708_a006009.wav,708,agreement,agreement_708_a006009,a006009
/workspace/part14_clips/agreement_712_a006073.wav,712,agreement,agreement_712_a006073,a006073
/workspace/part14_clips/agreement_712_a006066.wav,712,agreement,agreement_712_a006066,a006066
/workspace/part14_clips/agreement_712_a006066.wav,712,agreement,agreement_712_a006066,a006066
/workspace/part14_clips/agreement_712_a006073.wav,712,agreement,agreement_712_a006073,a006073
/workspace/part14_clips/agreement_713_a006094.wav,713,agreement,agreement_713_a006094,a006094
/workspace/part14_clips/agreement_713_a006094.wav,713,agreement,agreement_713_a006094,a006094
/workspace/part14_clips/agreement_713_a006094.wav,713,agreement,agreement_713_a006094,a006094
/workspace/part14_clips/agreement_716_a006150.wav,716,agreement,agreement_716_a006150,a006150
/workspace/part14_clips/agreement_716_a006150.wav,716,agreement,agreement_716_a006150,a006150
/workspace/part14_clips/agreement_716_a006145.wav,716,agreement,agreement_716_a006145,a006145
/workspace/part14_clips/agreement_717_a006167.wav,717,agreement,agreement_717_a006167,a006167
/workspace/part14_clips/agreement_717_a006167.wav,717,agreement,agreement_717_a006167,a006167
/workspace/part14_clips/agreement_718_a006210.wav,718,agreement,agreement_718_a006210,a006210
