item_id,line,col,kind,text,value,value2,decimals,decimals2,unit,range_labels,in_red,in_comment,section,table,table_key,table_row,table_col,table_group,clause,context,prev_context,table_caption,para_before
L180_1011,180,1011,point,0.24,0.24,,2,,,,no,no,Conflict Test Results,,,,,,"at 0.34 and 0.24,","The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.","On the same pairs the transcript alone scores 0.15 on conflict and 0.96 on agreement for Qwen2.5-Omni and 0.22 and 0.95 for Qwen3-Omni, and its decision matches the audio answer on 86 percent of clips.",,
L180_1051,180,1051,point,0.60,0.6,,2,,,,no,no,Conflict Test Results,,,,,,"and under sentiment thresholds of 0.60 and 0.80,","The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.","On the same pairs the transcript alone scores 0.15 on conflict and 0.96 on agreement for Qwen2.5-Omni and 0.22 and 0.95 for Qwen3-Omni, and its decision matches the audio answer on 86 percent of clips.",,
L180_1060,180,1060,point,0.80,0.8,,2,,,,no,no,Conflict Test Results,,,,,,"and under sentiment thresholds of 0.60 and 0.80,","The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.","On the same pairs the transcript alone scores 0.15 on conflict and 0.96 on agreement for Qwen2.5-Omni and 0.22 and 0.95 for Qwen3-Omni, and its decision matches the audio answer on 86 percent of clips.",,
L180_1069,180,1069,point,0.26,0.26,,2,,,,no,no,Conflict Test Results,,,,,,at 0.26 and 0.19.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.","On the same pairs the transcript alone scores 0.15 on conflict and 0.96 on agreement for Qwen2.5-Omni and 0.22 and 0.95 for Qwen3-Omni, and its decision matches the audio answer on 86 percent of clips.",,
L180_1078,180,1078,point,0.19,0.19,,2,,,,no,no,Conflict Test Results,,,,,,at 0.26 and 0.19.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.","On the same pairs the transcript alone scores 0.15 on conflict and 0.96 on agreement for Qwen2.5-Omni and 0.22 and 0.95 for Qwen3-Omni, and its decision matches the audio answer on 86 percent of clips.",,
L180_1156,180,1156,integer,15,15.0,,0,,,,no,no,Conflict Test Results,,,,,,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.",,
L180_1163,180,1163,integer,4,4.0,,0,,,,no,no,Conflict Test Results,,,,,,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.",,
L180_1182,180,1182,integer,924,924.0,,0,,,,no,no,Conflict Test Results,,,,,,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.",,
L180_1220,180,1220,point,0.18,0.18,,2,,,,no,no,Conflict Test Results,,,,,,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,"The conflict arm stays below chance under the two other prompt wordings, at 0.34 and 0.24, and under sentiment thresholds of 0.60 and 0.80, at 0.26 and 0.19.",,
L180_1260,180,1260,integer,1,1.0,,0,,,,no,no,Conflict Test Results,,,,,,"A second sentiment scorer selects 1,334 pairs,","A second sentiment scorer selects 1,334 pairs, on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.",With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,,
L180_1262,180,1262,integer,334,334.0,,0,,,,no,no,Conflict Test Results,,,,,,"A second sentiment scorer selects 1,334 pairs,","A second sentiment scorer selects 1,334 pairs, on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.",With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,,
L180_1306,180,1306,point,0.46,0.46,,2,,,,no,no,Conflict Test Results,,,,,,on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.,"A second sentiment scorer selects 1,334 pairs, on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.",With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,,
L180_1321,180,1321,point,0.39,0.39,,2,,,,no,no,Conflict Test Results,,,,,,on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.,"A second sentiment scorer selects 1,334 pairs, on which the conflict arm scores 0.46 and stays 0.39 below the agreement arm.",With the dataset's own binary label in place of the PHQ-8 cut points of 15 and 4 the set grows to 924 clips and the conflict arm scores 0.18.,,
L180_1521,180,1521,percent,97,97.0,,0,,%,,no,no,Conflict Test Results,,,,,,"It also answers Yes on 97 percent of the clips,","It also answers Yes on 97 percent of the clips, and Qwen2-Audio on 87 percent or more, so their AUC reflects ranking rather than decisions.","Audio Flamingo 2 is the only model whose audio encoder, CLAP , was not trained for speech recognition, so its transcription is limited.",,
L180_1565,180,1565,percent,87,87.0,,0,,%,,no,no,Conflict Test Results,,,,,,"and Qwen2-Audio on 87 percent or more,","It also answers Yes on 97 percent of the clips, and Qwen2-Audio on 87 percent or more, so their AUC reflects ranking rather than decisions.","Audio Flamingo 2 is the only model whose audio encoder, CLAP , was not trained for speech recognition, so its transcription is limited.",,
L180_1698,180,1698,range,0.18 to 0.29,0.18,0.29,2,2,,,no,no,Conflict Test Results,,,,,,On the Pitt conflict segments the three Qwen models drop by 0.18 to 0.29 against,"On the Pitt conflict segments the three Qwen models drop by 0.18 to 0.29 against their agreement segments, Kimi-Audio holds, and both Audio Flamingo models sit near chance on both sets (Table \reftab:conflict).","It also answers Yes on 97 percent of the clips, and Qwen2-Audio on 87 percent or more, so their AUC reflects ranking rather than decisions.",,
L180_1926,180,1926,point,0.01,0.01,,2,,,,no,no,Conflict Test Results,,,,,,Asking Qwen2.5-Omni to judge the voice alone leaves its Pitt answer within 0.01 of the recording wording.,Asking Qwen2.5-Omni to judge the voice alone leaves its Pitt answer within 0.01 of the recording wording.,"On the Pitt conflict segments the three Qwen models drop by 0.18 to 0.29 against their agreement segments, Kimi-Audio holds, and both Audio Flamingo models sit near chance on both sets (Table \reftab:conflict).",,
L189_73,189,73,point,0.49,0.49,,2,,,,no,yes,Conflict Test Results,,,,,,the untrained plug in the overall answer (0.49).,"Training-free fixes that move conflict pay elsewhere: subtraction and steering in the agreement arm, the untrained plug in the overall answer (0.49).",,,
L190_19,190,19,point,0.31,0.31,,2,,,,no,yes,Conflict Test Results,,,,,,The omni baseline is the sweep's rerun (0.31 in Table \reftab:conflict). \labeltab:fixes \setlength\tabcolsep4pt,The omni baseline is the sweep's rerun (0.31 in Table \reftab:conflict). \labeltab:fixes \setlength\tabcolsep4pt,,,
L222_125,222,125,point,0.48,0.48,,2,,,,no,yes,Conflict Test Results,,,,,,Twelve prompt wordings never lift the depression conflict AUC above 0.48.,Twelve prompt wordings never lift the depression conflict AUC above 0.48.,,,
L222_177,222,177,point,0.909,0.909,,3,,,,no,yes,Conflict Test Results,,,,,,Learned layer mixing over the encoder reaches 0.909 against,"Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L222_191,222,191,point,0.916,0.916,,3,,,,no,yes,Conflict Test Results,,,,,,"0.916 for one layer chosen inside the training folds,","Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L222_293,222,293,point,0.0004,0.0004,,4,,,,no,yes,Conflict Test Results,,,,,,and conditioning the mixture on the prompt adds 0.0004.,"Learned layer mixing over the encoder reaches 0.909 against 0.916 for one layer chosen inside the training folds, and conditioning the mixture on the prompt adds 0.0004.",,,
L222_418,222,418,point,0.9,0.9,,1,,,,no,yes,Conflict Test Results,,,,,,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50),","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_472,222,472,change,0.70 to 0.50,0.7,0.5,2,2,,,no,yes,Conflict Test Results,,,,,,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50),","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_509,222,509,point,0.50,0.5,,2,,,,no,yes,Conflict Test Results,,,,,,where conflict AUC is 0.50;,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_539,222,539,point,0.67,0.67,,2,,,,no,yes,Conflict Test Results,,,,,,"larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18,","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_584,222,584,point,0.18,0.18,,2,,,,no,yes,Conflict Test Results,,,,,,"larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18,","Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_629,222,629,integer,0,0.0,,0,,,,no,yes,Conflict Test Results,,,,,,and held-out speakers choose \alpha = 0 in four of five folds.,"Subtracting the transcript-only logits from the audio logits stops the model following the words at weight \alpha = 0.9 (agreement with the lexical direction falls from 0.70 to 0.50), where conflict AUC is 0.50; larger \alpha reaches 0.67 only by collapsing the agreement arm to 0.18, and held-out speakers choose \alpha = 0 in four of five folds.",,,
L222_896,222,896,integer,20,20.0,,0,,,,no,yes,Conflict Test Results,,,,,,"across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_951,222,951,point,-0.92,-0.92,,2,,,,no,yes,Conflict Test Results,,,,,,"across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1037,222,1037,integer,22,22.0,,0,,,,no,yes,Conflict Test Results,,,,,,"at the probe's own layer 22,","Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1071,222,1071,point,0.56,0.56,,2,,,,no,yes,Conflict Test Results,,,,,,the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1092,222,1092,point,0.42,0.42,,2,,,,no,yes,Conflict Test Results,,,,,,the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1118,222,1118,point,0.58,0.58,,2,,,,no,yes,Conflict Test Results,,,,,,0.58 and 0.54 for a random one.,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1127,222,1127,point,0.54,0.54,,2,,,,no,yes,Conflict Test Results,,,,,,0.58 and 0.54 for a random one.,"Adding a multiple of the difference-in-means diagnosis direction to the encoder output damages the agreement arm at the smallest coefficient before conflict moves, and a random direction of the same norm displaces the answer equally; across 20 steered conditions the apparent gain correlates at -0.92 with the lexical signal being destroyed, and on Pitt, at the probe's own layer 22, the diagnosis direction gives 0.56 on conflict and 0.42 on agreement against 0.58 and 0.54 for a random one.",,,
L222_1244,222,1244,range,0.62 to 0.49,0.62,0.49,2,2,,,no,yes,Conflict Test Results,,,,,,Feeding the probe's best encoder layer into the projector without training breaks the answer (0.62 to 0.49 overall):,Feeding the probe's best encoder layer into the projector without training breaks the answer (0.62 to 0.49 overall): the projector was trained on the final layer's output and does not accept another layer's without retraining.,,,
L222_1507,222,1507,point,0.37,0.37,,2,,,,no,yes,Conflict Test Results,,,,,,achieves 0.37 on the conflict pairs against,"A checkpoint built with the VoxParadox recipe , prompt-conditioned layer mixing with preference tuning, achieves 0.37 on the conflict pairs against 0.35 for its base model.",,,
L222_1542,222,1542,point,0.35,0.35,,2,,,,no,yes,Conflict Test Results,,,,,,0.35 for its base model.,"A checkpoint built with the VoxParadox recipe , prompt-conditioned layer mixing with preference tuning, achieves 0.37 on the conflict pairs against 0.35 for its base model.",,,
L225_353,225,353,point,0.56,0.56,,2,,,,no,yes,Supervised Fine-tuning,,,,,,"None lifts the conflict answer above 0.56,","None lifts the conflict answer above 0.56, and each one that moves it does so by losing part of the agreement arm; full numbers are on the project page\footnote\urlhttps://github.com/parw8649/audio-llm-utility-gap.",\subsectionSupervised Fine-tuning,,
L226_262,226,262,integer,37,37.0,,0,,,,no,no,Supervised Fine-tuning,,,,,,"which has 37 speakers,","After fine-tuning the projector, AUC improves on every dataset except MDVR-KCL, which has 37 speakers, and E-DAIC, where it drops (Table \reftab:main).","To narrow the gap, we retrain the projector between the audio encoder and the language model so that paralinguistic information becomes more salient to the language model.",,
L226_387,226,387,point,0.77,0.77,,2,,,,no,no,Supervised Fine-tuning,,,,,,"On the Pitt dataset the retrained projector reaches the same 0.77 as the probe on the hidden state at the answer position in Section \refsec:gap,","On the Pitt dataset the retrained projector reaches the same 0.77 as the probe on the hidden state at the answer position in Section \refsec:gap, so retraining recovers what the readout left unused.","After fine-tuning the projector, AUC improves on every dataset except MDVR-KCL, which has 37 speakers, and E-DAIC, where it drops (Table \reftab:main).",,
L226_588,226,588,point,0.52,0.52,,2,,,,no,no,Supervised Fine-tuning,,,,,,"On the Pitt conflict segments the fine-tuned answer stays at 0.52,","On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.","On the Pitt dataset the retrained projector reaches the same 0.77 as the probe on the hidden state at the answer position in Section \refsec:gap, so retraining recovers what the readout left unused.",,
L226_631,226,631,point,0.86,0.86,,2,,,,no,no,Supervised Fine-tuning,,,,,,while the agreement segments rise to 0.86.,"On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.","On the Pitt dataset the retrained projector reaches the same 0.77 as the probe on the hidden state at the answer position in Section \refsec:gap, so retraining recovers what the readout left unused.",,
L226_670,226,670,point,5.0,5.0,,1,,,,no,no,Supervised Fine-tuning,,,,,,with 5.0 M trainable parameters against,"LoRA on the language model, with 5.0 M trainable parameters against 4.6 M for the projector, reaches 0.83 on Pitt and 0.55 on its conflict segments.","On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.",,
L226_706,226,706,point,4.6,4.6,,1,,,,no,no,Supervised Fine-tuning,,,,,,"4.6 M for the projector,","LoRA on the language model, with 5.0 M trainable parameters against 4.6 M for the projector, reaches 0.83 on Pitt and 0.55 on its conflict segments.","On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.",,
L226_740,226,740,point,0.83,0.83,,2,,,,no,no,Supervised Fine-tuning,,,,,,reaches 0.83 on Pitt and 0.55 on its conflict segments.,"LoRA on the language model, with 5.0 M trainable parameters against 4.6 M for the projector, reaches 0.83 on Pitt and 0.55 on its conflict segments.","On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.",,
L226_757,226,757,point,0.55,0.55,,2,,,,no,no,Supervised Fine-tuning,,,,,,reaches 0.83 on Pitt and 0.55 on its conflict segments.,"LoRA on the language model, with 5.0 M trainable parameters against 4.6 M for the projector, reaches 0.83 on Pitt and 0.55 on its conflict segments.","On the Pitt conflict segments the fine-tuned answer stays at 0.52, while the agreement segments rise to 0.86.",,
L231_368,231,368,change,0.35 to 0.48,0.35,0.48,2,2,,,no,yes,Supervised Fine-tuning,,,,,,and the best prompt wording moves Qwen2-Audio only from 0.35 to 0.48;,"Every training-free fix that moves the conflict answer pays for it elsewhere, and the best prompt wording moves Qwen2-Audio only from 0.35 to 0.48; the two fixes that train one small component recover most of the Alzheimer's gap (a readout on the frozen states 0.78, the retrained projector's own answer 0.80), and the projector fix moves the MDVR-KCL answers the same way.",,,
L231_495,231,495,point,0.78,0.78,,2,,,,no,yes,Supervised Fine-tuning,,,,,,"the two fixes that train one small component recover most of the Alzheimer's gap (a readout on the frozen states 0.78,","Every training-free fix that moves the conflict answer pays for it elsewhere, and the best prompt wording moves Qwen2-Audio only from 0.35 to 0.48; the two fixes that train one small component recover most of the Alzheimer's gap (a readout on the frozen states 0.78, the retrained projector's own answer 0.80), and the projector fix moves the MDVR-KCL answers the same way.",,,
L231_538,231,538,point,0.80,0.8,,2,,,,no,yes,Supervised Fine-tuning,,,,,,"the retrained projector's own answer 0.80),","Every training-free fix that moves the conflict answer pays for it elsewhere, and the best prompt wording moves Qwen2-Audio only from 0.35 to 0.48; the two fixes that train one small component recover most of the Alzheimer's gap (a readout on the frozen states 0.78, the retrained projector's own answer 0.80), and the projector fix moves the MDVR-KCL answers the same way.",,,
L234_56,234,56,integer,37,37.0,,0,,,,no,yes,Supervised Fine-tuning,,,,,,MDVR-KCL has 37 speakers and its projector gain is not significant on its own;,"MDVR-KCL has 37 speakers and its projector gain is not significant on its own; its before number uses the voice wording, the retrained projector the recording wording.",,,
L237_10,237,10,integer,19,19.0,,0,,,,no,yes,Supervised Fine-tuning,,,,,,ADReSSo transcripts are ASR output (whisper-large-v3) and its conflict group has 19 segments;,"ADReSSo transcripts are ASR output (whisper-large-v3) and its conflict group has 19 segments; the ADReSS-2020 test labels were recovered by matching transcripts to Pitt (107 of 108 training labels matched, none wrong), pending the official labels.",,,
L238_1,238,1,integer,107,107.0,,0,,,,no,yes,Supervised Fine-tuning,,,,,,"the ADReSS-2020 test labels were recovered by matching transcripts to Pitt (107 of 108 training labels matched,","ADReSSo transcripts are ASR output (whisper-large-v3) and its conflict group has 19 segments; the ADReSS-2020 test labels were recovered by matching transcripts to Pitt (107 of 108 training labels matched, none wrong), pending the official labels.",,,
L238_8,238,8,integer,108,108.0,,0,,,,no,yes,Supervised Fine-tuning,,,,,,"the ADReSS-2020 test labels were recovered by matching transcripts to Pitt (107 of 108 training labels matched,","ADReSSo transcripts are ASR output (whisper-large-v3) and its conflict group has 19 segments; the ADReSS-2020 test labels were recovered by matching transcripts to Pitt (107 of 108 training labels matched, none wrong), pending the official labels.",,,
L238_90,238,90,integer,30,30.0,,0,,s,,no,yes,Supervised Fine-tuning,,,,,,The E-DAIC 30 s clips were not filtered for interviewer speech and will be re-cut.,The E-DAIC 30 s clips were not filtered for interviewer speech and will be re-cut.,,,
L240_35,240,35,point,0.60,0.6,,2,,,,no,yes,Supervised Fine-tuning,,,,,,scores track PTSD severity as closely as depression severity (0.60 against,"On E-DAIC, scores track PTSD severity as closely as depression severity (0.60 against 0.59).",,,
L240_48,240,48,point,0.59,0.59,,2,,,,no,yes,Supervised Fine-tuning,,,,,,0.59).,"On E-DAIC, scores track PTSD severity as closely as depression severity (0.60 against 0.59).",,,
